,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y_,100308,,,2317.96,,ES,,R4,Portugal,2017
1,,Y_,191212,,,2324.06,,ES,,R4,Portugal,2017
2,,Y10,"130101,160209",,,37.06,,BE,D10,,Portugal,2017
3,,"Y20,Y26,Y29,Y31",160213,,,41.687,ES,FR,,"R12,R4",Portugal,2017
4,,"Y26,Y29,Y31",200133,,,57.63,,ES,,"R12,R4",Portugal,2017
5,,Y31,160601,,,600.16,,ES,,R4,Portugal,2017
6,,Y_,101006,,,5942.6,,ES,,R10,Portugal,2017
7,,Y45,140601,,,22.47,,FR,D10,,Portugal,2017
8,,Y45,140601,,,8.25,ES,FR,D10,,Portugal,2017
9,,Y18,160504,,,14.04,,ES,,"R13,R4",Portugal,2017
10,,Y_,070299,,,94.2,,MA,,R3,Portugal,2017
11,A1010,Y29,180110,,,3.0,GB,NL,,"R12,R4",Portugal,2017
12,A1050,Y17,110109,,,71.91,"ES,FR",DE,,R4,Portugal,2017
13,A1050,Y17,190205,,,16.4,"ES,FR",DE,,R4,Portugal,2017
14,A1160,Y31,160601,,,12034.96,,ES,,R4,Portugal,2017
15,A1170,Y26,160602,,,23.595,GB,SE,,R4,Portugal,2017
16,A1170,"Y34,Y35",200133,,,83.16,,ES,,R4,Portugal,2017
17,A1180,Y_,"200123,200135",,,64.482,,ES,,"R12,R4",Portugal,2017
18,A2010,Y_,191211,,,531.67,,ES,,"R12,R5",Portugal,2017
19,A2010,Y31,191211,,,24.08,,ES,,"R12,R5",Portugal,2017
20,A2050,"Y36,Y42",150111,,,122.0,"DE,ES,FR",CZ,,"R12,R4",Portugal,2017
21,A3020,Y8,130204,,,74.82,,BE,D10,,Portugal,2017
22,A3020,Y8,130208,,,1342.43,DE,DK,,R9,Portugal,2017
23,A3050,Y13,070107,,,64.2,NL,DE,D10,,Portugal,2017
24,A3050,Y13,070108,,,17.32,NL,BE,D10,,Portugal,2017
25,A3050,Y13,070108,,,44.3,NL,DE,,"R12,R1",Portugal,2017
26,A3140,Y_,"080117,080119,080409,080415,090103,140603,200113",,,75.56,,ES,,R2,Portugal,2017
27,A3140,Y12,140603,,,85.5,,ES,,R2,Portugal,2017
28,A3140,Y42,140603,,,74.779,,ES,,R2,Portugal,2017
29,A3140,Y6,070504,,,77.82,NL,BE,D10,,Portugal,2017
30,A3150,Y6,"070103,070503,140602",,,39.123,,BE,D10,,Portugal,2017
31,A4010,Y_,160506,,,49.733,NL,BE,D10,,Portugal,2017
32,A4010,Y2,160506,,,33.74,NL,BE,D10,,Portugal,2017
33,A4010,Y3,"070513,200131,200132",,,723.81,NL,BE,D10,,Portugal,2017
34,A4020,Y1,"180101,180103",,,13.08,"ES,FR",BE,D10,,Portugal,2017
35,A4030,Y4,020108,,,27.851,,BE,D10,,Portugal,2017
36,A4100,Y23,100207,,,29675.84,,ES,,R4,Portugal,2017
37,A4130,Y15,150111,,,7.32,NL,BE,D10,,Portugal,2017
38,A4140,Y16,"160507,160508",,,8.48,ES,FR,D10,,Portugal,2017
39,A4140,"Y32,Y45",160504,,,2.47,ES,FR,D10,,Portugal,2017
