,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1,18 01 03,,H6.2,53.567,,HU,,R1,Slovakia,2019
1,A3140,Y6,14 06 03,,H3,88.031,"CZ,DE",NL,,R2,Slovakia,2019
2,A3020,Y8,"13 01 10,13 02 05,13 02 06,13 02 08,13 03 07",,H_,192.2,CZ,DE,,R9,Slovakia,2019
3,A4060,Y9,"05 01 03,05 01 06,05 01 09",,H12,797.94,,AT,D10,,Slovakia,2019
4,,Y17,"10 03 08,10 03 09",,H12,245.51,,CZ,,R4,Slovakia,2019
5,A1060,Y17,11 01 05,,H8,5191.18,CZ,PL,,R5,Slovakia,2019
6,A1130,Y17,11 01 07,,H_,18.96,CZ,DE,,"R4,R13",Slovakia,2019
7,A1130,Y17,11 01 07,,H_,16.24,CZ,DE,,R13,Slovakia,2019
8,A1050,Y17,11 01 09,,H11,1.285,CZ,DE,,R4,Slovakia,2019
9,A1050,Y17,11 01 09,,"H11,H12",296.869,CZ,DE,,R4,Slovakia,2019
10,A1050,Y17,19 02 05,,"H11,H12",66.111,CZ,DE,,R4,Slovakia,2019
11,,Y19,10 01 18 (AA060),,H12,145.904,CZ,DE,,R4,Slovakia,2019
12,A1100,Y23,10 06 03,,H_,915.408,"CZ,DE",BE,,R4,Slovakia,2019
13,A1100,Y23,10 06 03,,H_,607.591,"CZ,DE,NL",BE,,R4,Slovakia,2019
14,A1100,Y23,10 06 03,,H_,749.14,,AT,,R13,Slovakia,2019
15,A1030,Y24,06 04 03,,"H6.1,H10,H12",3.6,,CZ,,R5,Slovakia,2019
16,A1030,Y24,06 04 03,,"H6.1,H10,H12",226.96,CZ,DE,D12,,Slovakia,2019
17,A1010,Y29,16 03 07,,"H6.1,H8,H11,H12,H_",39.426,"HU,IT,SI",CH,D9,,Slovakia,2019
18,A1160,Y31,16 06 01,,"H8,H12",1560.51,HU,RO,,R4,Slovakia,2019
19,A1160,"Y31,Y34",16 06 01,,"H8,H12",1213.106,"HU,RO",BG,,"R4,R12",Slovakia,2019
20,A4090,Y34,06 01 01,,H8,256.12,CZ,DE,,R6,Slovakia,2019
21,A1060,Y34,11 01 05,,H8,70.34,,AT,,R4,Slovakia,2019
22,A1180,Y34,"16 02 13,20 01 35",,H8,42.23,,AT,,R4,Slovakia,2019
23,A1060,Y35,06 02 04,,H8,453.82,AT,DE,,R5,Slovakia,2019
24,A3140,Y42,14 06 03,,H12,12.08,,CZ,,R2,Slovakia,2019
25,A3140,Y42,14 06 03,,H_,15.58,,HU,,R2,Slovakia,2019
26,A1180,Y45,"16 02 11,20 01 23",,H12,754.907,,CZ,,"R3,R4,R12",Slovakia,2019
27,"A1180,Y46",,16 02 13,,"H11,H12,H_",15.322,,AT,,R4,Slovakia,2019
28,"A1180,Y46",,"16 02 13,20 01 35",,H12,30.96,,CZ,,"R3,R4,R12",Slovakia,2019
29,A3140,"Y12,Y42",07 01 04,,H_,109.75,,CZ,,R1,Slovakia,2019
30,A3160,"Y12,Y42",07 07 08,,H_,104.72,,AT,,R1,Slovakia,2019
31,A1020,,11 01 98,,H12,308.533,"HU,RO",BG,,R4,Slovakia,2019
32,A2030,,16 08 02,,H6.1,970.248,,AT,,R8,Slovakia,2019
33,A2030,,16 08 02,,"H6.1,H11,H12",1280.228,,AT,,R4,Slovakia,2019
34,,Y18,19 12 12,,,166.32,,AT,,R4,Slovakia,2019
