,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,,waste batteries,H6.1,8.0,,PL,,R4,Nigeria,2018
1,A1160,Y31,,waste batteries,H6.1,2.0,,GR,,R4,Nigeria,2018
2,A1160,Y31,,waste batteries,,2.0,,CA,,R4,Nigeria,2018
3,A1160,Y31,,waste batteries,H6.1,10.0,,KR,,R4,Nigeria,2018
4,A1160,Y31,,waste batteries,H6.1,10.0,,PL,,R4,Nigeria,2018
5,A1160,Y31,,waste batteries,H6.1,5.0,,CZ,,R4,Nigeria,2018
6,A2030,Y_,,waste auto catalyst,H_,2.0,,DE,,R4,Nigeria,2018
7,A1160,Y31,,waste batteries,H6.1,1.5,,GR,,R4,Nigeria,2018
8,A1160,Y31,,waste batteries,H6.1,1.0,,CN,,R4,Nigeria,2018
9,A1160,Y31,,waste batteries,H6.1,6.8,,GR,,R4,Nigeria,2018
10,A1160,Y31,,waste batteries,H6.1,2.0,,DE,,R4,Nigeria,2018
11,B1010,Y22,,"copper, zinc, brass waste",H11,3.0,,NL,,R4,Nigeria,2018
12,A1160,Y31,,waste batteries,H6.1,0.12,,NL,,R4,Nigeria,2018
