,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,"B1210,B1230",,,"Slag, dross (other than granulated slag), scale and other waste from the production of fer-rous metals (iron-bearingwaste of elec-tro steel melting, roll-ing and metalware shops) (dross)",H13,50000.0,,RU,,R4,Belarus,2016
1,"B1210,B1230",,,"Slag, dross (other than granulated slag), scale and other waste from the production of fer-rous metals (iron-bearingwaste of elec-tro steel melting, roll-ing and metalware shops) (dust of gas clianing)",H13,10000.0,,UA,,R4,Belarus,2016
2,"B1210,B1230",,,"Slag, dross (other than granulated slag), scale and other waste from the production of fer-rous metals (iron-bearingwaste of elec-tro steel melting, roll-ing and metalware shops) (dust of gas clianing)",H13,24000.0,"KZ,RU",CN,,R4,Belarus,2016
3,"B1210,B1230",,,"Slag, dross (other than granulated slag), scale and other waste from the production of fer-rous metals (iron-bearingwaste of elec-tro steel melting, roll-ing and metalware shops) (dust of gas clianing)",H13,10000.0,,RU,,R4,Belarus,2016
4,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc (hard zinc) ",H13,18.118,,LV,,R4,Belarus,2016
5,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc (hard zinc) ",H13,145.0,,UA,,R4,Belarus,2016
6,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc (hard zinc) ",H13,21.0,,LT,,R4,Belarus,2016
7,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc (hard zinc) ",H13,43.58,,RU,,R4,Belarus,2016
8,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc), other",H13,11.16,,LT,,R4,Belarus,2016
9,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc), copper-containing slags with zinc",H13,20.02,PL,DE,,R4,Belarus,2016
10,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc), zinc dust",H13,170.0,,LV,,R4,Belarus,2016
11,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc), zinc dross",H13,80.0,,LV,,R4,Belarus,2016
12,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc), zinc dross",H13,20.0,,UA,,R4,Belarus,2016
13,B1100,Y23,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds (con-taining mainly zinc), zinc dross",H13,163.0,,RU,,R4,Belarus,2016
14,A1020,Y31,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds, oth-er (lead dross)",H13,220.14,"LV,LT",EE,,R4,Belarus,2016
15,A1020,Y31,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds, oth-er (lead dross)",H13,60.06,,LT,,R4,Belarus,2016
16,A1020,Y31,,"Slag, ash and residues (other than resulting in the production of ferrous metals), containing metals, arsenic or their compounds, other (lead dross (slag)",H13,120.07,,RU,,R4,Belarus,2016
17,B2040,Y22,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds, con-taining mainly copper",H13,299.82,PL,DK,,R4,Belarus,2016
18,B2040,Y22,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds, con-taining mainly copper (copper catalysts)",H13,10.7,PL,DK,,R8,Belarus,2016
19,B2100,,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds, con-taining mainly alumi-num (salt slag of alu-minum)",H13,3000.0,,RU,,R4,Belarus,2016
20,B1100,,,"Slag, ash and residues (other than resulting in the production of fer-rous metals), contain-ing metals, arsenic or their compounds, con-taining mainly alumi-num (slags aluminum alloys)",H11,997.0,,RU,,R4,Belarus,2016
21,A3180,Y10,,"Other wastes from the chemical or allied in-dustries, mainly con-taining organic con-stituents (unsuitable pesticides)",H4.2,345.0,"DK,PL",FR,D10,,Belarus,2016
22,B3080,,,"Waste, cuttings and scrap of rubber (other than hard rubber), powders and granules obtained from it",H4.1,520.0,"KZ,KG,UA",PK,,R3,Belarus,2016
23,B3140,,,"Other pneumatic tires, used",H4.1,1000.0,RU,GE,,R3,Belarus,2016
24,"A1160,A1170,A1180",Y31,,Waste and scrap of primary batteries and electric accumulators (others),H12,218.961,,LT,,R13,Belarus,2016
