,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,B1010,Y_,,Fe Scrap,H_,3.5,,US,,R4,Suriname,2018
1,B1010,Y_,,Fe Scrap,H_,375.0,,TH,,R4,Suriname,2018
2,B1010,Y_,,Fe Scrap,H_,250.0,,SG,,R4,Suriname,2018
3,B1010,Y_,,Fe Scrap,H_,390.0,,MY,,R4,Suriname,2018
4,B1010,Y_,,Fe Scrap,H_,800.0,,CN,,R4,Suriname,2018
5,B1010,Y_,,Fe Scrap,H_,1.0,,NL,,R4,Suriname,2018
6,B1010,Y_,,Al Scrap,H_,42.0,,SG,,R4,Suriname,2018
7,B1010,Y_,,Al Scrap,H_,300.0,,US,,R4,Suriname,2018
8,B1010,Y_,,Al scrap,H_,5.0,,BR,,R4,Suriname,2018
9,B1010,Y_,,Al scrap,H_,295.0,,CN,,R4,Suriname,2018
10,B1010,Y_,,Al Scrap,H_,3.5,,BE,,R4,Suriname,2018
11,B1010,Y_,,Al scrap,H_,7.0,,NL,,R4,Suriname,2018
12,B1010,Y_,,Cu Scrap,H_,16.0,,BR,,R4,Suriname,2018
13,B1010,Y_,,Cu Scrap,H_,151.5,,US,,R4,Suriname,2018
14,B1010,Y_,,Cu Scrap,H_,25.0,,SG,,R4,Suriname,2018
15,B1010,Y_,,Cu Scrap,H_,8.0,,CN,,R4,Suriname,2018
16,B1010,Y_,,Cu Scrap,H_,159.5,,BE,,R4,Suriname,2018
17,B1010,Y_,,Cu Scrap,H_,2.0,,NL,,R4,Suriname,2018
18,B1010,Y_,,Stainless Steel Scrap,H_,5.0,,NL,,R4,Suriname,2018
19,A1160,Y31,,Pb Scrap ,H8,8.0,,BR,,R4,Suriname,2018
20,A1160,Y31,,Pb Scrap,H8,80.0,,HN,,R4,Suriname,2018
21,A1160,Y31,,Pb Scrap,H8,1341.5,,US,,R4,Suriname,2018
22,B1110,Y_,,Computer parts scrap,H_,5.5,,BE,,R4,Suriname,2018
23,B1110,Y_,,Computer Parts Scrap,H_,6.0,,NL,,R4,Suriname,2018
