,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y8,130113,,,5.3,,PL,,R9,Lithuania,2017
1,,Y8,130208,,,418.57,,PL,,R9,Lithuania,2017
2,,Y8,130208,,,376.786,,PL,,R9,Lithuania,2017
3,,Y29,200121,,,44.694,,LV,,"R4,R5,R12",Lithuania,2017
4,A1180,,200135,,,154.45,,LV,,"R3,R4,R12",Lithuania,2017
5,,Y31,191211,,,144.264,PL,CZ,,R4,Lithuania,2017
6,,Y31,191211,,,1369.004,,PL,,R4,Lithuania,2017
7,,Y31,191211,,,216.0,,EE,,R4,Lithuania,2017
8,A4070,,191211,,,156.312,,LV,,"R3,R4,R12,R13",Lithuania,2017
9,,Y12,80111,,,32.712,,LV,,"R1,R13,R12",Lithuania,2017
10,A4140,,160305,,,7.079,,LV,,"R1,R13,R12",Lithuania,2017
11,,Y4,170503,,,68.443,,LV,,R5,Lithuania,2017
12,A2060,,100114,,,99.78,,PL,,R5,Lithuania,2017
13,,Y1,180103,,,111.532,,LV ,,R12,Lithuania,2017
14,,Y1,180202,,,2.632,,LV,,R12,Lithuania,2017
15,,Y1,180101,,,6.815,,LV,,R12,Lithuania,2017
16,,"Y10,Y29",160215,,,18.818,,SE,,"R1,R4,R5",Lithuania,2017
17,Y47,,190113,,,10008.785,,NO,D12,R5,Lithuania,2017
18,A2030,,160807,,,23.083,"PL,DE,AT",IT,"D9,D10",,Lithuania,2017
19,,"Y6,Y12,Y42",80312,,,76.947,,LV,,R2,Lithuania,2017
20,,"Y6,Y12,Y42",140603,,,49.883,,LV,,R2,Lithuania,2017
21,,Y31,160601,,,273.93,LV,EE,,"R4,R13",Lithuania,2017
22,,"Y31,Y34",191211,,,3098.583,PL,CZ,,R4,Lithuania,2017
23,,"Y31,Y34",160601,,,229.083,,EE,,"R4,R5,R13",Lithuania,2017
24,A4060,,130403,,,461.38,,LV,,R13,Lithuania,2017
25,,Y3,180109,,,45.0,,LV,"D10,D15",,Lithuania,2017
26,,Y6,70304,,,32.877,,PL,D10,,Lithuania,2017
27,,Y6,70308,,,2.737,,PL,D10,,Lithuania,2017
28,,Y12,80111,,,210.0,,PL,D10,,Lithuania,2017
29,,Y12,80117,,,96.0,,PL,D10,,Lithuania,2017
30,,Y12,80312,,,2.0,,PL,D10,,Lithuania,2017
31,,Y12,80409,,,58.0,,PL,D10,,Lithuania,2017
32,,Y16,90102,,,7.954,,PL,D10,,Lithuania,2017
33,,Y16,90103,,,3.7,,PL,D10,,Lithuania,2017
34,,Y9,120109,,,90.0,,PL,D10,,Lithuania,2017
35,,Y8,130208,,,774.78,,DE,,R9,Lithuania,2017
36,,Y8,130208,,,1132.84,,PL,,R9,Lithuania,2017
37,,Y8,130310,,,23.8,,PL,,R9,Lithuania,2017
38,,Y12,140603,,,14.0,,PL,D10,,Lithuania,2017
39,,"Y8,Y12",150110,,,97.91,,PL,,R1,Lithuania,2017
40,,Y12,150111,,,15.0,LV,EE,D10,,Lithuania,2017
41,,Y8,150202,,,167.752,,PL,D10,,Lithuania,2017
42,,Y8,160113,,,3.0,,PL,D10,,Lithuania,2017
43,,Y9,160114,,,100.0,,PL,D10,,Lithuania,2017
44,,Y12,160215,,,11.493,,PL,D10,,Lithuania,2017
45,,Y17,190205,,,24.27,,PL,D10,,Lithuania,2017
46,,Y31,191211,,,3571.307,PL,CZ,,R4,Lithuania,2017
47,,Y31,191211,,,117.846,LV,EE,,R4,Lithuania,2017
48,,Y31,191211,,,4163.908,,PL,,R4,Lithuania,2017
49,,Y29,200121,,,9.77,,LV,,"R4,R5,R12",Lithuania,2017
50,A1180,,200135,,,120.119,,LV,,"R3,R4,R12",Lithuania,2017
