,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1030,Y29,,"Mercury, mercury compounds","H8,H11",176,"BS,BE,DE,NL,PA,GB",CH,"D2,D_",,Peru,2019
1,A1030,Y29,,"Mercury, mercury compounds","H8,H11",176,"BS,BE,DE,NL,PA,GB",CH,"D2,D_",,Peru,2019
