,annex_2_8_9,annex_1,national_code,type_of_waste,annex_3,amount,countries_of_transit ,country_of_destination,annex_4_a,annex_4_b,country,year
0,A2030,,160807*,,,38.27,LV,LT,,R13,Georgia,2020
1,A2030,,160807*,,,5.3,TR,LT,,R13,Georgia,2020
2,A2030,,160807*,,,25.05,,IT,,R8,Georgia,2020
3,A2030,,160807*,,,27.1,,JP,,R4,Georgia,2020
