,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,,Battery Waste,H8,4.9,,KR,,R4,Nigeria,2020
1,A1160,Y31,,Battery Waste,H8,2.0,,BG,,R4,Nigeria,2020
2,A1160,Y31,,Battery Waste,H8,0.5,,IR,,R4,Nigeria,2020
3,A1160,Y31,,Battery Waste,H8,0.25,,CA,,R4,Nigeria,2020
4,A1160,Y31,,Battery Waste,H8,0.3,,BE,,R4,Nigeria,2020
5,B1010,Y22,,"Copper, Iron, Brass, and Aluminium Waste",H11,1.5,,DE,,R4,Nigeria,2020
6,A1180,Y_,,E-waste,H11,5.0,,DE,,R4,Nigeria,2020
7,A1180,Y_,,E-waste,,0.168,,FR,,R4,Nigeria,2020
8,B1010,Y22,,copper waste,H11,0.5,,BE,,R4,Nigeria,2020
9,B1010,Y22,,brass waste,H11,0.5,,CN,,R4,Nigeria,2020
