,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,B1010,,,Scrap auto catalytic converters,H12,32.923,TR,IT,,R4,Ghana,2009
1,A1180,"Y22,Y23,Y26,Y27,Y31","Y22, Y23, Y26, Y27, Y31",Scrap mobile phones with batteries removed,H12,60.0,"CI,MA,SN,ES",IT,,R4,Ghana,2009
2,,Y9,Y9,Waste Oil,"H11,H12,H13",374000.0,,TG,,"R1,R9",Ghana,2009
