,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y29,200121,,,98.59,,LV,,"R12,R4,R5",Lithuania,2019
1,A1180,,160215,,,192.0,,PL,,R5,Lithuania,2019
2,,Y29,200121,,,83.81,,LV,,"R12,R4,R5",Lithuania,2019
3,,Y1,180102,,,1.043,,LV,,R12,Lithuania,2019
4,,Y1,180103,,,1.379,,LV,,R12,Lithuania,2019
5,,Y1,180104,,,15.551,,LV,,R12,Lithuania,2019
6,,Y1,180102,,,4.22,,LV,,R12,Lithuania,2019
7,,Y1,180103,,,26.474,,LV,,R12,Lithuania,2019
8,,Y1,180104,,,265.562,,LV,,R12,Lithuania,2019
9,,Y31,191211,,,1495.941,PL,CZ,,R4,Lithuania,2019
10,,Y31,191211,,,88.496,,PL,,R4,Lithuania,2019
11,,Y31,191211,,,294.422,PL,CZ,,R4,Lithuania,2019
12,,Y29,200121,,,0.19,,LV,,"R4,R5",Lithuania,2019
13,,Y31,191211,,,73.74,PL,DE,,R5,Lithuania,2019
14,,Y31,160215,,,299.41,PL,DE,,R5,Lithuania,2019
15,,Y31,191211,,,361.716,PL,DE,,R4,Lithuania,2019
16,A2030,,160802,,,1100.3913,PL,CZ,,R4,Lithuania,2019
17,,,170204,railway sleepers,H_,1199.54,PL,DE,,R1,Lithuania,2019
18,,Y29,160215,,,10.122,,SE,D1,"R4,R5",Lithuania,2019
19,,Y10,160215,,,51.13,,SE,,R1,Lithuania,2019
20,,Y17,110109,,,19.8,,DE,,R4,Lithuania,2019
21,A1170,,200133,,,26.11,"LV,EE",FI,,R4,Lithuania,2019
22,,Y18,140601,,,7.917,,DE,,R3,Lithuania,2019
23,,Y31,160601,,,45.44,LV,EE,,R4,Lithuania,2019
24,B3010,,191204,,H_,38.54,"PL,CZ",AT,,R3,Lithuania,2019
25,Y47,,190113,,,8597.3,,NO,,R5,Lithuania,2019
26,A2030,,160807,,,34.44408,"PL,CZ,SK",IT,,R8,Lithuania,2019
27,A2030,,160807,,,39.1018,"PL,CZ,SK",IT,,R8,Lithuania,2019
28,,"Y12,Y42,Y6",80312,,,5.0,,LV,,R2,Lithuania,2019
29,,"Y12,Y42,Y6",140603,,,4.5,,LV,,R2,Lithuania,2019
30,,"Y12,Y42,Y6",80312,,,66.052,,LV,,R2,Lithuania,2019
31,,"Y12,Y42,Y6",140603,,,30.36,,LV,,R2,Lithuania,2019
32,,"Y12,Y42,Y6",90102,,,13.214,,LV,,R2,Lithuania,2019
33,,"Y34,Y31",191211,,,669.262,PL,CZ,,R4,Lithuania,2019
34,,"Y34,Y31",191211,,,453.761,PL,CZ,,R4,Lithuania,2019
35,,"Y34,Y31",191211,,,1672.572,PL,CZ,,R4,Lithuania,2019
36,,"Y31,Y34",160601,,,94.408,LV,EE,,"R5,R4,R13",Lithuania,2019
37,,,191211,other wastes (including mixtures of materials) from mechanical treatment of waste containing hazardous substances,H_,189.605,,LV,,"R12,R13",Lithuania,2019
38,A1020,,191211,,,144.59,,LV,,"R12,R13",Lithuania,2019
39,A4140,,191211,,,88.623,"PL,CZ,SK",SI,,R3,Lithuania,2019
40,,Y31,191211,,,2843.138,,PL,,R4,Lithuania,2019
41,,Y5,170204,,,200.24,PL,DE,,R1,Lithuania,2019
42,,Y12,80111,,,14.0,,PL,D10,,Lithuania,2019
43,,Y12,80117,,,13.572,,PL,D10,,Lithuania,2019
44,,Y9,120109,,,15.43,,PL,D10,,Lithuania,2019
45,,Y9,160114,,,20.0,,PL,D10,,Lithuania,2019
46,,"Y12,Y8",150110,,,12.745,,PL,,R1,Lithuania,2019
47,,Y8,150202,,,26.067,,PL,D10,,Lithuania,2019
48,,Y17,190205,,,3.7,,PL,D10,,Lithuania,2019
49,,Y8,130208,,,498.36,,PL,,R9,Lithuania,2019
50,A1030,,60404,,,6.454,"PL,CZ,AT",CH,,R4,Lithuania,2019
51,,Y12,160215,,,12.5,,PL,D10,,Lithuania,2019
52,,Y12,150111,,,14.36,LV,EE,D10,,Lithuania,2019
53,,Y6,140603,,,9.0,,PL,D10,,Lithuania,2019
54,A3020,,130208,,,944.0,PL,DE,,R9,Lithuania,2019
55,,Y16,90102,,,10.0,,PL,D10,,Lithuania,2019
56,,Y16,90103,,,6.0,,PL,D10,,Lithuania,2019
57,,Y31,191211,,,2565.702,PL,CZ,,R4,Lithuania,2019
58,,Y12,80111,,,75.8,,PL,D10,,Lithuania,2019
59,,Y12,80117,,,32.0,,PL,D10,,Lithuania,2019
60,,Y16,90102,,,0.576,,PL,D10,,Lithuania,2019
61,,Y16,90103,,,1.464,,PL,D10,,Lithuania,2019
62,,Y5,170204,,,2633.67,PL,DE,,R1,Lithuania,2019
63,,Y9,120109,,,73.5,,PL,D10,,Lithuania,2019
64,,Y9,130508,,,146.89,,PL,D10,,Lithuania,2019
65,,"Y12,Y8",150110,,,30.72,,PL,,R1,Lithuania,2019
66,,Y8,150202,,,36.16,,PL,D10,,Lithuania,2019
67,,Y8,160113,,,4.0,,PL,D10,,Lithuania,2019
68,,Y9,160114,,,90.0,,PL,D10,,Lithuania,2019
69,,Y17,190205,,,46.07,,PL,D10,,Lithuania,2019
70,,Y31,191211,,,1005.993,PL,DE,,R4,Lithuania,2019
71,,Y8,130208,,,1012.9,,PL,,R9,Lithuania,2019
72,,Y8,130310,,,18.28,,PL,,R9,Lithuania,2019
73,,Y31,191211,,,72.325,PL,CZ,,R4,Lithuania,2019
74,,Y9,50106,,,91.9,,LV,,R3,Lithuania,2019
