,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,B1080,,,Zinc Ash,,2400,,KR,,R4,Pakistan,2020
1,A2050,Y_,,Asbestos waste,,2,,FR,D_,,Pakistan,2020
