,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,,160807,spent catalysts contaminated with hazardous substances,"H11,H12",1.45,"SI,IT,ES,CA",US,,R4,Hungary,2016
1,,Y17,110105,,,195.14,,AT,D9,,Hungary,2016
2,,Y17,110105,,,763.28,,AT,,R4,Hungary,2016
3,,Y17,120114,,,221.86,,AT,,R4,Hungary,2016
4,,Y31,160601,,,2316.1,,AT,,R4,Hungary,2016
5,,Y31,160601,,,485.338,,AT,,"R4,R6",Hungary,2016
6,,Y18,190205,,,12.54,,AT,D10,,Hungary,2016
7,,Y8,190207,,,311.42,,AT,D10,,Hungary,2016
8,,Y18,191203,,,982.38,,AT,,R4,Hungary,2016
9,,Y18,191211,,,206.66,,AT,D10,,Hungary,2016
10,,Y31,160601,,,147.66,,CZ ,,R4,Hungary,2016
11,,Y26,160602,,,37.09,,FI ,,R13,Hungary,2016
12,,Y42,070504,,,246.04,"AT,DE",FR ,,R2,Hungary,2016
13,,Y15,160504,,,0.475,"AT,DE",FR,D10,,Hungary,2016
14,,Y45,"070107, 070407",,,133.44,"AT,DE",FR,D10,,Hungary,2016
15,,Y6,080111,,,2.85,"AT,DE",NL,,R4,Hungary,2016
16,,Y31,100402,,,37.779,"AT,DE",NL,,"R13,R4",Hungary,2016
17,,Y31,100402,,,121.2,"AT,DE",NL,,R4,Hungary,2016
18,,Y31,060405,wastes containing other heavy metals,H6.1,6.356,SK,PL,,R4,Hungary,2016
19,,Y23,100207,solid wastes from gas treatment containing hazardous substances,H13,2783.68,SK,PL,,R4,Hungary,2016
20,,Y31,100401,,,35.432,"SK,CZ",PL,,R4,Hungary,2016
21,,Y31,160601,,,263.24,"SK,CZ",PL,D9,"R12,R3,R4",Hungary,2016
22,,Y18,190204,,,974.04,"SK,CZ",PL,D10,,Hungary,2016
23,,Y18,100308,salt slags from secondary production,,792.52,AT,DE,,"R4,R5",Hungary,2016
24,,Y45,100308,salt slags from secondary production,H10,442.3,"SK,CZ",DE,,R5,Hungary,2016
25,,Y17,110109,,,236.116,"SK,CZ",DE,,R4,Hungary,2016
26,,Y11,160802,spent catalysts containing hazardous transition metals or hazardous transition metal compounds,H4.2,90.453,AT,DE,,R4,Hungary,2016
27,,,160807,spent catalysts contaminated with hazardous substances,"H4.2,H11,H12",44.817,"SK,CZ",DE,,R4,Hungary,2016
28,,,160807,spent catalysts contaminated with hazardous substances,"H11,H12",13.815,SI,IT,,R8,Hungary,2016
29,,Y31,160601,,,5859.032,,RO ,,R4,Hungary,2016
30,,Y29,200121,,,145.809,,RO ,,"R12,R4",Hungary,2016
31,,Y31,160601,,,477.227,"SK,CZ,DE",SE,,R4,Hungary,2016
32,,Y18,191210,,,7228.1,,SK,,R1,Hungary,2016
33,,Y18,191212,,,5849.28,,SK,,"R1,R12",Hungary,2016
34,,Y31,100402,,,310.16,,SK,,R4,Hungary,2016
35,,Y31,160601,,,4990.376,,SK,,R4,Hungary,2016
