,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4060,"Y8,Y9,Y17",,"Obsoleted and Redundant fuel, Oil Emulsion and Oil Contaminated Waste ","H3,H4.1,H6.1,H8,H11,H12",100.0,"ES,LK,SA,OM,MY,EG,GB,GR,BE,NL,SG,DJ,IT,PT,FR",DE,D10,,United Arab Emirates,2019
1,A4070,"Y12,Y13",,obsolete paint and ink waste ,"H3,H6.1,H8,H12",100.0,"ES,LK,SA,OM,MY,EG,GB,GR,BE,NL,SG,DJ,IT,PT,FR",DE,D10,,United Arab Emirates,2019
2,A4140,"Y6,Y14,Y16,Y18,Y17,Y34,Y35,Y29,Y21,Y22,Y23,Y24,Y25,Y26,Y31,Y33,Y37,Y39,Y40,Y41,Y42,Y45",,Obsolete and redundant chemicals,"H3,H4.1,H4.2,H4.3,H5.1,H5.2,H6.1,H8,H10,H11,H12,H13",100.0,"ES,LK,SA,OM,MY,EG,GB,GR,BE,NL,SG,DJ,IT,PT,FR",DE,D10,,United Arab Emirates,2019
3,A4140,"Y6,Y14,Y16,Y18,Y17,Y34,Y35,Y29,Y21,Y22,Y23,Y24,Y25,Y26,Y31,Y33,Y37,Y39,Y40,Y41,Y42,Y45",,Obsolete and redundant chemical waste,"H3,H4.1,H4.2,H4.3,H5.1,H5.2,H6.1,H8,H10,H11,H12,H13",200.0,"ES,LK,SA,OM,MY,EG,GB,GR,BE,NL,SG,DJ,PT,FR,MA",DE,D10,,United Arab Emirates,2019
4,A4010,"Y1,Y2,Y3",,"Clinic, pharmaceutical and related wastes","H6.1,H12",50.0,"ES,LK,SA,OM,MY,EG,GB,GR,BE,NL,SG,DJ,IT,PT,FR,MA",DE,D10,,United Arab Emirates,2019
5,A4030,Y4,,Obsolete and redundant Pesticides,"H3,H4.3,H6.1,H10,H11,H12,H13",50.0,"ES,LK,SA,OM,MY,EG,GB,GR,BE,NL,SG,DJ,IT,PT,FR,MA",DE,D10,,United Arab Emirates,2019
6,A1170,Y18,,Lithium Ion Batteries from Electric Vehicles for Recycling,H12,2.0,"SG,LK,EG,NL,GB,BE,FR",DE,,R4,United Arab Emirates,2019
7,A4060,"Y6,Y8,Y9,Y42",,Oil and Fat Waste (Used Oil/Diesel and Solids containing Oil) ,"H3,H4.1,H12,H13",200.0,"OM,EG,ES,GB,NL,BE,DE,IT,LT",SE,D10,,United Arab Emirates,2019
8,A4140,Y35,,Waste consisting of or containing off specification and outdated chemicals,"H3,H6.1,H8",300.0,"OM,EG,ES,GB,NL,BE,DE,LT,IT",SE,D10,,United Arab Emirates,2019
9,A4010,Y2,,Out of Date pharmaceutical and cosmetic preparations ,"H3,H6.1,H12",750.0,"OM,SA,EG,MA,ES,GB,BE,DE,NL",FR,D10,,United Arab Emirates,2019
10,A4010,Y2,,Expired Medicines & Cosmetics products ,"H3,H6.1,H12",102.3,"OM,SA,EG,MA,ES,GB,BE,DE,NL",FR,D10,,United Arab Emirates,2019
11,A4010,Y2,,Expired and unusable medicines and cosmetic products,"H6.1,H12",250.0,"OM,SA,JO,EG,MT,MA,ES,GB,NL,DE,BE",FR,D10,,United Arab Emirates,2019
12,A1160,Y31,,Used Lead Acid Battery,H11,5000.0,,KR,,R4,United Arab Emirates,2019
13,A1160,"Y31,Y34",,"used car battey, rink , rain",H11,4000.0,,KR,,R4,United Arab Emirates,2019
14,"A1170,A1180",,,"UN3090 Lithium metal batteries, UN3091 Lithium metal batteries in equipment ",,15.0,US,CA,,R4,United Arab Emirates,2019
15,A1160,"Y31,Y34",,"USED LEAD ACID BATTERY (RAINS, RINKS, RAILS)",H11,5000.0,,KR,,R4,United Arab Emirates,2019
16,A1160,Y31,,"USED LEAD ACID BATTERY (RINK, RAINS)",H11,3500.0,,KR,,R4,United Arab Emirates,2019
17,A1160,Y31,,USED LEAD ACID BATTERY ,H11,3000.0,,KR,,R4,United Arab Emirates,2019
18,A1160,"Y31,Y34",,"used car battey, rink , rain",H11,5000.0,,KR,,R4,United Arab Emirates,2019
19,A1160,"Y31,Y34",,SPENT LEAD BATTERIES,H11,6000.0,,KR,,R4,United Arab Emirates,2019
20,A1160,Y31,,Used lead Acid Battery,H11,8000.0,,KR,,R4,United Arab Emirates,2019
21,A1160,Y31,,lead Acid battery scrap ,H11,2000.0,,KR,,R4,United Arab Emirates,2019
22,A1160,Y31,, Used Lead Acid Battery,H11,5000.0,,KR,,R4,United Arab Emirates,2019
23,A1160,"Y31,Y34",,SPENT LEAD BATTERIES,H11,3000.0,,KR,,R4,United Arab Emirates,2019
24,A1160,Y31,,used LEAD ACID BATTERY SCRAP,H11,2000.0,,KR,,R4,United Arab Emirates,2019
25,A1160,Y31,,"BATTERY SCRAP AS PER ISRI RAINS , RIKNS",H11,5000.0,,KR,,R4,United Arab Emirates,2019
26,A1160,Y31,,Used Lead Acid Battery,H11,5000.0,,KR,,R4,United Arab Emirates,2019
27,A1160,Y31,,Used lead Acid Batteries Scrap ,H11,2000.0,,KR,,R4,United Arab Emirates,2019
28,A1160,Y31,,"USED LEAD ACID BATTERY (RAINS, RINKS, RAILS)",H11,5000.0,,KR,,R4,United Arab Emirates,2019
29,A1160,Y31,,Lead Acid Battery Wastes,H8,2000.0,,KR,,R4,United Arab Emirates,2019
30,A1160,Y31,,"Used Lead Acid Battery (Rains, Rinks, Rails)",H11,5000.0,,KR,,R4,United Arab Emirates,2019
31,A1160,Y31,,Used Lead Acid Battery ,H11,20000.0,,KR,,R4,United Arab Emirates,2019
32,A1160,"Y31,Y34",,SPENT LEAD BATTERIES,H11,5000.0,,KR,,R4,United Arab Emirates,2019
33,A1160,Y31,,Used Lead Acid Batteries ,H11,100.0,,KR,,R4,United Arab Emirates,2019
34,A1160,Y31,,"Used Lead Acid Battery (Rains, Rinks, Rails)",H11,15000.0,,KR,,R4,United Arab Emirates,2019
35,A1160,Y31,,"Used Lead Acid Battery (Rains, Rinks, Rails)",H11,3000.0,,KR,,R4,United Arab Emirates,2019
