,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A4030,Y4,61301,,H6.1,0.42,,FR,D10,,Greece,2016
1,A4030,Y4,70409,,H12,31.99,,BE,,R4,Greece,2016
2,A4160,Y4,70409,,H12,76.55,,BE,,R4,Greece,2016
3,A4160,Y4,70413,,H11,153.13,,BE,,R7,Greece,2016
4,A4160,Y4,70413,,H12,1714.47,,BE,,R7,Greece,2016
5,A4160,Y4,70413,,H6.1,110.43,,BE,,R7,Greece,2016
6,,Y6,160113,Brake fluids,H12,3329.01,,BE,,R3,Greece,2016
7,,Y6,70208,,H12,1080.11,,CH,,R1,Greece,2016
8,,Y6,70208,,H12,52.45,,CH,,R13,Greece,2016
9,,Y6,140605,Sludges from industrial processes,H12,200.2,,BE,,R1,Greece,2016
10,,Y6,140605,Sludges from industrial processes,H12,21.5,,BE,,R3,Greece,2016
11,,Y6,190208,,H3,37.34,,NL,,R3,Greece,2016
12,,Y6,190208,,H3,108.88,,BE,,R1,Greece,2016
13,,Y6,190208,,H3,883.89,,BE,,R12,Greece,2016
14,A3160,Y6,70208,,H12,441.83,,CH,,R1,Greece,2016
15,A3160,Y6,70208,,H12,52.15,,CH,,R13,Greece,2016
16,A3160,Y6,70707,,H8,106.75,,CH,D10,,Greece,2016
17,A3170,Y6,70107,,H12,54.0,,BE,D10,,Greece,2016
18,A3170,Y6,70107,,H3,527.05,,FR,,R3,Greece,2016
19,A4050,Y7,161101,Linings and refractories from thermal processes,H6.1,1900.88,,PL,,R5,Greece,2016
20,A3020,Y8,130110,,H6.1,5023.02,,PL,,R9,Greece,2016
21,A3020,Y8,130205,,H6.1,1417.76,,CH,,R1,Greece,2016
22,A3020,Y8,130205,,H6.1,2934.7,,FI,,R9,Greece,2016
23,A3020,Y8,130208,,H6.1,5053.94,,CH,,R1,Greece,2016
24,A3020,Y8,130506,,H6.1,3078.82,,DK,,R9,Greece,2016
25,A3020,Y8,130703,,H6.1,226.5,,BE,,R12,Greece,2016
26,A4060,Y9,120109,,H12,137.1,,DK,,R9,Greece,2016
27,A4060,Y9,130507,,H12,387.13,,AT,D9,,Greece,2016
28,A4060,Y9,190207,,H12,49.66,,FR,,R1,Greece,2016
29,A4060,Y9,190207,,H12,1521.44,,CH,,R1,Greece,2016
30,A4060,Y9,190207,,H12,2054.74,,DK,,R1,Greece,2016
31,A3180,Y10,130301,,H11,21.88,,FR,D10,,Greece,2016
32,A3180,Y10,160209,,H11,127.59,,FR,D10,,Greece,2016
33,A3180,Y10,160209,,H11,56.53,FR,ES,,R4,Greece,2016
34,A3180,Y10,160209,,H11,25.05,NL,BE,,"R4,R5",Greece,2016
35,A1190,Y11,170410,,H11,89.66,,AT,,R4,Greece,2016
36,A1190,Y11,170410,,H11,1700.84,,NL,,R12,Greece,2016
37,A1190,Y11,170410,,H11,1154.86,,NL,,R4,Greece,2016
38,A3190,Y11,170303,,H11,10.52,,FR,,R1,Greece,2016
39,A3190,Y11,170303,,H11,15271.86,,NL,,R1,Greece,2016
40,A3190,Y11,170303,,H11,3167.52,,NL,,R5,Greece,2016
41,A3200,Y11,170301,,H11,40560.64,,NL,,R1,Greece,2016
42,A3200,Y11,170301,,H11,171582.53,,NL,,R5,Greece,2016
43,A3200,Y11,170301,,H11,8574.25,,FR,,R5,Greece,2016
44,A3200,Y11,170303,,H11,5405.3,,NL,,R1,Greece,2016
45,A4070,Y12,80111,,H3,1.43,,NL,,R4,Greece,2016
46,A4140,Y15,160504,Gases in pressure containers,H1,40.38,,NL,,R4,Greece,2016
47,A4140,Y15,160504,Gases in pressure containers,H1,42.32,BE,FR,,R4,Greece,2016
48,A4140,Y15,160504,Gases in pressure containers,H1,2.3,LU,FR,D10,,Greece,2016
49,,Y16,90101,Photochemicals,H12,6.84,,CH,,R5,Greece,2016
50,,Y17,110198,,H12,65.22,"NL,BE",FR,,R4,Greece,2016
51,,Y17,60405,,H12,22.26,,BE,,R4,Greece,2016
52,,Y17,110198,,H12,42.96,,US,,R4,Greece,2016
53,,Y17,120116,Waste blasting material,H12,12.42,,US,,R4,Greece,2016
54,,Y17,110111,,H12,14.23,,NL,,R4,Greece,2016
55,,Y17,110198,,H6.1,542.42,"NL,BE",FR,,R4,Greece,2016
56,,Y17,110198,,H6.1,9.45,,US,,R4,Greece,2016
57,,Y17,110198,,H6.1,1.4,,JP,,R4,Greece,2016
58,,Y17,110504,,H12,91.04,,BE,,R5,Greece,2016
59,,Y17,120114,Sludges from industrial processes,H12,17.74,,AT,,R4,Greece,2016
60,,Y17,120114,Sludges from industrial processes,H12,15.0,,BE,,R4,Greece,2016
61,,Y17,120114,Sludges from industrial processes,H12,192.59,,US,,R4,Greece,2016
62,,Y17,120114,Sludges from industrial processes,H12,38.86,"NL,FR",US,,R4,Greece,2016
63,,Y17,120118,Sludges from industrial processes,H12,140.72,,AT,,R4,Greece,2016
64,,Y17,120118,Sludges from industrial processes,H12,9.3,"NL,FR",US,,R4,Greece,2016
65,,Y17,120120,Sludges from industrial processes,H12,50.59,,AT,,R4,Greece,2016
66,A1050,Y17,110109,,H12,48.22,,NL,,R12,Greece,2016
67,A1050,Y17,110109,,H12,87.76,,NL,,R4,Greece,2016
68,A1050,Y17,110109,,H12,292.68,,PL,,R4,Greece,2016
69,A1060,Y17,110105,,H8,809.68,,BE,,R4,Greece,2016
70,A1060,Y17,110105,,H8,77.1,NL,BE,,R4,Greece,2016
71,A1060,Y17,110105,,H8,270.52,BE,FR,,R5,Greece,2016
72,A1060,Y17,110105,,H8,34.47,,AT,,R5,Greece,2016
73,A1060,Y17,110105,,H8,444.21,,AT,,R4,Greece,2016
74,A1060,Y17,110105,,H8,844.01,,BE,,R5,Greece,2016
75,A1060,Y17,110105,,H8,0.42,,NL,,R4,Greece,2016
76,A1060,Y17,110106,,H8,115.7,,BE,,R5,Greece,2016
77,A1130,Y17,110105,,H8,49.4,,BE,,R4,Greece,2016
78,A1130,Y17,110106,,H8,119.16,,BE,,"R4,R6",Greece,2016
79,A1130,Y17,110106,,H8,400.92,,BE,,R4,Greece,2016
80,A1130,Y17,110107,,H8,1077.64,LU,BE,,"R4,R6",Greece,2016
81,A1130,Y17,110107,,H8,265.88,,BE,,R4,Greece,2016
82,A1130,Y17,110107,,H8,1259.48,,BE,,"R4,R6",Greece,2016
83,A4050,Y17,110198,,H6.1,58.25,,NL,,R4,Greece,2016
84,,Y18,100308,Aluminium salt slag,H10,19945.1,CH,IT,,R5,Greece,2016
