,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,"Y2,Y12",19 02 04*,"Wastes from the production and preparation of pharmaceutical products + Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish","H4.1,H11,H12",611.0,,AT,D10,,Slovenia,2020
1,,"Y2,Y12",19 02 04*,"Wastes from the production and preparation of pharmaceutical products + Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish","H4.1,H12,H13",66.16,"AT,DE",BE,,"R12,R1",Slovenia,2020
2,,"Y2,Y12",19 02 04*,"Wastes from the production and preparation of pharmaceutical products + Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish","H4.1,H11",49.54,AT,DE,D10,,Slovenia,2020
3,,"Y2,Y12",19 02 04*,"Wastes from the production and preparation of pharmaceutical products + Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish","H4.1,H11,H12",173.0,AT,DE,D10,,Slovenia,2020
4,,Y5,17 02 04*,"Wastes from the manufacture, formulation and use of wood preserving chemicals",H11,2782.06,,AT,,"R12,R1",Slovenia,2020
5,,Y5,17 02 04*,"Wastes from the manufacture, formulation and use of wood preserving chemicals",H12,1666.98,,AT,,"R12,R1",Slovenia,2020
6,,"Y5,Y11",17 02 04*,"Wastes from the manufacture, formulation and use of wood preserving chemicals + Waste tarry resudues arising from refining, distillation and any pyrolytic treatment",H11,983.24,,AT,,"R12,R1",Slovenia,2020
7,,"Y8,Y18",19 02 04*,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H11,H12",132.66,,AT,D10,,Slovenia,2020
8,,"Y8,Y18",19 02 04*,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H4.1,H11,H12",218.46,,AT,D10,,Slovenia,2020
9,,"Y8,Y18",19 02 04*,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H4.1,H10,H12",63.04,AT,DE,D10,,Slovenia,2020
10,,"Y8,Y9",17 05 03*,"Waste mineral oils unfit for their originally intended use + Waste oils/water, hydrocarbons/water mixtures, emulsions","H3,H11,H12",1081.44,,AT,D8,,Slovenia,2020
