,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,Y31,Pasta de acumuladores de plomo-ácido,"H11,H12",995,"IT,ES",IL,,R4,Cuba,2018
1,A1040,Y19,Y19,Cenizas con contenidos de pentóxido de vanadio.,"H11,H12",188,PA,JP,,R4,Cuba,2018
