,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1010,Y23,10 06 03,"HP6, HP14",H_,777.61,"CZ,DE,NL",BE,,R4,Slovakia,2020
1,A1010,Y23,10 06 03,"HP6, HP14",H_,1612.55,"CZ,DE",BE,,R4,Slovakia,2020
2,A1020,Y_,11 01 98,-,H12,286.511,"HU,RO",BG,,R4,Slovakia,2020
3,A1160,"Y31,Y34",16 06 01,-,"H8,H12",23.12,"HU,RO",BG,,"R4,R12",Slovakia,2020
4,A1160,"Y31,Y34",16 06 01,-,"H8,H12",1484.763,"HU,RO",BG,,"R3,R4,R5",Slovakia,2020
5,A1030,Y24,06 04 03,-,"H6.1,H10,H12",10.8,,CZ,,R5,Slovakia,2020
6,A3140,"Y12,Y42",07 01 04,-,"H3,H4.1,H5.1,H6.1",111.3,,CZ,,R1,Slovakia,2020
7,,Y17,"10 03 08, 10 03 09",-,H12,97.85,,CZ,,R4,Slovakia,2020
8,A1180,Y45,"16 02 11, 20 01 23",-,H12,804.6,,CZ,,"R3,R4,R12",Slovakia,2020
9,A1160,"Y31,Y34","16 06 01, 20 01 33",-,"H8,H12",229.65,,CZ,,R4,Slovakia,2020
10,A3140,Y6,14 06 03,-,H3,47.483,"CZ,DE",NL,,R2,Slovakia,2020
11,A1060,Y17,11 01 05,HP8,H_,271.2,,HU,,R4,Slovakia,2020
12,A4020,Y42,14 06 03,"HP3-HP228, HP14, HP12",H_,28.407,HU,HU,,R2,Slovakia,2020
13,A4020,Y1,18 01 03,-,H6.2,107.992,,HU,,R1,Slovakia,2020
14,A1060,Y35,06 02 04,-,H8,569.9,AT,DE,,R5,Slovakia,2020
15,A3010,Y8,"13 01 10, 13 02 05, 13 02 06, 13 02 08, 13 03 07",HP14,H_,206.23,CZ,DE,,R9,Slovakia,2020
16,A1050,Y17,19 02 05,-,"H11,H12",20.094,CZ,DE,,R4,Slovakia,2020
17,A1050,Y17,"19 02 05, 11 01 09",-,"H11,H12",38.592,CZ,DE,,R4,Slovakia,2020
18,A1030,Y24,06 04 03,-,"H6.1,H10,H12",178.924,CZ,DE,D12,,Slovakia,2020
19,A1030,Y24,06 04 03,"H6.1, H10, H12",H_,178.924,CZ,DE,D12,,Slovakia,2020
20,A1130,Y17,11 01 07,"HP6,HP14",H_,21.18,CZ,DE,,R13,Slovakia,2020
21,A1050,Y17,11 01 09,-,H11,0.375,CZ,DE,,R4,Slovakia,2020
22,A1050,Y17,11 01 09,-,"H11,H12",218.541,CZ,DE,,R4,Slovakia,2020
23,A1030,Y17,12 01 18,-,H4.2,19.78,CZ,DE,,R4,Slovakia,2020
24,A1060,Y17,11 01 05,-,H8,3337.2,CZ,PL,,R5,Slovakia,2020
25,A4060,Y9,"05 01 03, 05 01 06, 05 01 09",-,"H12,H13",609.24,,AT,D10,,Slovakia,2020
26,A2030,Y_,16 08 02,,"H6.1,H11,H12",2895.74,,AT,,R4,Slovakia,2020
27,A1180,"Y31,Y34,Y35","16 02 13, 20 01 35",-,H8,35.4,,AT,,R4,Slovakia,2020
28,A3160,"Y12,Y42",07 07 08,HP14,H_,98.88,,AT,,R1,Slovakia,2020
29,A1100,Y23,10 06 03,"HP6, HP14",H_,1182.64,,AT,,R13,Slovakia,2020
30,"A1180,Y46",,16 02 13,"H15, HP14, HP7","H11,H12",19.6835,,AT,,R4,Slovakia,2020
31,A1160,Y31,16 06 01,-,"H8,H12",3053.848,HU,RO,,R4,Slovakia,2020
32,,Y18,19 12 12,-,,232.9,,AT,,R4,Slovakia,2020
