,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y_,03 01 05,AC170,,1427.54,SI,AT,,R3,Croatia,2020
1,,Y_,03 01 05,AC170,,376.38,"SI,HU",AT,,R3,Croatia,2020
2,,Y_,15 01 03,AC170,,460.2,SI,AT,,R3,Croatia,2020
3,,Y_,16 03 06,,,12.15,,HU,,R1,Croatia,2020
4,,Y_,17 02 01 ,AC170,,117.08,SI,AT,,R3,Croatia,2020
5,,Y_,18 01 09,,,52.92,"SI,AT",DE,,R1,Croatia,2020
6,,Y_,19 02 03,,,1680.0,SI,AT,,R1,Croatia,2020
7,,Y_,19 02 03,,,1086.146,SI,AT,,R1,Croatia,2020
8,,Y_,19 08 01,,,866.58,SI,AT,,R1,Croatia,2020
9,,Y_,19 08 12,AC270,,49.98,,HU,,R3,Croatia,2020
10,,Y_,19 12 04,Mixed plastics,,171.608,SI,AT,,R3,Croatia,2020
11,,Y_,19 12 07,AC170,,6292.04,SI,AT,,R3,Croatia,2020
12,,Y_,19 12 07,AC170,,4725.68,"SI,HU",AT,,R3,Croatia,2020
13,,Y_,19 12 10,RDF,,5025.38,,BA,,R1,Croatia,2020
14,,Y_,19 12 10,RDF,,596.62,SI,AT,,R1,Croatia,2020
15,,Y_,19 12 10,RDF,,202.0,SI,AT,,R1,Croatia,2020
16,,Y_,19 12 12,RDF,,784.28,SI,AT,,R1,Croatia,2020
17,,Y_,19 12 12,RDF,,775.28,SI,AT,,R1,Croatia,2020
18,,Y_,19 12 12,RDF,,300.2,SI,AT,,R1,Croatia,2020
19,,Y_,19 12 12,RDF,,299.18,SI,AT,,R1,Croatia,2020
20,,Y_,19 12 12,RDF,,61.56,SI,AT,,R1,Croatia,2020
21,,Y_,20 01 38,AC170,,352.52,SI,AT,,R3,Croatia,2020
22,,Y_,20 01 38,AC170,,205.62,"SI,HU",AT,,R3,Croatia,2020
23,,"Y12,Y13,Y17,Y18",19 12 11*,Mixed waste,,270.46,SI,AT,D10,,Croatia,2020
24,,"Y12,Y13,Y17,Y18,Y42",19 02 08*,Mixed waste,,122.7,SI,AT,D10,,Croatia,2020
25,,"Y12,Y18",19 12 11*,Mixed waste,,843.54,SI,AT,D10,,Croatia,2020
26,,"Y12,Y18",19 12 11*,Mixed waste,,166.88,SI,AT,D10,,Croatia,2020
27,,"Y12,Y18",19 12 11*,Mixed waste,,22.1,"SI,AT,DE",NL,D10,,Croatia,2020
28,,Y17,12 01 12*,,"H3,H4.1,H12,H13",48.42,"SI,AT",DE,D10,,Croatia,2020
29,,Y17,12 01 12*,,"H3,H4.1,H12,H13",23.8,"SI,AT",DE,D10,,Croatia,2020
30,,"Y17,Y34",11 01 05*,,H8,70.25,SI,AT,,R6,Croatia,2020
31,,Y18,04 02 20,AC270,,88.9,SI,AT,,R1,Croatia,2020
32,,Y18,04 02 20,AC270,,23.38,SI,AT,,R1,Croatia,2020
33,,Y18,12 01 12*,,"H3,H4.1,H11,H12,H13",17.814,"IT,FR,ES",PT,D9,,Croatia,2020
34,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",680.4,SI,AT,D10,,Croatia,2020
35,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12,H13",554.68,SI,AT,D10,,Croatia,2020
36,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12,H13",288.36,SI,AT,D10,,Croatia,2020
37,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",143.86,"SI,AT",DE,D10,,Croatia,2020
38,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",104.54,"SI,AT",DE,D10,,Croatia,2020
39,,Y18,19 02 04*,Mixed waste,"H3,H6.1,H11,H12",41.14,SI,AT,D10,,Croatia,2020
40,,Y18,19 02 09*,Mixed waste,"H4.1,H12,H13",70.94,SI,AT,D10,,Croatia,2020
41,,Y18,19 02 09*,Mixed waste,"H4.1,H12,H13",22.9,"SI,IT",FR,,"R12,R1",Croatia,2020
42,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H11",732.68,"SI,AT",DE,D10,,Croatia,2020
43,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H11,H12",556.26,SI,AT,D10,,Croatia,2020
44,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12",316.56,"SI,AT",DE,D10,,Croatia,2020
45,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12",314.22,"SI,AT",DE,D10,,Croatia,2020
46,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H11,H12",289.66,SI,AT,D10,,Croatia,2020
47,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12",282.82,SI,AT,D10,,Croatia,2020
48,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H11,H12",164.36,SI,AT,,"R3,R4",Croatia,2020
49,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12",73.48,SI,AT,D10,,Croatia,2020
50,,Y18,19 12 11*,Mixed waste,"H4.1,H6.1,H12,H11",24.32,SI,AT,,"R3,R4",Croatia,2020
51,,"Y18,Y41,Y42",19 02 08*,Mixed waste,"H3,H6.1,H13",64.06,SI,AT,D10,,Croatia,2020
52,,"Y18,Y45",14 06 01*,AC150,H12,11.254,"SI,AT",DE,D10,,Croatia,2020
53,,"Y2,Y4,Y5,Y12,Y13,Y17,Y18",19 12 11*,Mixed waste,,877.66,SI,AT,D10,,Croatia,2020
54,,"Y2,Y4,Y5,Y12,Y13,Y17,Y18",19 12 11*,Mixed waste,,265.6,SI,AT,D10,,Croatia,2020
55,,Y34,11 01 05*,,H8,186.98,SI,AT,,"R4,R5",Croatia,2020
56,,"Y41,Y18,Y42",19 02 08*,Mixed waste,"H3,H6.1,H13",454.62,SI,AT,D10,,Croatia,2020
57,,Y42,16 03 06,,H3,19.09,,HU,,R1,Croatia,2020
58,,"Y9,Y16,Y17,Y18",19 02 04*,Mixed waste,"H12,H13",158.61,SI,AT,D10,,Croatia,2020
59,,"Y9,Y16,Y17,Y18",19 02 04*,Mixed waste,"H12,H13",22.22,SI,AT,D10,,Croatia,2020
60,A1020,Y31,10 04 01*,,H11,25.72,SI,AT,"D9,D1",,Croatia,2020
61,A1020,Y31,10 04 05*,,H12,140.18,RS,BG,,R4,Croatia,2020
62,A1020,Y31,16 03 03*,,H12,1.442,"SI,AT",DE,,R4,Croatia,2020
63,A1020,Y31,16 03 03*,,H12,0.586,"SI,AT,DE",NL,,R4,Croatia,2020
64,A1060,Y34,11 01 05*,,,266.314,,SI,D9,,Croatia,2020
65,A1060,Y34,11 01 05*,,,191.22,SI,AT,,R4,Croatia,2020
66,A1060,Y34,11 01 05*,,,125.46,SI,AT,,R4,Croatia,2020
67,A1160,Y31,16 06 01*,,,141.168,,SI,,R4,Croatia,2020
68,A1160,"Y31,Y34",16 06 01*,,,1681.408,,SI,,R4,Croatia,2020
