,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1080,Y31," 20 01 35*, 16 02 13*,16 02 15*",Waste Cathode Ray Tube (CRT) Monitors ,"H11,H12",650,"CY,IT,LB,MT,SI,ES,TR",GR,,R12,Egypt,2020
1,A1080,Y31," 20 01 35*, 16 02 13*,16 02 15*",Waste Cathode Ray Tube (CRT) Monitors ,"H11,H12",800,"CY,IT,LB,MT,TR",GR,,R12,Egypt,2020
2,A1080,Y31," 20 01 35*, 16 02 13*,16 02 15*",Waste Cathode Ray Tube (CRT) Monitors,"H11,H12",100,"CY,IT,LB,MT,ES,SY,TR",GR,,R12,Egypt,2020
