,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1050,Y17,,,"H11,H12",71.94,,JP,,R_,Thailand,2020
1,A1050,Y17,,,"H11,H12",0.4,,SG,,R_,Thailand,2020
2,A1030,"Y24,Y29",,,"H11,H12",244.0,,JP,,R_,Thailand,2020
3,A1020,Y31,,,"H11,H12",466.96,,DE,,R_,Thailand,2020
4,A1020,Y31,,,"H11,H12",15.06,,PH,,R_,Thailand,2020
5,A1020,Y31,,,"H11,H12",2434.52,,JP,,R_,Thailand,2020
6,A1020,Y31,,,"H11,H12",20250.14,,KR,,R_,Thailand,2020
7,A1020,Y31,,,"H11,H12",1.5,,SG,,R_,Thailand,2020
8,A1020,Y31,,,"H11,H12",71.49,,BE,,R_,Thailand,2020
9,A1010,"Y24,Y25,Y26,Y27,Y29,Y31",,,"H11,H12",20.92,,JP,,R_,Thailand,2020
10,A1170,"Y29,Y31",,,"H11,H12",104.97,,JP,,R_,Thailand,2020
11,A1170,"Y29,Y31",,,"H11,H12",21.49,,BE,,R_,Thailand,2020
12,A1170,"Y29,Y31",,,"H11,H12",24.72,,SG,,R_,Thailand,2020
13,A1150,"Y10,Y22,Y29,Y31",,,"H11,H12",326.57,,JP,,R_,Thailand,2020
14,A1180,"Y10,Y22,Y29,Y31",,,"H11,H12",785.38,,KR,,R_,Thailand,2020
15,A1180,"Y10,Y22,Y29,Y31",,,"H11,H12",1435.91,,JP,,R_,Thailand,2020
16,A1180,"Y10,Y22,Y29,Y31",,,"H11,H12",11.32,,BE,,R_,Thailand,2020
17,A1180,"Y10,Y22,Y29,Y31",,,"H11,H12",299.34,,SG,,R_,Thailand,2020
18,A4070,Y12,,,"H11,H12",23.98,,SG,,R_,Thailand,2020
19,A4050,Y38,,,"H11,H12",0.05,,SG,,R_,Thailand,2020
