,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,"Y31,Y34",,Waste lead-acid batteries,H8,888.802,PA,KR,,"R4,R6",Trinidad and Tobago,2018
1,,"Y9,Y21,Y31,Y36",,Waste end-of-life vehicle: Deepwater Pathfinder Drillship (IMO No.: 9173630),"H3,H5.1,H6.1,H11",30287.0,ES,TR,D5,"R4,R12,R13",Trinidad and Tobago,2018
2,,"Y9,Y31,Y45",,Waste end-of-life vehicle: Deepwater Discovery Drillship (IMO No.: 9203679),"H3,H5.1,H6.1,H11",37934.0,,TR,D5,"R4,R12,R13",Trinidad and Tobago,2018
