,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
27,A1060,Y17,06 03 13*,etching solution,H8,160.708,,DE,,R4,Barbados,2020
28,,Y17,12 01 14*,metal sludge,H11,31.377,,DE,,R4,Barbados,2020
29,A1180,Y18,20 01 35*,E-waste,H13,560.3,,DE,,R3,Barbados,2020
30,A1060,Y34,11 01 05*,pickling acid,H8,69.649,,DE,,R5,Barbados,2020
31,A1180,Y45,16 02 11*,refrigerators,,867.94,,DE,,R4,Barbados,2020
32,A1160,Y31,16 06 01*,LAB,H8,2182.65,,DE,,R4,Barbados,2020
33,A1060,Y17,11 01 05*,pickling acid,H8,97.18,,DE,,R4,Barbados,2020
34,,Y8,19 02 05*,C/P-sludge,,231.52,,DE,,R12,Barbados,2020
35,A4060,Y8,19 02 07*,waste oil,,116.32,,DE,,R12,Barbados,2020
36,,Y17,12 01 04,metal dust,H11,15.344,,DE,,R4,Barbados,2020
37,A1180,,16 02 13*,monitors,H12,503.89,,DE,,R4,Barbados,2020
38,A1190,Y11,17 04 10*,cable,H11,94.98,,DE,,R4,Barbados,2020
39,A1180,,16 02 13*,E-waste,H12,6458.75,,DE,,R4,Barbados,2020
40,A1010,Y29,18 01 10*,amalgam,H12,4.33,,DE,,R4,Barbados,2020
41,A1180,Y31,20 01 35*,E-waste,H13,155.8,,DE,,R4,Barbados,2020
42,A1180,Y31,20 01 35*,E-waste,H13,436.1,,DE,,R4,Barbados,2020
43,A4160,Y41,15 02 02*,activated carbon,H11,778.3,,DE,,R7,Barbados,2020
44,A1010,Y31,17 04 09*,lead,H11,231.654,DE,DK,,R4,Barbados,2020
45,A2030,,16 08 02*,catalysts,H6.1,4118.2,DE,FI ,,R8,Barbados,2020
46,A1030,Y29,18 01 10*,amalgam,H12,0.873,DE,FI ,,R4,Barbados,2020
47,A1010,Y29,18 01 10*,amalgam,H12,2.607,DE,FR ,,R4,Barbados,2020
48,,Y17,12 01 14*,metal sludge,H11,64.596,"FR,DE",GB,,R4,Barbados,2020
49,A1160,Y31,16 06 01*,LAB,H8,1695.134,SI,HR,,R4,Barbados,2020
50,A4090,Y34,06 01 01*,acids,H8,692.092,SI,HR,D9,,Barbados,2020
51,,Y2,19 12 11*,premixed wastes,H4.1,3449.25,SI,HR,D10,,Barbados,2020
52,A4090,Y35,06 02 01*,lys,,314.56,SI,HR,D10,,Barbados,2020
53,A3140,Y18,19 02 04*,solvent mixtures,H3,41.16,SI,HR,D10,,Barbados,2020
54,A3140,Y6,04 02 14*,solvents,H3,176.82,SI,HR,D10,,Barbados,2020
55,A4090,Y34,11 01 05*,pickling acid,H8,106.26,SI,HR,,R6,Barbados,2020
56,,Y18,19 02 04*,premixed wastes,H3,1596.51,SI,HR,D10,,Barbados,2020
57,,Y18,19 02 09*,oily sludge,H12,70.94,SI,HR,D10,,Barbados,2020
58,A4160,Y6,06 13 02*,activated carbon,H6.1,87.22,SI,HR,,R7,Barbados,2020
59,A4140,Y16,16 05 06*,chemicals,H6.1,153.371,SI,HR,D9,,Barbados,2020
60,A4010,Y2,18 01 09,medicines,,6.41,SI,HR,D10,,Barbados,2020
61,A1060,Y34,11 01 05*,pickling acid,H8,438.52,SI,HR,,R4,Barbados,2020
62,A4130,Y12,15 01 10*,packaging with residues,H4.1,423.62,SI,HR,,R4,Barbados,2020
63,,Y18,19 12 11*,premixed wastes,H4.1,139.89,SI,HR,,R4,Barbados,2020
64,A3140,Y12,19 02 08*,solvents,H3,82.02,SI,HR,D10,,Barbados,2020
65,A4010,Y2,07 05 11*,production wast,H3,3.1,SI,HR,D10,,Barbados,2020
66,A4140,Y21,16 05 06*,chemicals,H3,3.28,SI,HR,D10,,Barbados,2020
67,A3140,Y18,04 02 14*,solvents,H3,97.68,SI,HR,D10,,Barbados,2020
68,A1060,Y34,11 01 05*,pickling acid,H8,70.25,SI,HR,,R6,Barbados,2020
69,A4030,Y4,02 01 08*,pesticide,H3,3.72,SI,HR,D10,,Barbados,2020
70,A1160,Y31,16 06 01*,LAB,H8,918.34,,HU,,R4,Barbados,2020
71,,Y17,12 01 14*,metal sludge,H12,41.115,,HU,,R4,Barbados,2020
72,A1060,Y17,11 01 05*,pickling acid,H8,635.9,,HU,,R4,Barbados,2020
73,,Y18,19 12 11*,premixed wastes,H12,882.26,,IT ,D9,,Barbados,2020
74,,Y11,17 03 01*,tar containing waste,H12,238.0,,IT,D1,,Barbados,2020
75,A4130,Y18,19 12 11*,premixed wastes,H6.1,507.07,,IT,D10,,Barbados,2020
76,,Y8,19 03 04*,premixed wastes,H6.1,649.5,,IT,D10,,Barbados,2020
77,,Y18,19 03 04*,fly ash,H12,2324.98,,IT,D9,,Barbados,2020
78,A3140,Y18,19 02 08*,solvents,,1571.28,,IT,,R1,Barbados,2020
79,,Y18,19 02 04*,premixed wastes,H12,106.11,,IT,,R3,Barbados,2020
80,,Y18,19 03 04*,solidified fly ash,,3158.96,,IT ,D1,,Barbados,2020
81,,Y18,19 02 09*,premixed wastes,H4.1,2334.0,,IT ,D10,,Barbados,2020
82,,Y18,19 12 11*,premixed wastes,H6.1,1531.64,,IT ,,R3,Barbados,2020
83,,Y11,17 02 04*,sleepers,H11,2287.3,,IT ,,R12,Barbados,2020
84,A4130,Y18,15 01 10*,contaminated packaging,H12,455.68,,IT ,,R12,Barbados,2020
