,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,160601*,"hazardous, lead acid waste batteries ",H8,4000.0,,RO,,R4,Republic of Moldova,2018
1,A1160,Y31,160601*,lead accumulators ,"H6.1,H11,H12",1700.0,,UA,,R4,Republic of Moldova,2018
2,A1160,Y31,160601*,lead accumulators ,H11,3000.0,,UA,,R4,Republic of Moldova,2018
3,A4030,"Y4,Y37,Y45",020108*,mixed pesticides and associated contaminated packages and washing,"H6.1,H12",120.0,UA,PL,D10,,Republic of Moldova,2018
