,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
146,,Y18,20 01 29,tensides,H12,22.5,"HR,SI",BA,D10,,Azerbaijan,2019
147,,Y18,19 02 09,premixed wastes,H12,37.4,"RS,HR,SI",MK,D10,,Azerbaijan,2019
148,,Y18,19 12 11,premixed wastes,H3,61.8,"RS,HR,SI",MN,D10,,Azerbaijan,2019
149,A1060,Y17,11 01 05,etching solutions,H8,142.5,,CH,,R4,Azerbaijan,2019
150,A1130,Y22,11 01 05,etching solutions,H8,52.0,,CH,,R4,Azerbaijan,2019
151,,Y17,12 01 18,metal sludge,H13,340.9,,CH,,R4,Azerbaijan,2019
152,A1160,Y31,16 06 01,LAB,H8,1406.7,,CH,,R4,Azerbaijan,2019
153,A1010,Y31,17 04 09,contaminated material,H11,62.0,,CH,,R4,Azerbaijan,2019
154,A1190,Y11,17 04 10,cable waste,H11,117.6,,CH,,R13,Azerbaijan,2019
155,A1030,Y29,18 01 10,amalgam,H12,1.0,,CH,,R4,Azerbaijan,2019
156,Y46,,19 12 12,sorting residues,,979.4,,DE,,R3,Azerbaijan,2019
157,Y46,,20 03 01,MSW,,219.7,,DE,,R1,Azerbaijan,2019
158,Y46,,20 03 01,MSW,,100.0,,DE,,R12,Azerbaijan,2019
159,Y46,,20 03 01,MSW,,5330.4,,DE,,R3,Azerbaijan,2019
160,Y46,,20 03 99,mixed waste for composting,,4282.0,,DE,,R3,Azerbaijan,2019
161,Y46,,19 05 01,stabilzed wastes,,12219.2,,IT,,R3,Azerbaijan,2019
162,Y46,,19 05 01,stabilzed wastes,,5223.9,,IT,,R1,Azerbaijan,2019
163,Y46,,19 12 12,RDF,,6049.0,,IT,,R1,Azerbaijan,2019
164,Y46,,19 12 12,MSW,,5431.4,,IT,,R3,Azerbaijan,2019
165,Y46,,19 12 12,RDF,,1740.6,,IT,,R1,Azerbaijan,2019
166,Y46,,19 12 12,sorted waste,,24042.0,,SI,,R3,Azerbaijan,2019
167,Y46,,19 12 12 ,RDF,,13892.0,,SI,,R1,Azerbaijan,2019
168,Y47,,19 01 12,slag,,13915.6,,CH,D1,,Azerbaijan,2019
