,y_code,waste_constituents,annex_8,un_class,annex_3,characteristics,amount,countries_of_transit,country_of_destination,annex_4_a,annex_4_b,country,year
0,Y31,"Waste lead-acid batteries, whole or crushed",A1160,6.1,H6.1,"Waste lead-acid batteries, whole or crushed",4200.0,,IR,,R4,Armenia,2014
