,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
86,A3140,"Y6,Y16,Y42","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",,"H3,H6.1",71.48,"SI,AT",DE,D10,,Croatia,2019
87,A3140,"Y6,Y16,Y42","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",,"H3,H6.1",118.48,"SI,AT",DE,D10,,Croatia,2019
88,A3140,"Y6,Y16,Y42","07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*,14 06 03*, 20 01 13*","HP3, HP6, HP14, HP15","H3,H12,H13,H6.1",233.98,SI,AT,D10,,Croatia,2019
89,A3140,"Y6,Y42","07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 14 06 03*, 20 01 13*","HP3, HP6, HP14, HP15","H3,H12,H13,H6.1",146.62,SI,AT,D10,,Croatia,2019
90,A3140,"Y6,Y42,Y16","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",,"H3,H6.1",39.28,"SI,AT",DE,D10,,Croatia,2019
91,A3140,"Y6,Y42,Y16","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",,"H3,H6.1",57.94,SI,AT,D10,,Croatia,2019
92,A3140,"Y6,Y42,Y16","04 02 14*, 07 01 04*, 07 02 04*, 07 03 04*, 07 04 04*, 07 05 04*, 07 06 04*, 07 07 04*, 09 01 03*, 14 06 03*, 20 01 13*",,"H3,H6.1",179.88,SI,AT,D10,,Croatia,2019
93,A3150,"Y41,Y2,Y4,Y5,Y12",14 06 02*,,"H3,H6.1,H8,H11,H12",58.89,"SI,AT",DE,,R2,Croatia,2019
94,A4010,Y_,18 01 09,,,54.29,"SI,AT",DE,,R1,Croatia,2019
95,A4010,Y2,07 05 13*,,H12,33.94,"SI,AT,CZ",PL,D10,,Croatia,2019
96,A4010,"Y2,Y3","07 05 13*, 07 05 14, 07 06 99, 16 03 03*, 16 03 05*, 16 03 06, 18 01 09, 18 02 08, 20 01 32",,"H4.1,H6.1,H12",8.48,"SI,AT",DE,D10,,Croatia,2019
97,A4010,"Y2,Y3",18 01 08*,,"H6.1,H11",31.08,SI,IT,,R1,Croatia,2019
98,A4010,"Y2,Y3",18 01 08*,,"H3,H6.1,H11",8.58,SI,AT,D10,,Croatia,2019
99,A4010,"Y2,Y3",18 01 08*,,"H3,H6.1,H11",7.3,SI,AT,D10,,Croatia,2019
100,A4010,"Y2,Y3","18 01 08*, 18 02 07*, 20 01 31*",,"H6.1,H11,H12",6.92,"SI,AT",DE,D10,,Croatia,2019
101,A4010,"Y2,Y3","18 01 09, 18 02 08, 20 01 32",,,15.24,SI,AT,D10,,Croatia,2019
102,A4030,Y4,20 01 19*,,"H3,H6.1,H11,H12",13.02,SI,AT,D10,,Croatia,2019
103,A4030,Y4,20 01 19*,,"H3,H6.1,H11,H12",2.92,SI,AT,D10,,Croatia,2019
104,A4050,Y33,06 03 11*,,"H6.1,H8,H12",10.92,"SI,AT",DE,D10,,Croatia,2019
105,A4060,Y31,11 01 11*,,H12,6.993,"SI,AT",DE,,R4,Croatia,2019
106,A4060,Y31,11 01 11*,,H12,4.797,"SI,AT",DE,,R4,Croatia,2019
107,A4070,Y12,"04 02 16*, 04 02 17, 08 01 11*, 08 01 12, 08 01 13*, 08 01 15*, 08 01 16, 08 01 17*, 08 01 18, 08 01 19*, 08 01 20, 08 01 21*, 08 03 07, 08 03 08, 08 03 12*, 08 03 13, 08 03 14*, 08 03 15, 20 01 27*, 20 01 28",,"H3,H12",368.27,"AT,SI",DE,D10,,Croatia,2019
108,A4070,Y12,"08 01 11*, 08 01 13*, 08 01 15*, 08 01 17*, 08 01 19*, 08 01 21*, 08 03 12*, 08 03 14*, 08 04 09*, 20 01 27",,"H3,H4.1,H11,H12,H13",64.23,"IT,FR,ES",PT,D9,,Croatia,2019
109,A4070,"Y6,Y12","04 02 16*, 04 02 17, 08 01 11*, 08 01 12, 08 01 13*, 08 01 15*, 08 01 16, 08 01 17*, 08 01 18, 08 01 19*, 08 01 20, 08 01 21*, 08 03 07, 08 03 08, 08 03 12*, 08 03 13, 08 03 14*, 08 03 15, 20 01 27*, 20 01 28   ",,"H3,H12",214.49,"SI,AT",DE,D10,,Croatia,2019
110,A4090,"Y17,Y34",11 01 05*,,H8,93.4,SI,AT,,R6,Croatia,2019
111,A4090,"Y17,Y34",11 01 05*,,H8,21.28,SI,AT,,R6,Croatia,2019
112,A4090,"Y2,Y18,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*",,"H3,H6.1,H8,H12",20.1,"SI,AT",DE,D10,,Croatia,2019
113,A4090,"Y2,Y18,Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*",,"H3,H6.1,H8,H12",65.0,"SI,AT",DE,D10,,Croatia,2019
