,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1020,Y31,"10 04 01*	
","slags from primary and secondary production
",,1461.04,,BG,,R12,Serbia,2019
1,A1020,"Y22,Y23,Y31",10 04 02*,"dross and skimmings from primary and secondary production
",,1585.23,"AT,HR,SI",DE,,R4,Serbia,2019
2,A1020,Y31,19 12 11*,"other wastes (including mixtures of materials) from mechanical treatment of waste containing dangerous substances
",,359.02,,BG,,R3,Serbia,2019
3,A1040,Y27,"11 01 06*
","acids not otherwise specified
",,3.25,"AT,HR,DE,IT,SI,CH",FR,D9,,Serbia,2019
4,,Y27,11 01 98*,"other wastes from chemical surface treatment and coatingof metals and other materials containing dangerous substances
",,29.48,"AT,HR,DE,IT,SI,CH",FR,D9,,Serbia,2019
5,A1060,Y27,"11 01 05*
","pickling acids
",,552.56,HU,AT,,R4,Serbia,2019
6,A1100,"Y22,Y23,Y31","10 06 03*
","flue-gas dust
",,95.85,"AT,HR,SI",DE,,R4,Serbia,2019
7,A1160,"Y31,Y34",16 06 01*,"lead batteries
",,2370.69,,MK,,R4,Serbia,2019
8,A1160,"Y31,Y34","16 06 01*
","lead batteries
",,1276.97,HR,SI,,R4,Serbia,2019
9,A1160,"Y31,Y34",16 06 01*,"lead batteries
",,2514.33,,HR,,R4,Serbia,2019
10,A1170,Y26,"20 01 33*
","batteries and accumulators included in 16 06 01, 16 06 02 or 16 06 03 and unsorted batteries and accumulators containing these batteries
",,9.71,"AT,HR,SI",DE,,R12,Serbia,2019
11,A1170,"Y23,Y26,Y29","16 06 02*
","Ni-Cd batteries
",,36.62,"AT,HR,SI",CZ,,R12,Serbia,2019
12,A1180,Y18,16 02 15*,"hazardous components removed from discarded equipment
",,55.99,,HR,,R4,Serbia,2019
13,A2010,"Y18,Y40","16 02 15*
","hazardous components removed from discarded equipment
",,2530.21,"AT,HR,SI",DE,,R5,Serbia,2019
14,A2030,"Y22,Y41",16 08 06*,"spent liquids used as catalysts
",,169.27,,RO,,R3,Serbia,2019
15,A2030,"Y22,Y41",16 08 07*,"spent catalysts contaminated with dangerous substances
",,12.1,,RO,,R3,Serbia,2019
