,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,92110100 13 01 2,"Waste lead-acid batteries, whole or crushed","H11,H6.1",2865.16,,IR,,R4,Armenia,2018
1,B1100,,31202900 01 01 4,"Metal-bearing wastes arising from melting, smelting and refining of metals:Aluminium skimmings (or skims) excluding salt slag","H11,H6.1",3500.0,,IR,,R4,Armenia,2018
