,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A3120,,19 10 04,fluff light fraction,,4320.7,,AT,,"R3,R4",Slovenia,2017
1,,,17 02 04,waste railway sleepers,"H1,H3",1635.54,,AT,,R1,Slovenia,2017
2,,,16 11 01,linings and refractory materials,"H12,H13",73.98,,AT,D9,,Slovenia,2017
3,A4020,Y1,18 01 06,"Clinical wastes from medical care in hospitals, medical centres and clinics","H3,H8,H12",9.35,,IT,,R1,Slovenia,2017
4,A4020,Y1,18 01 08,"Clinical wastes from medical care in hospitals, medical centres and clinics","H6.1,H6.2,H10",2.51255,,IT,,R1,Slovenia,2017
5,A4020,Y1,18 01 08,"Clinical wastes from medical care in hospitals, medical centres and clinics","H6.1,H6.2,H11",12.77,,IT,,R1,Slovenia,2017
6,A4020,Y1,18 01 03,"Clinical wastes from medical care in hospitals, medical centres and clinics",H6.2,29.74,,HU,,R1,Slovenia,2017
7,A4020,Y1,18 01 03,"Clinical wastes from medical care in hospitals, medical centres and clinics",H6.2,350.20685,,IT,,R1,Slovenia,2017
8,,"Y2,Y18",19 02 04,Wastes from the production and preparation of pharmaceutical products + Resudues arising from industrial waste disposal operations,"H4.1,H11,H12",991.78,,AT,D10,,Slovenia,2017
9,A3150,"Y2,Y41",07 05 03,Wastes from the production and preparation of pharmaceutical products + Halogenated organic solvents,"H3,H8,H11",49.7,AT,DE,,R2,Slovenia,2017
10,A3150,"Y2,Y42",07 05 03,Wastes from the production and preparation of pharmaceutical products + Organic solvents excluding halogenated solvents,"H3,H6.1,H11",299.64,AT,DE,,R2,Slovenia,2017
11,A3020,Y8,13 02 05,Waste mineral oils unfit for their originally intended use,H12,73.44,,AT,,R1,Slovenia,2017
12,A3020,"Y8,Y18",19 02 07,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H12,H13",1978.02,,AT,,"R13,R1",Slovenia,2017
