,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,,Y22,,METAL HYDROXIDE SLUDGE ,,52.9,,JP,,R4,Malaysia,2016
1,,Y26,,NICKEL CADMIUM SCRAP BATTERIES,,0.5,,SG,,R4,Malaysia,2016
2,,,1(1)b,SPENT CATALYST,H_,31.3, ,SE,,R4,Malaysia,2016
3,,,1(1)b,SPENT CATALYST,H_,100.0,,IT,,R4,Malaysia,2016
4,,,1(1)b,SPENT CATALYST,H_,70.0,,BE,,R4,Malaysia,2016
5,,,1(1)b,SPENT CATALYST,H_,100.0,,GE,,R4,Malaysia,2016
6,,,1(1)b,ALUMINIUM DROSS,H_,1805.0,,JP,,R4,Malaysia,2016
7,,Y12,,USED TONER,,134.55,,TH,,R5,Malaysia,2016
8,,Y12,,USED TONER,,224.08,,CA,,R5,Malaysia,2016
9,,,1(1)b,ELECTRONIC WASTE,H_,364.73,,US,,R4,Malaysia,2016
10,,,1(1)b,ELECTRONIC WASTE,H_,464.08,,TH,,R4,Malaysia,2016
11,,,1(1)b,ELECTRONIC WASTE,H_,132.31,,JP,,R4,Malaysia,2016
12,,,1(1)b,ELECTRONIC WASTE,H_,48.26,,BE,,R4,Malaysia,2016
13,,Y9,,"WASTE OILS/WATER, HYDROCARBONS/WATER MIXTURES, EMULSIONS",,211.2,,IT,,R8,Malaysia,2016
14,,Y39,,WASTE ORGANIC SOLVENT,,159.84,,GE,,R3,Malaysia,2016
15,,Y39,,WASTE ORGANIC SOLVENT,,2558.05,,KR,,R3,Malaysia,2016
