,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A3020,Y8,"130205*,130206*,130206*,130110*",,,2004.88,,DE,,R9,Poland,2019
1,A1050,Y17,110109*,,,256.59,,DE,,R4,Poland,2019
2,A2030,,160802*,Spent catalysts,,6049.275,CZ,AT,,R4,Poland,2019
3,,Y5,170204*,Wooden sleepers,,2128.02,DE,GB,,R3,Poland,2019
4,A4160,Y18,"061302*,070110*,150202*,190110*",,,17.2,"NL,DE",BE,,R7,Poland,2019
5,A1050,Y17,"110109*,190813*,190205*",,,112.198,,DE,,R4,Poland,2019
6,A1160,"Y31,Y34",160601*,,,522.26,,DE,,R4,Poland,2019
7,A1050,Y17,110109*,,,72.51,,DE,,R4,Poland,2019
8,A4140,"Y29,Y33,Y34,Y35",160506*,,,10.517,,DE,,R3,Poland,2019
9,A2030,,160802*,Spent catalysts,,18.899,,DE,,R4,Poland,2019
10,A4130,Y36,150111*,,,75.0,,CZ,,R4,Poland,2019
11,A1160,,160601*,Lead batteries and accumulators,,22.366,,DE,,R4,Poland,2019
12,A3020,Y8,190207*,,,427.32,,DE,,R9,Poland,2019
13,A3020,Y8,"130205*,130208*,130206*,130110*",,,13391.8,,DE,,R9,Poland,2019
14,Y47,,190107*,Solid wastes from gas treatment,,7423.18,,DE,,R5,Poland,2019
15,A1030,,110198*,Wastes containing precious metals from catalysts car production,,19.751,"DE,NL",BE,,R4,Poland,2019
16,A2030,,"160801[PL],160807*[IT]",Spent catalysts car,,80.735,"DE,AT",IT,,R4,Poland,2019
17,,,100308*,Salt slags   ,H4.3,1992.52,,DE,,R5,Poland,2019
18,,Y18,100308*,Salt slags   ,,1050.7,,DE,,R5,Poland,2019
19,A1030,Y29,170901*,,,403.46,,DE,D12,,Poland,2019
20,A4070,Y12,080111*,,,0.43,DE,NL,,R4,Poland,2019
21,A4050,"Y7,Y17,Y33",110198*,,,0.118,DE,NL,,R4,Poland,2019
22,A4130,Y12,150110*,,,0.49,DE,NL,,R4,Poland,2019
23,A4070,"Y12,Y17",150202*,,,2.91,DE,NL,,R4,Poland,2019
24,,,120116*,Waste blasting material containing dangerous substances,"H4.2,H12",9.47,"BE,NL,DE,FR,GB",US ,,R8,Poland,2019
25,,Y45,140601*,Cooling factors waste,,0.78,DE,GB,,R3,Poland,2019
26,,,100308*,Salt slags   ,H4.3,8556.38,,DE,,R5,Poland,2019
27,A1130,Y17,110107*,,,114.9,DE,BE,,R6,Poland,2019
28,A1030,Y29,170503*,,,878.66,,DE,D12,,Poland,2019
29,A4100,"Y23,Y26,Y31",100815*,,,273.42,DE,BE,,R12,Poland,2019
30,A2030,,160802*,Spent catalysts,,815.24,DE,NL,,R8,Poland,2019
31,A2030,,160802*,Spent catalysts,,60.984,,DE,,R4,Poland,2019
32,A4070,"Y6,Y12,Y13,Y42",080111*,,,21.195,,DE,,R2,Poland,2019
33,A3140,"Y6,Y12,Y13,Y42",070504*,,,40.997,,DE,,R2,Poland,2019
34,A1020,Y31,100402*,,,37.268,DE,BE,,R4,Poland,2019
35,A2030,,"160801[PL],160807*[IT]",Spent catalysts car,,144.7395,"DE,AT",IT,,R4,Poland,2019
36,A1030,Y17,110198*,,,26.215,DE,BE,,R4,Poland,2019
37,,,100308*,Salt slags   ,H4.3,4442.09,,DE,,R5,Poland,2019
38,A1160,"Y31,Y34",160601*,,,273.775,,DE,,R4,Poland,2019
39,A2030,,160802*,Spent catalysts,,39.815,,DE,,R4,Poland,2019
40,A2030,Y11,160802*,,,54.455,,DE,,R4,Poland,2019
41,A2030,Y11,160802*,,,132.857,DE,FR,,R8,Poland,2019
42,,,100308*,Salt slags   ,H4.3,2188.78,,DE,,R5,Poland,2019
43,A2030,,160802*,Spent catalysts,,64.58,,DE,,R4,Poland,2019
