,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A3120,,19 10 04,fluff light fraction,,6547.17,,AT,,"R3,R4",Slovenia,2018
1,A4020,Y1,18 01 06,"Clinical wastes from medical care in hospitals, medical centres and clinics","H3,H8,H12",30.05,,IT,,R1,Slovenia,2018
2,A4020,Y1,18 01 08,"Clinical wastes from medical care in hospitals, medical centres and clinics","H6.1,H6.2,H11",18.94,,IT,,R1,Slovenia,2018
3,A4020,Y1,18 01 03,"Clinical wastes from medical care in hospitals, medical centres and clinics",H6.2,79.92,,HU,,R1,Slovenia,2018
4,A4020,Y1,18 01 03,"Clinical wastes from medical care in hospitals, medical centres and clinics",H6.2,308.73,,IT,,R1,Slovenia,2018
5,A3140,"Y2,Y18",19 02 08,Wastes from the production and preparation of pharmaceutical products + Resudues arising from industrial waste disposal operations,"H3,H11,H12",271.68,,AT,D10,,Slovenia,2018
6,A3150,"Y2,Y41",07 05 03,Wastes from the production and preparation of pharmaceutical products + Halogenated organic solvents,"H3,H8,H11",38.86,AT,DE,,R2,Slovenia,2018
7,A3150,"Y2,Y41",07 05 03,Wastes from the production and preparation of pharmaceutical products + Halogenated organic solvents,"H3,H8,H11",318.56,AT,DE,,R2,Slovenia,2018
8,A3140,"Y2,Y42",07 05 04,Wastes from the production and preparation of pharmaceutical products + Organic solvents excluding halogenated solvents,"H3,H6.1,H11",563.86,AT,DE,D10,,Slovenia,2018
9,A3140,"Y2,Y6",07 05 04,"Wastes from the production and preparation of pharmaceutical products + Wastes from the production, formulation and use of organic solvent","H3,H6.1,H11",219.34,,AT,D10,,Slovenia,2018
10,A3140,"Y2,Y6",07 05 04,"Wastes from the production and preparation of pharmaceutical products + Wastes from the production, formulation and use of organic solvent","H3,H6.1,H11",752.88,AT,DE,,"R12,R1",Slovenia,2018
11,A4010,Y3,18 01 09,unused medicine - expired potassium jodide tablets,,24.42,,AT,D10,,Slovenia,2018
12,A3150,"Y6,Y17",14 06 02,"Wastes from the production, formulation and use of organic solvent + Wastes resulting from surface treatment of metals and plastics","H3,H11,H12",17.48,AT,DE,,R2,Slovenia,2018
13,A3020,Y8,13 02 05,Waste mineral oils unfit for their originally intended use,"H11,H12",275.14,,HR,,R1,Slovenia,2018
14,A3020,Y8,13 02 05,Waste mineral oils unfit for their originally intended use,"H11,H12,H13",65.74,,HR,,R1,Slovenia,2018
15,A3020,Y8,15 02 02,Waste mineral oils unfit for their originally intended use,"H12,H13",84.32,,AT,D10,,Slovenia,2018
16,,Y8,17 01 06,Waste mineral oils unfit for their originally intended use,"H11,H12,H13",54.24,,AT,D8,,Slovenia,2018
17,A3020,"Y8,Y18",19 02 07,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H11,H12,H13",1324.98,,AT,,"R13,R1",Slovenia,2018
18,A3020,"Y8,Y18",19 02 07,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H12,H13",889.98,,AT,,"R13,R1",Slovenia,2018
19,A3020,"Y8,Y18",19 02 07,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H12,H13",548.72,AT,DE,,R9,Slovenia,2018
20,,"Y8,Y18",15 02 02,Waste mineral oils unfit for their originally intended use + Resudues arising from industrial waste disposal operations,"H4.1,H11,H12",337.62,,AT,D10,,Slovenia,2018
21,A4060,"Y8,Y9",13 04 03,"Waste mineral oils unfit for their originally intended use + Waste oils/water, hydrocarbons/water mixtures, emulsions","H11,H12,H13",691.68,,AT,"D15,D10",,Slovenia,2018
22,A4060,"Y8,Y9",13 04 03,"Waste mineral oils unfit for their originally intended use + Waste oils/water, hydrocarbons/water mixtures, emulsions","H11,H12,H13",45.24,,AT,"D15,D9",,Slovenia,2018
23,,Y9,19 13 03,"Waste oils/water, hydrocarbons/water mixtures, emulsions","H11,H12",136.08,,AT,D10,,Slovenia,2018
24,,"Y9,Y18",19 02 04,"Waste oils/water, hydrocarbons/water mixtures, emulsions + Resudues arising from industrial waste disposal operations","H11,H12,H13",98.58,,AT,D9,,Slovenia,2018
25,A1180,"Y9,Y45",20 01 23,"Waste oils/water, hydrocarbons/water mixtures, emulsions + Organohalogen compounds other than substances referred to this Annex (eg. Y39, Y41, Y42, Y43, Y44)",H13,298.82,,AT,,"R3,R4",Slovenia,2018
26,A4070,Y12,08 01 11,"Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish","H4.1,H12",36.16,,HU,,R1,Slovenia,2018
27,A3140,"Y12,Y18",19 02 04,"Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish + Resudues arising from industrial waste disposal operations","H3,H12,H13",1656.15,,AT,D10,,Slovenia,2018
28,,"Y12,Y18",19 02 04,"Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish + Resudues arising from industrial waste disposal operations","H3,H8,H12",97.6,"AT,CZ",PL,D10,,Slovenia,2018
29,,"Y12,Y18",19 02 04,"Wastes from production, formulation and use of inks,dyes, pigments, paints, lacques, varnish + Resudues arising from industrial waste disposal operations","H11,H12",877.28,AT,DE,D10,,Slovenia,2018
