,y_code,waste_constituents,annex_8,un_class,annex_3,characteristics,amount,countries_of_transit,country_of_destination,annex_4_a,annex_4_b,country,year
0,11B,lead acid batteries containing acidic solutions or acidic solid forms,A1170,,H11,,96,"BR,MA",ES,,R4,Uruguay,2015
