,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_destination,annex_4_a_code,annex_4_b_code,country,year
0,A1180,,ZA,Precious Metal bearing e-waste,H11,1000.0,,JP,,R4,South Africa,2017
1,A1180,,ZA,Precious Metal bearing e-waste,H11,1000.0,,JP,,R4,South Africa,2017
2,,"Y31,Y34",ZA,"Lead Scrap(ISRI-RINKS,RAINS, RAILS or PROPERS)",H11,1380.0,,KR,,R4,South Africa,2017
3,,Y18,ZA,Precious metals slimes,H12,3000.0,"DE,NL",BE,,R4,South Africa,2017
4,,"Y31,Y34",ZA,"lead Scrap(ISRI-RINKS,RAINS, RAILS or PROPERS)",H11,6650.0,,KR,,R4,South Africa,2017
5,,Y18,ZA,Nickle metal hyride,,50.0,,BE,,R4,South Africa,2017
6,A2030,,ZA,Precious Metal bearing spent catalyst,H3,300.0,"ES,NE,GB,DE",BE,,R4,South Africa,2017
7,,"Y31,Y34",ZA,"Lead Scrap(ISRI-RINKS,RAINS, RAILS or PROPERS)",H11,6600.0,,KR,,R4,South Africa,2017
8,,"Y31,Y34",ZA,"Lead Scrap(ISRI-RINKS,RAINS, RAILS or PROPERS)",H11,2760.0,,KR,,R4,South Africa,2017
9,,Y31,ZA,Lead anode scrapings,H6.1,200.0,"ES,NE,GB,DE",BE,,R4,South Africa,2017
10,A1020,,ZA,Effluent sludge,H6.1,300.0,"ES,NE,GB,DE",BE,,R4,South Africa,2017
11,,"Y31,Y34",ZA,"Lead Scrap(ISRI-RINKS,RAINS, RAILS or PROPERS)",H11,6600.0,,KR,,R4,South Africa,2017
12,A2030,,ZA,"Spent catalyst containing platinum oxide, on porous alumina support",,42.687,,FR,,R4,South Africa,2017
