,origin,destination,year,UN1,UN3,UN4.1,UN4.2,UN4.3,UN5.1,UN5.2,UN6.1,UN6.2,UN8,UN9,unspecified,multiple
2132,de,se,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3664.9300000000003,0.0,0.0
2133,de,se,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245.76,0.0,0.0
2134,de,se,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.3,0.0,35.16,1630.25,0.0,0.0
2135,de,se,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.326,0.0,1593.16,542.0799999999999,20.0,0.0
2136,de,se,2009.0,0.0,0.0,0.0,0.0,0.0,20.46,0.0,313.34000000000003,0.0,0.0,734.51,0.0,0.0
2137,de,se,2010.0,0.0,0.0,0.0,0.0,0.0,11.744,0.0,0.0,0.0,0.0,1079.04,0.0,0.0
2138,de,se,2011.0,0.0,0.0,0.0,0.0,0.0,12.28,0.0,22.1,0.0,20.74,1385.24,0.0,0.0
2139,de,se,2012.0,0.0,0.0,0.0,0.0,0.0,9.82,0.0,316.96,0.0,0.0,270.384,0.0,0.0
2140,de,se,2013.0,0.0,0.0,0.0,120.3,0.0,0.0,0.0,99.08,0.0,0.0,571.975,0.0,0.0
2141,de,se,2014.0,0.0,0.0,0.0,0.0,0.0,28.536,0.0,0.0,0.0,0.0,814.173,0.0,0.0
2142,de,se,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.64000000000001,0.0,0.0,610.0349,0.0,0.0
2143,de,se,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.19,0.0,0.0,987.68,0.0,0.0
2144,de,se,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,890.34,0.0,0.0
2145,de,se,2018.0,0.0,0.0,0.0,0.0,0.0,36.03,0.0,0.0,0.0,0.0,783.01,0.0,0.0
2146,de,se,2019.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,933.47,0.0,0.0
2147,de,se,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,0.0,0.0,1416.36,289.64,0.0
2148,de,se,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13607.41,0.0,0.0,3747.157,0.0,0.0
2149,de,si,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.8,0.0,0.0,0.0
2150,de,si,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.2,0.0,0.0,0.0
2151,de,si,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.68,0.0,0.0,0.0
2152,de,si,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285.0,0.0,0.0,0.0
2153,de,si,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389.03,0.0,0.0,0.0
2154,de,si,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1176.87,0.0,0.0,0.0
2155,de,si,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.78,0.0,0.0,0.0
2156,de,si,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1468.04,0.0,0.0,0.0
2157,de,si,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1531.53,0.0,0.0,0.0
2158,de,si,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.57,0.0,0.0,0.0
2159,de,si,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2574.94,0.0,0.0,0.0
2160,de,si,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2817.07,0.0,0.0,0.0
2161,de,si,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4765.070000000001,0.0,0.0,0.0
2162,de,si,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4441.7,0.0,0.0,0.0
2163,de,si,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4696.120000000001,0.0,0.0,0.0
2164,de,si,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3773.63,0.0,0.0,0.0
2165,de,sk,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.482,0.0
2166,de,sk,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.827,0.0,0.0,0.0,0.0,0.0
2167,de,sk,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.07,0.0,0.0,0.0,0.0,0.0
2168,de,sk,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.04,0.0,0.0,0.0,0.0,0.0
2169,de,sk,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,0.0,0.0
2170,de,sk,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.39,0.0,0.0,0.0,0.0,0.0
2171,de,sk,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.66,0.0,0.0,0.0,0.0,0.0
2172,de,sk,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17,0.0,0.0,0.0,0.0,0.0
2173,de,sk,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.406,0.0,0.0,0.0,0.0,0.0
2174,de,tr,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3425.0,0.0,0.0
2175,de,tr,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420.0,0.0,0.0
2176,de,tr,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.0,0.0,0.0
2177,de,tr,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16239.0,0.0,0.0
2178,de,tr,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16263.0,0.0,0.0
2179,de,tr,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9438.5,0.0,0.0
2180,de,tr,2021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5888.0,0.0,0.0
2181,de,us,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.186,0.0,0.0
2182,de,us,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.36,0.0,0.0
2183,de,us,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.901,0.0,0.0
2184,de,us,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.53,0.0,0.0,959.966,0.0,0.0
2185,de,us,2006.0,0.0,0.0,0.0,0.0,0.0,44.08,0.0,49.32,0.0,0.0,1584.416,0.0,0.0
2186,de,us,2007.0,0.0,0.0,0.0,0.0,0.0,30.952,0.0,48.072,0.0,0.0,1242.808,0.0,0.0
2187,de,us,2008.0,0.0,0.0,0.0,0.0,0.0,116.363,0.0,34.741,0.0,112.326,225.722,0.0,0.0
2188,de,us,2009.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,490.0,0.0,143.0,1959.152,0.0,0.0
2189,de,us,2010.0,0.0,10.433,0.0,0.0,0.0,0.0,0.0,1354.0,0.0,59.17,1594.4540000000002,0.0,0.0
2190,de,us,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.929,0.0,172.612,2255.232,0.0,0.0
2191,de,us,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.81399999999999,0.0,203.3,2673.645,0.0,0.0
2192,de,us,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.626,0.0,0.0,2130.9339999999997,0.0,0.0
2193,de,us,2014.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,67.692,0.0,159.507,3032.496,0.0,0.0
2194,de,us,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.73499,0.0,145.24,2213.8519890000002,0.0,0.0
2195,de,us,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.75,0.0,0.0,3863.95,0.0,0.0
2196,de,us,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.6899999999998,0.0,21.3,2349.48,0.0,0.0
2197,de,us,2018.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1742.33,0.0,158.68,370.62,0.0,0.0
2198,de,us,2019.0,0.0,0.0,0.0,0.0,0.0,5.46,0.0,907.38,0.0,329.24,1647.4,0.0,0.0
2199,de,us,2020.0,0.0,0.0,70.59,0.0,0.0,8.64,0.0,1413.2199999999998,0.0,116.08,222.82999999999998,0.0,0.0
2200,de,us,2021.0,0.0,0.22,6.246,0.0,0.0,6.347,0.0,0.0,0.0,135.368,113.786,0.0,0.0
2201,de,za,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.764,0.0
2202,dj,pt,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
2203,dk,at,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,0.0,0.0
2204,dk,at,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0
2205,dk,at,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0
2206,dk,at,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0
2207,dk,at,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,0.0
2208,dk,at,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
2209,dk,at,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,0.0
2210,dk,at,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0
2211,dk,at,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.654,0.0,0.0
2212,dk,au,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.953,0.0,0.0
2213,dk,au,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0
2214,dk,be,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,0.0,580.0,261.0,24.0,0.0
2215,dk,be,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,202.0,167.0,0.0,0.0
2216,dk,be,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,262.0,321.0,363.0,0.0
2217,dk,be,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0,0.0,1066.0,225.0,300.0,0.0
2218,dk,be,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0,0.0,1520.0,183.0,244.0,0.0
2219,dk,be,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.0,0.0,533.0,273.0,210.0,0.0
2220,dk,be,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.0,0.0,448.0,353.0,238.0,0.0
2221,dk,be,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,244.0,475.0,166.0,0.0
2222,dk,be,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,47.0,0.0,0.0
2223,dk,be,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,198.0,0.0,0.0,0.0
2224,dk,be,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,115.0,0.0,0.0,0.0
2225,dk,be,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58,0.0,0.0,0.0
2226,dk,be,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.656,0.0,309.96000000000004,0.0,934.1400000000001,0.0
2227,dk,be,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.301,0.0,257.258,0.0,0.0,0.0
2228,dk,be,2015.0,0.0,0.0,86.26,0.0,0.0,0.0,0.0,57.034,0.0,127.11999999999999,29010.694000000003,62.743,0.0
2229,dk,be,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.562,0.0,304.49,1798.044,0.0,113.46
2230,dk,be,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.62,0.0,215.07999999999998,5675.42,1616.482,0.0
2231,dk,ch,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
2232,dk,cz,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.56,0.0,0.0
2233,dk,cz,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.75,0.0,0.0
2234,dk,de,2001.0,0.0,4073.0,263.0,22.0,210.0,0.0,0.0,31299.0,0.0,1081.0,8349.0,22061.0,0.0
2235,dk,de,2002.0,0.0,3440.0,11462.0,0.0,353.0,0.0,0.0,25653.0,0.0,693.0,6775.0,21754.0,0.0
2236,dk,de,2003.0,0.0,3427.0,15386.0,0.0,199.0,0.0,0.0,24010.0,0.0,695.0,10930.0,32885.0,0.0
2237,dk,de,2004.0,0.0,3047.0,11347.0,0.0,177.0,0.0,0.0,28231.0,0.0,316.0,12789.0,22509.0,0.0
2238,dk,de,2005.0,0.0,14292.0,11812.0,1179.0,141.0,0.0,0.0,37064.0,0.0,1701.0,17663.0,38347.0,0.0
2239,dk,de,2006.0,0.0,7817.0,10912.0,3533.0,145.0,0.0,4.0,42805.0,0.0,3889.0,13314.0,34284.0,0.0
2240,dk,de,2007.0,224.0,5832.0,37438.0,3893.0,311.0,0.0,8.0,34034.0,0.0,5006.0,22502.0,12350.0,0.0
2241,dk,de,2008.0,70.0,9863.0,43674.0,2309.0,17.0,0.0,5.0,39096.0,0.0,3270.0,28448.0,59523.0,0.0
2242,dk,de,2009.0,0.0,9136.0,42287.0,0.0,0.0,1.0,1.0,10425.0,0.0,5403.0,55000.0,1780.0,0.0
2243,dk,de,2010.0,2.0,13788.0,32885.0,0.0,0.0,16.0,0.0,4018.0,0.0,4611.0,39914.0,2400.0,0.0
2244,dk,de,2011.0,0.0,5962.0,1339.0,0.0,0.0,30.0,0.0,2433.0,0.0,2831.0,36837.0,2034.0,0.0
2245,dk,de,2012.0,5.793,2637.199,50961.728,0.0,0.0,22.641000000000002,4.27,47.399,0.0,3060.855,24034.065,509.82,0.0
2246,dk,de,2013.0,22.368,14699.712,146619.304,0.0,0.0,15.894,0.0,1248.266,0.0,12585.402,117650.698,16049.068,2769.478
2247,dk,de,2014.0,3.15,7280.27,43253.382000000005,0.0,0.0,1.972,1.092,217.025,0.0,8051.134,57510.516,8461.893,2274.618
2248,dk,de,2015.0,43.248000000000005,3439.9710000000005,45470.18999999997,0.0,0.0,3.139,2.958,113.769,0.0,5302.74,58224.44999999998,1660.92,3379.4849999999997
2249,dk,de,2019.0,0.0,0.0,44682.752,0.0,0.0,0.0,1.906,2.462,0.0,3302.356,71850.941,29639.551,2487.657
2250,dk,de,2020.0,0.0,0.0,46691.116,0.0,0.0,0.0,0.0,0.0,0.0,1879.9,86656.583,82938.23,17638.775
2251,dk,dk,2001.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,dk,ee,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327.923,0.0,0.0
2253,dk,ee,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,662.7499999999999,0.0,0.0
2254,dk,es,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12324.0,0.0,0.0
2255,dk,es,2010.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2256,dk,fi,2001.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,13456.0,0.0
2257,dk,fi,2002.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6571.0,0.0
2258,dk,fi,2003.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2259,dk,fi,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,3.0,0.0
2260,dk,fi,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0
2261,dk,fi,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.535,0.0,0.0
2262,dk,fi,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0
2263,dk,fr,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,48.0,0.0,71.0,0.0
2264,dk,fr,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0
2265,dk,fr,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,0.0
2266,dk,fr,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,25.0,0.0
2267,dk,fr,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
2268,dk,fr,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
2269,dk,fr,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0
2270,dk,fr,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0
2271,dk,fr,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1037.0,99.0,0.0
2272,dk,fr,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,41.0,0.0
2273,dk,fr,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0
2274,dk,fr,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.061,20.78,0.0
2275,dk,fr,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.08,0.0,0.0,0.0
2276,dk,fr,2019.0,0.0,0.0,0.0,266.443,0.0,0.0,0.0,0.0,0.0,139.988,0.0,0.0,615.34
2277,dk,fr,2020.0,0.0,0.0,0.0,449.574,0.0,0.0,0.0,0.0,0.0,109.84,0.0,0.0,766.3
2278,dk,gb,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,53.0,1320.0,736.0,0.0
2279,dk,gb,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0,38.0,44.0,2284.0,0.0
2280,dk,gb,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,337.0,0.0,0.0
2281,dk,gb,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,1181.0,0.0,0.0
2282,dk,gb,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6562.0,0.0
2283,dk,gb,2009.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,dk,gb,2010.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2285,dk,gb,2011.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,dk,gb,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13594.044,0.0
2287,dk,gb,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,0.0
2288,dk,gb,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.68,13.4,0.0
2289,dk,gb,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7,23.36
2290,dk,ie,2006.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,dk,ie,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4955.013,0.0,0.0
2292,dk,it,2010.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,dk,lt,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.36,0.0,0.0
2294,dk,lt,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.51,0.0,0.0
2295,dk,lt,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135833.106,0.0,0.0
2296,dk,lt,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.88,24140.35,0.0
2297,dk,lv,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1562.0,0.0,0.0
2298,dk,lv,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971.386,405.27,0.0,0.0
2299,dk,lv,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316.574,467.0,0.0,0.0
2300,dk,lv,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9860.48,0.0
2301,dk,nl,2001.0,0.0,0.0,569.0,0.0,0.0,0.0,0.0,3.0,0.0,16.0,69.0,0.0,0.0
2302,dk,nl,2002.0,0.0,0.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.0,0.0,0.0
2303,dk,nl,2003.0,0.0,0.0,377.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,396.0,0.0
2304,dk,nl,2004.0,0.0,0.0,327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.0,0.0
2305,dk,nl,2005.0,0.0,1567.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,120.0,2083.0,0.0
2306,dk,nl,2006.0,0.0,3072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,16706.0,0.0
2307,dk,nl,2007.0,0.0,1507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,0.0
2308,dk,nl,2008.0,0.0,1924.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,8830.0,176.0,0.0
2309,dk,nl,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,0.0,0.0,405.0,333.0,0.0
2310,dk,nl,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,453.0,147.0,0.0
2311,dk,nl,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0
2312,dk,nl,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8694.45,70207.45,0.0
2313,dk,nl,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.08,0.0,0.0
2314,dk,nl,2015.0,0.0,0.0,0.0,0.0,21.543,0.0,0.0,0.0,0.0,0.0,1608.513,0.0,0.0
2315,dk,nl,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.703,2512.775,0.0
2316,dk,nl,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12342.915,24733.537,624.255
2317,dk,no,2001.0,987.0,0.0,0.0,0.0,5467.0,0.0,0.0,78959.0,0.0,0.0,129292.0,109.0,0.0
2318,dk,no,2002.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,13148.0,0.0,0.0,87009.0,0.0,0.0
2319,dk,no,2003.0,656.0,3421.0,0.0,0.0,0.0,0.0,0.0,138313.0,0.0,0.0,61288.0,44586.0,0.0
2320,dk,no,2004.0,346.0,7244.0,0.0,0.0,0.0,0.0,0.0,154193.0,0.0,0.0,355.0,44905.0,0.0
2321,dk,no,2005.0,456.0,1492.0,0.0,0.0,0.0,0.0,0.0,169989.0,0.0,0.0,1095.0,38007.0,0.0
2322,dk,no,2006.0,318.0,0.0,0.0,0.0,334.0,0.0,0.0,76938.0,0.0,0.0,4220.0,39022.0,0.0
2323,dk,no,2007.0,103.0,0.0,0.0,0.0,951.0,0.0,0.0,51516.0,0.0,28.0,13959.0,3873.0,0.0
2324,dk,no,2008.0,0.0,0.0,0.0,0.0,1100.0,0.0,0.0,24972.0,0.0,707.0,43649.0,32747.0,0.0
2325,dk,no,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12967.0,0.0,0.0,54852.0,29.0,0.0
2326,dk,no,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5655.0,0.0,0.0,74286.0,6345.0,0.0
2327,dk,no,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6899.0,0.0,0.0,69301.0,207.0,0.0
2328,dk,no,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.7,0.0,0.0,79061.092,612.9,0.0
2329,dk,no,2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21263.696,0.0,0.0,216228.392,31194.28,0.0
2330,dk,no,2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7058.576999999999,0.0,0.0,79794.77,7314.109,0.0
2331,dk,no,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8404.289999999999,0.0,0.0,111764.422,25104.010000000002,0.0
2332,dk,no,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6487.377,0.0,0.0,91243.01,527.48,0.0
2333,dk,no,2020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5332.204,0.0,0.0,60791.380000000005,99844.73000000001,34803.897
2334,dk,pl,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1863.0,0.0
2335,dk,pl,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7226.0,0.0
2336,dk,pl,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2032.0,0.0,0.0
2337,dk,pl,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6158.0,0.0,0.0
2338,dk,pl,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.0,0.0,0.0
2339,dk,pl,2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.88300000000004,0.0,0.0
