,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1160,Y31,16 06 01*,Lead acid batteries,,11646.0,,FI,,R4,Estonia,2018
1,A1160,Y31,16 06 01*,Lead acid batteries,,1550.0,,SE,,R4,Estonia,2018
2,A1160,Y31,16 06 01*,Lead acid batteries,,2992.0, ,LV,,R4,Estonia,2018
3,A1160,Y31,16 06 01*,Lead acid batteries,,321.0,LV,LT,,R4,Estonia,2018
4,A4090,"Y34,Y31",16 06 06*,Electrolyte from batteries and accumulators,,211.0,,FI,,R5,Estonia,2018
5,A1160,Y31,19 12 11*,Lead paste from batteries,,24.0,LV,LT,,R4,Estonia,2018
6,A3150,Y12,08 01 11*,Organic solvents ,,20.0,,LV,,"R12,R1",Estonia,2018
7,A3150,"Y6,Y45",07 07 03*,Organic containing solvents,,36.0,,LV,,"R12,R1",Estonia,2018
8,A3150,"Y6,Y45",07 07 03*,Organic containing solvents,,165.0,,LV,,R1,Estonia,2018
9,A4060,Y9,13 05 06*,Waste containing oil,,1198.0,,LV,,R3,Estonia,2018
10,A4060,Y9,13 05 07*,Waste containing oil,,125.0,,LV,,R3,Estonia,2018
11,A3020,Y9,13 07 03*,Waste fuel,,27.0,,LV,,R3,Estonia,2018
12,A3020,Y9,13 07 03*,Waste fuel,,4308.0,,NL,,R3,Estonia,2018
13,A4060,Y9,16 07 08*,Waste containing oil,,101.0,,LV,,R3,Estonia,2018
14,,Y44,14 06 01*,"Waste containing chlorofluorocarbons, HCFC, HFC",,0.3,,LV,D10,,Estonia,2018
15,A4130,Y12,15 01 11*,Packaging containing hazardous substances 15 01 11*,,20.0,LV,LT,D10,,Estonia,2018
16,A3180,Y2,16 03 05*,Organic waste containing hazardous substances,,29.0,,LV,,"R12,R1",Estonia,2018
17,A4140,Y2,"16 05 06*, 18 01 06*",Chemicals ,,16.0,,LV,,"R12,R1",Estonia,2018
18,A3140,"Y12,Y14,Y41,Y42",20 01 13*,Solvents,,142.0,,LV,,"R12,R1",Estonia,2018
19,A1180,Y29,20 01 35*,WEEE,,77.0,,SE,,R12,Estonia,2018
20,A1180,Y29,20 01 35*,WEEE,,233.0,,FI,,R12,Estonia,2018
21,Y46,,20 03 01,Mixed municipal waste,,51504.0,,FI,,R1,Estonia,2018
22,Y46,,20 03 01,Mixed municipal waste,,2203.0,,FI,,R12,Estonia,2018
