,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y26,,,,92.264,,BY,,"R4,R12,R13",Lithuania,2016
1,,"Y31,Y34",,,,648.445,PL,SK,,"R12,R3,R5,R6",Lithuania,2016
2,,Y18,, ,,944.1,"SE,LV",NO,,"R13,R1,R3,R4,R5",Lithuania,2016
3,,"Y22,Y31",,,,733.937,LV,EE,,"R4,R5",Lithuania,2016
4,,"Y22,Y31",,,,113.879,LV,EE,,"R4,R5",Lithuania,2016
5,,,20199.0,fishfarmingnets,H4.1,2808.792,"SE,FI,EE,LV",NO,,R12,Lithuania,2016
6,,,200139.0,thermoplastic waste,H_,1898.3,"SE,LV",NO,,R12,Lithuania,2016
7,,Y31,,,,391.291,"EE,LV",FI,,R12,Lithuania,2016
8,,Y31,,,,1432.547,,LV,,"R12,R3,R4,R5,R13",Lithuania,2016
9,,"Y31,Y34",,,,1191.932,,SE,,"R13,R12,R3,R4",Lithuania,2016
10,,Y31,,,,383.325,,GE,,"R12,R13",Lithuania,2016
11,,Y31,160601.0,,,14.23,,CY,,R12,Lithuania,2016
12,,Y31,160601.0,,,48.97,,PL,,R12,Lithuania,2016
