,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,61302.0,Spent activated carbon (except 06 07 02),H_,54.9,,FR,D10,,Switzerland,2019
1,,Y10,,,H11,27.157,,RS,D10,,Switzerland,2019
2,,Y18,, ,H11,29.76, ,IT,D10,,Switzerland,2019
3,,Y18,,,H11,9.554, ,DE,,R7,Switzerland,2019
4,,Y18,, ,H11,189.64,,DE,,R1,Switzerland,2019
5,,Y29,,,H11,485.234,,FR,,R7,Switzerland,2019
6,,Y8,,,H11,747.75,,IT,,R1,Switzerland,2019
7,,Y12,,,H12,47.18,,SI,D9,,Switzerland,2019
8,,Y12,,,H12,750.27,,IT,,R1,Switzerland,2019
9,,Y12,,,H12,931.04,,IT,D10,,Switzerland,2019
10,,Y18,,,H12,2231.569,,IT,,R1,Switzerland,2019
11,,Y2,,,H12,232.71,,DE,D9,,Switzerland,2019
12,,Y29,,,H12,20.515,,BN,,R4,Switzerland,2019
13,,Y6,,,H12,1260.49,,DE,,R1,Switzerland,2019
14,,Y8,,,H12,1621.78,,AT,,R1,Switzerland,2019
15,,Y9,,,H12,6.79,,FR,D9,,Switzerland,2019
16,,Y9,,,H12,6433.05,,IT,,R1,Switzerland,2019
17,,Y17,,,H13,17.69,,FR,D9,,Switzerland,2019
18,,Y18,,,H13,1699.78,,AT,,R1,Switzerland,2019
19,,Y11,,,H3,511.67,,IT,,R12,Switzerland,2019
20,,Y12,,,H3,93.955,,IT,D10,,Switzerland,2019
21,,Y12,,,H3,60.369,,IT,D10,,Switzerland,2019
22,,Y14,,,H3,84.524,,IT,D10,,Switzerland,2019
23,,Y18,,,H3,1047.4,,AT,,R1,Switzerland,2019
24,,Y18,,,H3,140.44,,IT,D10,,Switzerland,2019
25,,Y18,,,H3,685.291,,IT,D10,,Switzerland,2019
26,,Y18,,,H3,673.96,,IT,,R1,Switzerland,2019
27,,Y18,,,H3,604.91,,IT,,R1,Switzerland,2019
28,,Y18,,,H3,143.07,,DE,D15,,Switzerland,2019
29,,Y18,,,H3,161.71,,IT,D10,,Switzerland,2019
30,,Y18,,,H3,21.34,,IT,,R1,Switzerland,2019
31,,Y2,,,H3,0.236,,IT,D10,,Switzerland,2019
32,,Y2,,,H3,37.256,,FR,D10,,Switzerland,2019
33,,Y2,,,H3,369.64,,SI,,R1,Switzerland,2019
34,,Y4,,,H3,738.455,,BG,D10,,Switzerland,2019
35,,Y42,,,H3,261.67,,NL,,R1,Switzerland,2019
36,,Y42,,,H3,2889.54,,IT,,R1,Switzerland,2019
37,,Y42,,,H3,5305.45,,SI,,R1,Switzerland,2019
38,,Y42,,,H3,1197.37,,AT,,R1,Switzerland,2019
39,,Y6,,,H3,2.0,,BE,D10,,Switzerland,2019
40,,Y6,,,H3,1260.08,,DE,,R1,Switzerland,2019
41,,Y6,,,H3,3606.63,,DE,,R13,Switzerland,2019
42,,Y6,,,H3,67.98,,DE,,R1,Switzerland,2019
43,,Y8,,,H3,9621.12,,DE,,R1,Switzerland,2019
44,,Y8,,,H3,892.34,,DE,,R1,Switzerland,2019
45,,Y8,,,H3,31.42,,FR,D9,,Switzerland,2019
46,,Y18,,,H4.1,399.03,,IT,,R1,Switzerland,2019
47,,Y18,,,H4.1,779.95,,IT,,R1,Switzerland,2019
48,,Y18,,,H4.1,26705.27,,FR,,R1,Switzerland,2019
49,,Y35,,,H4.1,161.779,,NL,,R4,Switzerland,2019
50,,Y22,,,H4.2,96.386,,OM,,R4,Switzerland,2019
51,,Y22,,,H4.2,115.81,,TH,,R4,Switzerland,2019
52,,Y22,,,H4.2,81.66,,BN,,R4,Switzerland,2019
53,,Y29,,,H4.2,631.265,,FR,,R7,Switzerland,2019
54,,Y2,,,H5.2,10.544,,FR,D10,,Switzerland,2019
55,,Y18,,,H6.1,175.63,,ID,,R4,Switzerland,2019
56,,Y18,,,H6.1,8.315,,TH,,R4,Switzerland,2019
57,,Y18,,,H6.1,71.384,,IT,D9,,Switzerland,2019
58,,Y18,,,H6.1,199.775,,BE,,R7,Switzerland,2019
59,,Y18,,,H6.1,5940.48,,IT,D10,,Switzerland,2019
60,,Y18,,,H6.1,4034.3,,IT,,R1,Switzerland,2019
61,,Y18,,,H6.1,373.07,,IT,,R1,Switzerland,2019
62,,Y18,,,H6.1,16616.11,,IT,,R1,Switzerland,2019
63,,Y18,,,H6.1,655.04,,IT,D10,,Switzerland,2019
64,,Y29,,,H6.1,6.154,,NO,,R4,Switzerland,2019
65,,Y29,,,H6.1,107.499,,FR,,R4,Switzerland,2019
66,,Y29,,,H6.1,24.894,,ES,,R4,Switzerland,2019
67,,Y29,,,H6.1,2.202,,CR,,R4,Switzerland,2019
68,,Y29,,,H6.1,8.82,,ES,,R7,Switzerland,2019
69,,Y29,,,H6.1,1.05,,FR,,R4,Switzerland,2019
70,,Y29,,,H6.1,126.449,,PE,D9,,Switzerland,2019
71,,Y29,,,H6.1,17.952,,FR,D9,,Switzerland,2019
72,,Y29,,,H6.1,2.668,,FR,D9,,Switzerland,2019
73,,Y29,,,H6.1,31.868,,BE,D9,,Switzerland,2019
74,,Y29,,,H6.1,96.448,,AR,D9,,Switzerland,2019
75,,Y29,,,H6.1,37.735,,SK,D9,,Switzerland,2019
76,,Y38,,,H6.1,19.48,,BE,D10,,Switzerland,2019
77,,Y4,,,H6.1,236.62,,DE,,R13,Switzerland,2019
78,,Y42,,,H6.1,283.92,,NL,,R1,Switzerland,2019
79,,Y42,,,H6.1,146.307,,DE,,R5,Switzerland,2019
80,,Y42,,,H6.1,20.34,,DE,,R5,Switzerland,2019
81,,Y42,,,H6.1,165.44,,DE,,R13,Switzerland,2019
82,,Y45,,,H6.1,19.089,,IT,D10,,Switzerland,2019
83,,Y6,,,H6.1,146.62,,FR,D10,,Switzerland,2019
84,,Y1,,,H6.2,102.26,,AT,,R1,Switzerland,2019
85,,Y17,,,H8,39.12,,DE,D9,,Switzerland,2019
86,,Y18,,,H8,1489.96,,IT,,R1,Switzerland,2019
87,,Y34,,,H8,233.5,,DE,D9,,Switzerland,2019
88,,Y18,,,,50.82,,AT,,R1,Switzerland,2019
89,,Y18,,,H6.1,1183.34,,IT,,R1,Switzerland,2019
90,,Y18,,,H11,1932.55,,IT,D10,,Switzerland,2019
91,,Y18,,,H11,434.33,,DE,,R1,Switzerland,2019
92,,Y22,,,,167.018,,IT,,R4,Switzerland,2019
93,,Y29,,,H6.1,53.043,,FR,,R4,Switzerland,2019
94,,Y42,,,H6.1,73.28,,NL,,R1,Switzerland,2019
95,,Y9,,,,191.94,,DE,,R1,Switzerland,2019
96,,Y9,,,H13,263.77,,DE,D9,,Switzerland,2019
97,,Y9,,,,2467.3,,DE,,R1,Switzerland,2019
98,,Y9,,,,542.83,,DE,D10,,Switzerland,2019
99,,Y9,,,,28.99,,FR,,R12,Switzerland,2019
