,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A3140,Y6,08 01 11,,H3,108.205,,CZ,,R2,Slovakia,2017
1,A1010,Y24,06 04 03,,"H6.1,H12",38.51,,DE,,R4,Slovakia,2017
2,,Y32,"10 03 08, 10 03 09, 10 10 99",,"H4.3,H12",223.158,,CZ,,R4,Slovakia,2017
3,,Y32,"10 03 08, 10 03 09, 10 03 15, 10 10 99",,"H4.3,H12",326.381,,CZ,,R4,Slovakia,2017
4,,Y32,"12 01 99, 17 04 09",,H12,263.539,,CZ,,R4,Slovakia,2017
5,,Y32,"12 01 99, 17 04 09",,"H11,H12",284.112,,CZ,,R4,Slovakia,2017
6,A3020,,13 02 05,,H13,77.44,,AT,,R1,Slovakia,2017
7,,Y18,19 12 11,,"H6.1,H8,H11,H12",264.26,,IT,,R1,Slovakia,2017
8,,Y18,19 12 11,,"H4.1,H12,H13",23.08,,HU,,R1,Slovakia,2017
9,,Y18,"03 01 05, 15 01 03, 17 02 01, 19 12 07, 20 01 38 (AC170)",,,90.0,,AT,,R3,Slovakia,2017
10,Y46,Y18,19 12 12,,,7904.07,,AT,,"R1,R12",Slovakia,2017
11,Y46,Y18,19 12 12,,,1326.78,,SI,,R1,Slovakia,2017
12,Y46,Y18,19 12 12,,,22.3,,SI,,"R1,R12",Slovakia,2017
13,,Y18,19 12 10,,,42.9,,DE,,R1,Slovakia,2017
14,,Y18,19 12 10,,,1630.93,,IT,,R1,Slovakia,2017
15,,Y18,19 12 10,,,3825.79,,DE,,R1,Slovakia,2017
16,,Y18,19 12 12,,,1451.93,,IT,,R1,Slovakia,2017
17,,Y18,19 12 10,,,14165.45,,AT,,R1,Slovakia,2017
