,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,,80201.0,Waste coating powders,H_,15.15,,NL,,R1,Switzerland,2020
1,,,100808.0,Salt slag from primary and secondary production,H_,10.759,,IT,,R4,Switzerland,2020
2,,,160213.0,Discarded equipment containing hazardous components other than those mentioned in 16 02 09 to 16 02 12,H_,675.33,,AT,,R4,Switzerland,2020
3,,,160213.0,Discarded equipment containing hazardous components other than those mentioned in 16 02 09 to 16 02 12,H_,218.99,,GB,,R12,Switzerland,2020
4,,,160807.0,Spent catalysts contaminated with dangerous substances,H_,1.331,,NL,,R4,Switzerland,2020
5,,,160807.0,Spent catalysts contaminated with dangerous substances,H_,30.183,,FR,,R4,Switzerland,2020
6,,,161105.0,Linings and refractories from non-metallurgical processes containing dangerous substances,H_,452.48,,DE,D12,,Switzerland,2020
7,,,170298.0,Waste wood containing dangerous substances,H_,10.3,,DE,,R1,Switzerland,2020
8,,,170409.0,Metal waste contaminated with dangerous substances,H_,48.08,,DE,,R4,Switzerland,2020
9,,,170409.0,Metal waste contaminated with dangerous substances,H_,141.72,,AT,,R4,Switzerland,2020
10,,,170505.0,Dredging spoil containing dangerous substances,H_,34406.372,,NL,,R5,Switzerland,2020
11,,,170903.0,Mixed construction and demolition wastes and other construction and demolition wastes containing dangerous substances,H_,20.0,,AT,,R4,Switzerland,2020
12,,,170903.0,Mixed construction and demolition wastes and other construction and demolition wastes containing dangerous substances,H_,7198.778,,NL,,R5,Switzerland,2020
13,,Y10,,,H11,0.134,,DE,D10,,Switzerland,2020
14,,Y11,,,H11,81744.0,,NL,,R5,Switzerland,2020
15,,Y11,,,H11,83622.134,,NL,,R5,Switzerland,2020
16,,Y11,,,H11,10228.973,,NL,,R5,Switzerland,2020
17,,Y11,,,H11,6570.318,,NL,,R12,Switzerland,2020
18,,Y11,,,H11,327.06,,AT,,R4,Switzerland,2020
19,,Y17,,,H11,9.536,,DE,D12,,Switzerland,2020
