,y_code,waste_constituents,annex_8,un_class,annex_3,characteristics,amount,countries_of_transit,country_of_origin,annex_4_a,annex_4_b,country,year
0,"Y17,Y22","metal recycling waste
slags
waste oils
plastic and rubber waste","A4060,B1010,B1070,B1100,B1200,B1210,B3010",,"H3,H8,H12","Ecotoxic
Corrosives
Flammable liquids",6585.47,,RU,,"R1,R4",Azerbaijan,2015
