,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A3180,Y10,16 09 09*,capacitors with PCB's,H12,6.32,BG,GR,,"R4,R12,R13",Romania,2018
1,A1160,Y31,16 06 01*,Waste lead-acid batteries,H8,6755.52,,HU,,R4,Romania,2018
2,A1160,Y31,16 01 01*,Waste lead-acid batteries,H8,172.6,"AT,DE,HU",FR,,R4,Romania,2018
3,A1160,Y31,16 06 01*,Waste lead-acid batteries,H8,42.8,,BG,,R4,Romania,2018
4,A1160,Y31,16 06 01*,Waste lead-acid batteries,H8,819.518,"AT,DE,HU",CH,,R4,Romania,2018
5,A1160,Y31,16 06 01*,Waste lead-acid batteries,H8,260.0,,MD,,R4,Romania,2018
6,A1180,Y31,16 06 01*,Waste lead-acid batteries,H13,3.5,,BG,,"R5,R12,R13",Romania,2018
7,A1170,"Y23,Y25,Y26,Y_",20 01 33*,mix batteries and accumulators ,H12,353.1,BG,GR,,R4,Romania,2018
8,A1030,Y29,20 01 21*,fluorescent tubes,H13,98.61,,HU,,"R5,R12,R13",Romania,2018
9,A1030,Y29,20 01 21*,fluorescent tubes,H13,188.95,BG,GR,,"R5,R12,R13",Romania,2018
10,A1030,Y29,20 01 21*,,H13,28.29,,BG,,"R5,R12,R13",Romania,2018
11,A1020,Y31,10 04 05*,other particulates and dust,H12,331.37,,BG,,R4,Romania,2018
