,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
83,A4090,"Y17,Y34","060106,110105",,,19.98,"BE,ES,FR,GB,GR,IL,IT,TR",GR,"D9,D1",,Portugal,2017
84,A4100,Y18,190113,,,488.56,"BE,ES,FR,GB,IL,IT,NL,TR",GR,"D9,D1",,Portugal,2017
85,A4110,"Y23,Y31",120116,,,2746.18,,MT,"D9,D1",,Portugal,2017
86,A4130,Y_,150110,,,32.69,,GR,,"R3,R4",Portugal,2017
87,A4130,Y_,150110,,,65.87,"ES,IT",IL,,"R3,R4",Portugal,2017
88,A4130,Y12,150110,,,39.54,"BE,DE,ES,GB,NL,TR",GR,,"R3,R4",Portugal,2017
89,"A4130,Y46",Y12,"150110,150202",,,1803.2,,GB,,"R12,R1",Portugal,2017
90,A4130,Y17,120106,,,16.57,"BE,DE,ES,GB,NL,TR",GR,"D9,D1",,Portugal,2017
91,A4140,Y_,"160303,160305,160508",,,35.35,"BE,DE,ES,GB,NL,TR",GR,"D9,D1",,Portugal,2017
92,A4140,Y18,"160305,160306",,,140.8,"ES,FR",IT,"D9,D1",,Portugal,2017
93,"A4140,Y46","Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y30,Y31,Y32,Y33,Y34,Y35,Y37,Y38,Y39,Y41,Y42","160303,160305,160507,160508,200129",,,55.81,TR,GR,"D9,D1",,Portugal,2017
94,A4140,"Y34,Y35","200114,200115,200129",,,73.07,"BE,DE,ES,GB,NL,TR",GR,"D9,D1",,Portugal,2017
