,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4020,Y1,18 01 03*,,,66.32,,SI,,R1,Italy,2019
1,A4020,Y1,18 01 03*,,,48.46,,SI,D10,,Italy,2019
2,A4020,Y1,18 01 03*,,,54.16,,SM,D10,,Italy,2019
3,A4020,Y1,18 01 06*,,,7.42,,SI,,R1,Italy,2019
4,A4020,Y1,18 01 08*,,,2.06,,SI,,R1,Italy,2019
5,A4020,Y1,18 01 08*,,,0.64,,SM,D10,,Italy,2019
6,A4020,Y1,18 02 02*,,,1.46,,SM,D10,,Italy,2019
7,A2030,Y2,16 08 07*,,,1.4,,FR,,R4,Italy,2019
8,A4010,Y2,07 05 13*,,,81.87,,MT,D14,,Italy,2019
9,A4010,"Y2,Y3",18 01 08*,,,31.08,,HR,,R1,Italy,2019
10,A3020,Y8,13 02 05*,,,752.62,,AT,,R9,Italy,2019
11,A3020,Y8,13 02 05*,,,2861.62,,CH,,R9,Italy,2019
12,A3020,Y8,13 02 05*,,,9971.44,,FR,,R9,Italy,2019
13,A3020,Y8,13 02 05*,,,110.19,,SM,,R12,Italy,2019
14,,Y9,07 06 01*,,,413.12,,SM,D8,,Italy,2019
15,A3020,Y9,12 01 09*,,,0.74,,FR,,R4,Italy,2019
16,A4060,Y9,12 01 09*,,,72.58,,SM,D13,,Italy,2019
17,A4060,Y9,16 10 01*,,,245.45,,SM,D15,,Italy,2019
18,,"Y9,Y45",20 01 23*,,,233.32,,AT,,R4,Italy,2019
19,A4070,Y12,16 10 01*,,,69.36,,SM,D9,,Italy,2019
20,A4130,Y13,15 01 10*,,,31.66,,SM,,R13,Italy,2019
21,A4090,Y16,09 01 01*,,,22.36,,SM,D9,,Italy,2019
22,A1130,Y17,06 03 13*,,,42.87,,FR,,R5,Italy,2019
23,A1130,Y17,06 03 13*,,,853.37,,TN,,R5,Italy,2019
24,A1130,Y17,11 01 07*,,,939.3,,ES,,R5,Italy,2019
25,A1130,Y17,11 01 07*,,,45.49,,FR,,R5,Italy,2019
26,A4050,Y17,11 01 09*,,,4.29,,FR,,R4,Italy,2019
27,A4050,Y17,11 01 11*,,,1.54,,FR,,R4,Italy,2019
28,,Y18,10 03 08*,,,9140.61,,DE,,R4,Italy,2019
29,,Y18,12 03 01*,,,338.45,,SM,D13,,Italy,2019
30,,Y18,16 01 07*,,,89.25,,AT,,R4,Italy,2019
31,A4160,Y18,"07 01 10*, 07 05 10*",,,53.68,,CH,,R7,Italy,2019
32,A4160,Y18,15 02 02*,,,212.44,,BE,,R7,Italy,2019
