,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y_,160213.0,Discarded equipment containing hazardous components other than those mentioned in 16 02 09 to 16 02 12,,16,,LU,,R4,Switzerland,2016
1,,Y_,61302.0,Spent activated carbon (except 06 07 02),,4,,FR,D10,,Switzerland,2016
2,,Y_,61302.0,Spent activated carbon (except 06 07 02),,10, ,FR,,R4,Switzerland,2016
3,,Y1,,,H6.2,11, ,AT,,R1,Switzerland,2016
4,,Y1,, ,H6.2,4,,DE,,R4,Switzerland,2016
5,,Y10,,,H11,9,,RS,D10,,Switzerland,2016
6,,Y12,,,H3,851,,DE,,R2,Switzerland,2016
7,,Y16,,,H8,1,,DE,,R5,Switzerland,2016
8,,Y18,,,H11,2003,,IT,D10,,Switzerland,2016
9,,Y18,,,H11,11160,,IT,,R1,Switzerland,2016
10,,Y18,,,H12,70,,IT,D10,,Switzerland,2016
11,,Y18,,,H12,2195,,IT,,R1,Switzerland,2016
12,,Y18,,,H13,1722,,AT,,R1,Switzerland,2016
13,,Y18,,,H3,512,,IT,,R1,Switzerland,2016
14,,Y18,,,H4.1,252,,FR,D10,,Switzerland,2016
15,,Y18,,,H4.1,7670,,IT,D10,,Switzerland,2016
16,,Y18,,,H4.1,1507,,IT,,R1,Switzerland,2016
17,,Y18,,,H6.1,3096,,IT,D10,,Switzerland,2016
18,,Y18,,,H6.1,1950,,IT,,R1,Switzerland,2016
19,,Y18,,,H10,1100,,IT,,R1,Switzerland,2016
20,,Y2,,,H3,156,,FR,D10,,Switzerland,2016
21,,Y2,,,H3,48,,AT,,R2,Switzerland,2016
22,,Y2,,,H5.2,1,,FR,D10,,Switzerland,2016
23,,Y29,,,H11,67,,FR,,R4,Switzerland,2016
24,,Y29,,,H4.2,55,,HR,,R7,Switzerland,2016
25,,Y29,,,H6.1,4,,FR,,R7,Switzerland,2016
26,,Y29,,,H6.1,12,,IT,,R4,Switzerland,2016
27,,Y29,,,H6.1,56,,IT,,R7,Switzerland,2016
28,,Y29,,,H6.1,1,,GR,,R4,Switzerland,2016
29,,Y31,,,H4.1,47,,NL,,R4,Switzerland,2016
30,,Y34,,,H3,67,,IT,D10,,Switzerland,2016
31,,Y41,,,H8,479,,DE,D10,,Switzerland,2016
32,,Y42,,,H3,1713,,IT,,R1,Switzerland,2016
33,,Y42,,,H6.1,23,,DE,D10,,Switzerland,2016
34,,Y42,,,H6.1,24,,IT,D10,,Switzerland,2016
35,,Y6,,,H12,1352,,DE,,R1,Switzerland,2016
36,,Y6,,,H12,104,,DE,,R13,Switzerland,2016
37,,Y6,,,H3,15,,DE,,R1,Switzerland,2016
38,,Y6,,,,751,,DE,,R12,Switzerland,2016
39,,Y8,,,H12,750,,AT,,R1,Switzerland,2016
40,,Y8,,,H12,988,,IT,,R1,Switzerland,2016
41,,Y8,,,H3,4569,,DE,,R1,Switzerland,2016
42,,Y9,,,H11,20,,FR,,R1,Switzerland,2016
43,,Y9,,,H12,1150,,IT,,R1,Switzerland,2016
44,,Y9,,,H13,263,,DE,D9,,Switzerland,2016
45,,Y9,,,H6.1,356,,IT,,R12,Switzerland,2016
46,,Y9,,,,231,,DE,,R1,Switzerland,2016
