,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,B3060,Y_,2621900000,Ash of rice hasks,,3750,,TH,,R5,Russian Federation,2018
1,B3060,Y_,2621900000,Ash of rice hasks,,5000,,TH,,R5,Russian Federation,2018
2,B1010,Y_,2619009000,Non-contaminated ferrous metal scrap,,30000,,UA,,R4,Russian Federation,2018
3,B1010,Y_,2619002000,Steel-smelting slags,,50000,,UA,,R4,Russian Federation,2018
4,B1010,Y_,2619002000,Steel-smelting slags,,100000,,UA,,R4,Russian Federation,2018
