,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y2,07 07 01*,,,163.38,,AT,D10,,Italy,2017
1,,Y2,07 07 01*,,,2999.71,AT,DE,D10,,Italy,2017
2,,Y2,07 07 03*,,,20.65,AT,DE,D10,,Italy,2017
3,,Y2,07 07 03*,,,67.46,AT,DE,,R1,Italy,2017
4,,Y2,07 07 03*,,,224.98,,FR,,R1,Italy,2017
5,,Y2,07 07 04*,,,45.35,,AT,D10,,Italy,2017
6,,Y2,07 05 01*,,,498.86,,ES,D10,,Italy,2017
7,,Y2,07 05 01*,,,1723.72,,FR,D10,,Italy,2017
8,,Y2,07 05 01*,,,798.78,,PL,D10,,Italy,2017
9,A4010,"Y2,Y3",07 05 13*,,"H6.1,H12",0.537,AT,DE,D10,,Italy,2017
10,A4010,"Y2,Y3",16 03 05*,,"H6.1,H12",18.629,AT,DE,D10,,Italy,2017
11,A4010,"Y2,Y3,Y34,Y35",07 05 08*,,"H3,H4.1,H5.1,H6.1,H8,H12",1.978,"AT,DE",DK,D10,,Italy,2017
12,A4010,"Y2,Y3,Y34,Y35",07 05 10*,,"H3,H4.1,H5.1,H6.1,H8,H12",5.136,"AT,DE",DK,D10,,Italy,2017
13,A4010,"Y2,Y3,Y34,Y35",07 05 13*,,"H3,H4.1,H5.1,H6.1,H8,H12",29.682,"AT,DE",DK,D10,,Italy,2017
14,A4010,"Y2,Y3,Y34,Y35",16 03 03*,,"H3,H4.1,H5.1,H6.1,H8,H12",0.115,"AT,DE",DK,D10,,Italy,2017
15,A4010,"Y2,Y3,Y34,Y35",16 03 05*,,"H3,H4.1,H5.1,H6.1,H8,H12",8.369,"AT,DE",DK,D10,,Italy,2017
16,A4010,"Y2,Y3,Y12,Y34,Y35",07 05 08*,,"H3,H4.1,H5.1,H6.1,H8,H12",5.99,AT,DE,D10,,Italy,2017
17,A4010,"Y2,Y3,Y12,Y34,Y35",07 05 10*,,"H3,H4.1,H5.1,H6.1,H8,H12",12.426,AT,DE,D10,,Italy,2017
18,A4010,"Y2,Y3,Y12,Y34,Y35",07 05 13*,,"H3,H4.1,H5.1,H6.1,H8,H12",90.394,AT,DE,D10,,Italy,2017
19,A4010,"Y2,Y3,Y12,Y34,Y35",16 03 03*,,"H3,H4.1,H5.1,H6.1,H8,H12",16.837,AT,DE,D10,,Italy,2017
20,A4010,"Y2,Y3,Y12,Y34,Y35",16 03 05*,,"H3,H4.1,H5.1,H6.1,H8,H12",18.869,AT,DE,D10,,Italy,2017
21,,"Y2,Y3,Y5,Y6,Y8,Y9,Y12,Y13,Y17,Y18",19 02 04*,,,9732.08,"AT,CZ",PL,D10,,Italy,2017
22,A4010,"Y2,Y18",07 05 03*,,H_,384.0,,FR,,R1,Italy,2017
23,,Y4,07 01 07*,,,99.54,,DE,D10,,Italy,2017
24,,"Y4,Y12,Y18",15 01 10*,,,7.75,AT,DE,,R2,Italy,2017
25,,Y5,17 02 04*,,H4.1,33974.85,AT,DE,,R1,Italy,2017
26,,Y5,17 02 04*,,"H11,H13",257.9,,AT,,"R12,R1",Italy,2017
27,,Y5,17 02 04*,,,1301.76,AT,DE,,R12,Italy,2017
28,,Y5,17 02 04*,,,3362.34,"AT,DE",SE,,R12,Italy,2017
29,,"Y5,Y11",19 12 06*,,,669.48,AT,DE,,R3,Italy,2017
30,,"Y5,Y6,Y9,Y12,Y13,Y17,Y18,Y42",19 02 04*,,,2247.64,,AT,D10,,Italy,2017
31,A3150,Y6,14 06 02*,,,48.61,,FR,D10,,Italy,2017
32,A4140,Y6,16 03 05*,,H_,14.62,AT,DE,D10,,Italy,2017
33,A4140,Y6,19 02 11*,,,52.42,CH,DE,D10,,Italy,2017
34,A3150,Y6,19 02 11*,,,47.88,CH,DE,D10,,Italy,2017
35,,"Y6,Y11,Y12,Y13,Y18,Y42",19 12 11*,,,868.96,,CH,,R1,Italy,2017
36,,"Y6,Y1,Y9",19 12 11*,,,4513.29,,NL,,R1,Italy,2017
37,,"Y6,Y16,Y18",19 02 04*,,,460.4,,AT,D10,,Italy,2017
38,,"Y6,Y42",14 06 03*,,,291.44,,CH,,R1,Italy,2017
39,A3140,"Y6,Y42",07 01 01*,,,681.14,AT,DE,D10,,Italy,2017
40,A3140,"Y6,Y42",07 01 04*,,,94.4,AT,DE,D10,,Italy,2017
41,A3020,Y8,13 02 04*,,H12,29.213,AT,DE,D10,,Italy,2017
42,,Y9,13 05 07*,,,1174.28,,FR,,R12,Italy,2017
43,,Y9,13 08 02*,,,108.0,,CH,,R12,Italy,2017
44,,Y9,13 08 02*,,,2478.31,,CH,,"R12,R1",Italy,2017
45,,Y9,13 08 02*,,,1106.84,,FR,,R3,Italy,2017
46,,Y9,05 01 03*,,"H11,H12",96.9,,FR,,R3,Italy,2017
47,A3180,Y10,13 03 01*,,,6.9,,FR,D10,,Italy,2017
48,A3180,Y10,16 02 09*,,,14.6,,FR,D10,,Italy,2017
49,A2030,Y11,"16 08 02*, 16 08 07*",,"H6.1,H4.2,H10,H11,H12,H13,H4.1,H8",201.71,,FR,,"R4,R8",Italy,2017
50,"A2020,B1120,B1130",Y11,"16 08 01,16 08 02*,16 08 03, 16 08 07*",,H4.2,208.52,,FR,,"R4,R8,R13
",Italy,2017
51,A3020,Y11,19 02 08*,,"H3,H6.1,H12",75.35,,CH,,R12,Italy,2017
52,,"Y11,Y18",19 13 01*,,,19817.0,,PT,"D9,D1",,Italy,2017
53,A3140,Y12,19 02 04*,,,1066.88,,FR,D10,,Italy,2017
54,A4070,Y12,19 02 04*,,,21.02,,FR,,R1,Italy,2017
55,A4070,Y12,19 02 04*,,,4480.65,,FR,D10,,Italy,2017
56,A4070,Y12,19 02 04*,,,21.98,"CH,DE",BE,D10,,Italy,2017
57,A4070,Y12,19 02 04*,,,405.17,"CH,DE",NL,D10,,Italy,2017
58,,Y12,"07 02 08*, 07 03 08*",,,2030.7,ES,PT,D9,,Italy,2017
59,,Y12,"15 02 02*, 15 01 01*",,,60.18,,FR,,R1,Italy,2017
60,,Y12,08 01 11*,,,239.92,"AT,SK",PL,D10,,Italy,2017
61,,Y12,08 01 11*,,,6.17,ES,PT,,R12,Italy,2017
62,,Y12,08 03 12*,,,2.88,ES,PT,,R12,Italy,2017
63,,Y12,"08 01 11*, 08 01 15*, 08 01 17*, 08 01 19*, 08 01 21*",,,229.46,,PT,D9,,Italy,2017
64,A4070,Y12,08 01 11*,,"H3,H4.1,H6.1,H12",7.381,AT,DE,D10,,Italy,2017
65,A4070,Y12,08 01 13*,,"H3,H4.1,H6.1,H12",22.76,AT,DE,D10,,Italy,2017
66,A4070,Y12,08 01 19*,,"H3,H4.1,H6.1,H12",23.14,AT,DE,D10,,Italy,2017
67,A4070,Y12,14 06 05*,,"H3,H4.1,H6.1,H12",10.395,AT,DE,D10,,Italy,2017
68,,"Y12,Y13",19 12 11*,,,3188.05,,FR,D10,,Italy,2017
69,,"Y12,Y13,Y18",15 01 10*,,,5.01,AT,DE,,R4,Italy,2017
70,,"Y12,Y13,Y18",19 02 04*,,,97.08,,AT,D10,,Italy,2017
71,,"Y12,Y13,Y18",19 02 04*,,,1585.75,AT,DE,D10,,Italy,2017
72,,"Y12,Y13,Y18",19 02 04*,,,97.12,"AT,DE",DK,D10,,Italy,2017
73,,"Y12,Y13,Y18",19 02 04*,,,2404.45,"AT,CZ",PL,D10,,Italy,2017
74,,"Y12,Y13,Y18",19 02 04*,,,135.01,"AT,SK",PL,D10,,Italy,2017
75,,"Y12,Y13,Y18",19 02 04*,,,931.34,,AT,D9,,Italy,2017
