,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y18,19 10 05,heavy fraction from shredding,"H11,H13",504.0,-,DE,,R1,Austria,2017
1,,Y18,15 02 02,mixed wastes from craft shops,H13,1462.0,-,DE,,R1,Austria,2017
2,A4070,Y12,08 01 13,paint sludge,"H3,H13",165.0,-,DE,,R1,Austria,2017
3,A4070,Y12,08 01 11,waste paint,"H3,H13",274.0,-,DE,,R1,Austria,2017
4,A3140,Y42,07 01 04,solvents,"H3,H13",404.54,-,DE,,R1,Austria,2017
5,A3140,Y42,14 06 03,solvents,"H3,H13",181.5,-,DE,,R1,Austria,2017
6,,"Y5,Y11,Y39",17 02 04,tar impregnated wood,"H11,H13",14283.0,-,DE,,R1,Austria,2017
7,,Y5,19 12 06,impregnated wood,H11,25.0,-,DE,,R1,Austria,2017
8,Y46,,20 03 01,municipal waste,,2092.5,-,DE,,R1,Austria,2017
9,A3140,"Y2,Y42",07 05 04,solvents,"H3,H6.1",602.05,-,DE,,R2,Austria,2017
10,A3150,"Y6,Y41",14 06 02,halogenated solvents,"H3,H6.1",204.57,-,DE,,R2,Austria,2017
11,A3150,"Y2,Y41",07 05 03,halogenated solvents,"H3,H6.1",62.54,-,DE,,R2,Austria,2017
12,A3140,"Y6,Y42",14 06 03,solvents,H3,647.16,-,DE,,R2,Austria,2017
13,,Y45,14 06 01,CFCs,H12,29.0,-,DE,,R3,Austria,2017
14,,Y11,17 02 04,impregnated wood,"H11,H13",1.6,-,DE,,R3,Austria,2017
15,Y46,,20 03 07,bulky waste,,249.8,-,DE,,R3,Austria,2017
16,A3140,Y42,07 01 08,solvents,H3,4798.5,-,DE,,R3,Austria,2017
17,Y46,,20 01 08,kitchen waste,,1797.3,-,DE,,R3,Austria,2017
18,Y46,,15 01 02,packaging from households,,115.7,-,DE,,R3,Austria,2017
19,Y46,,15 01 06,packaging from households,,3356.3,-,DE,,R3,Austria,2017
20,A1170,"Y23,Y35",20 01 34,batteries,"H12,H13",1584.0,-,DE,,R4,Austria,2017
21,A4050,Y33,11 01 98,precious metal cyanides ,"H6.1,H11,H13",0.9,-,DE,,R4,Austria,2017
22,A1160,Y31,16 06 01,lead acid batteries,"H8,H11,H12",373.5,-,DE,,R4,Austria,2017
23,A3140,Y42,15 02 02,wipes ,"H4.1,H13",4.5,-,DE,,R4,Austria,2017
24,A2030,,16 08 02,spent catalysts,"H11,H12",370.6,-,DE,,R4,Austria,2017
25,A1020,Y31,16 03 03,lead ceramics,H11,22.6,-,DE,,R4,Austria,2017
26,A1100,Y23,10 06 03,filter dust,"H11,H12",27.5,-,DE,,R4,Austria,2017
27,A1170,Y29,16 06 03,mercury batteries,"H11,H12,H13",10.7,-,DE,,R4,Austria,2017
28,,,10 01 04,vanadium bearing ash,"H6.1,H11,H12",614.4,-,DE,,R4,Austria,2017
29,A1030,Y29,06 04 04,mercury waste,"H8,H11,H12,H13",1.4,-,DE,,R4,Austria,2017
30,A1060,Y22,11 01 05,etching solutions,"H8,H12,H13",555.0,-,DE,,R4,Austria,2017
31,A1060,"Y17,Y23",11 01 05,etching solutions,"H8,H12,H13",897.6,-,DE,,R4,Austria,2017
32,A1050,"Y17,Y23",19 02 05,electroplating sludge,"H11,H12,H13",100.0,-,DE,,R4,Austria,2017
33,A3140,Y42,14 06 05,metal bearing solvent sludge,H3,0.3,-,DE,,R4,Austria,2017
34,A1170,,16 06 05,Li-batteries,"H11,H12,H13",31.4,-,DE,,R4,Austria,2017
35,A4100,Y23,10 02 07,steelmill dust,"H11,H12,H13",92598.8,-,DE,,R4,Austria,2017
36,A4140,,16 05 07,chemicals,"H6.1,H11,H12",3.24,-,DE,,R4,Austria,2017
37,A2030,Y22,16 08 07,spent catalysts,"H11,H12",83.3,-,DE,,R4,Austria,2017
38,,Y18,10 08 08,salt slag ,H4.3,193.5,-,DE,,R4,Austria,2017
39,A1050,Y17,11 01 09,electroplating sludge,"H11,H12",2419.0,-,DE,,R4,Austria,2017
40,A4100,Y23,10 10 09,filter dust,"H11,H12",47.0,-,DE,,R4,Austria,2017
41,A4130,Y12,15 01 10,paints,H3,26.9,-,DE,,R4,Austria,2017
42,A1010,Y29,18 01 10,amalgam,"H11,H12,H13",1.3,-,DE,,R4,Austria,2017
43,A1190,Y11,17 04 10,tar containing cable,"H11,H13",77.2,-,DE,,R4,Austria,2017
44,A4100,,10 09 10,filter dust,H13,75.8,-,DE,,R4,Austria,2017
45,A4060,Y31,11 01 11,rinsing solution,"H11,H12,H13",9.4,-,DE,,R4,Austria,2017
46,A4130,Y36,15 01 11,asbestos containing gas cylinders,"H3,H11",187.0,-,DE,,R4,Austria,2017
