,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y01,170303,Other,H_,75.34,,DE,,R5,Netherlands,2021
1,,Y02,191211,Other,H_,414.4,,FR,,R1,Netherlands,2021
2,,Y02,191211,Other,H_,9593.453,,IT,,R1,Netherlands,2021
3,A3050,Y02,70207,,,622.09,,GB,,R1,Netherlands,2021
4,A3140,Y02,70504,,,180.76,,BE,D10,,Netherlands,2021
5,A3140,Y02,70104,,,9.269,,IE,,R1,Netherlands,2021
6,A3140,Y02,70504,,,99.278,,IE,,R1,Netherlands,2021
7,A3150,Y02,70501,,,21.96,,IE,,R1,Netherlands,2021
8,A4010,Y02,70504,,,218.628,,BE,,R2,Netherlands,2021
9,A4010,Y02,70507,,,2339.8,,FR,,R5,Netherlands,2021
10,A4010,Y02,70513,,,390.9,,GB,,R1,Netherlands,2021
11,A4010,Y02,70501,,,49.309,,IE,,R1,Netherlands,2021
12,A4010,Y02,70503,,,223.02,,IE,,R1,Netherlands,2021
13,A4010,Y02,70510,,,84.763,,IE,,R1,Netherlands,2021
14,A4010,Y02,70513,,,858.474,,IE,,R1,Netherlands,2021
15,A4010,Y02,150110,,,62.3,,IE,,R4,Netherlands,2021
16,A4130,Y02,150110,,,22.614,,IE,,R1,Netherlands,2021
17,A4140,Y02,160305,,,696.56,,FR,,R4,Netherlands,2021
18,A4010,Y02,180109,,,55.5,,GB,,R1,Netherlands,2021
19,A4010,Y02,70514,,,3.92,,IE,,R1,Netherlands,2021
20,,Y05,191206,Other,H_,1020.96,,BE,,R1,Netherlands,2021
21,,Y05,170204,Other,H_,3055.09,,DE,,R3,Netherlands,2021
22,A3050,Y05,190208,,,196.435,,GB,,R1,Netherlands,2021
23,,Y06,191211,Other,H_,2802.506,,BE,,R1,Netherlands,2021
24,,Y06,70708,Other,H_,43.4,,IE,,R1,Netherlands,2021
25,,Y06,191211,Other,H_,1303.802,,IT,,R1,Netherlands,2021
26,A2030,Y06,70110,,,403.15,,SE,,R5,Netherlands,2021
27,A3050,Y06,70104,,,29.424,,IE,,R1,Netherlands,2021
28,A3050,Y06,70704,,,10.864,,IE,,R1,Netherlands,2021
29,A3140,Y06,70104,,,115.14,,BE,,R1,Netherlands,2021
30,A3140,Y06,140603,,,476.31,,BE,,R2,Netherlands,2021
31,A3140,Y06,140603,,,625.187,,BD,,R2,Netherlands,2021
32,A3140,Y06,70104,,,61.295,,IE,,R1,Netherlands,2021
33,A3140,Y06,190208,,,448.654,,IE,,R1,Netherlands,2021
34,,Y08,160104,Other,H_,513.0,,BE,,R4,Netherlands,2021
35,A3020,Y08,130208,,,150.61,,BE,,R9,Netherlands,2021
36,A3200,Y08,170301,,,2868.419,,BE,,R5,Netherlands,2021
37,,Y09,191301,Other,H_,1331.98,,DE,,R5,Netherlands,2021
38,,Y09,150110,Other,H_,767.44,,GB,,R1,Netherlands,2021
39,,Y09,150202,Other,H_,1387.52,,GB,,R1,Netherlands,2021
40,,Y09,161001,Other,H_,219.1,,LU,D8,,Netherlands,2021
41,A3020,Y09,130208,,,126.0,,BE,,R9,Netherlands,2021
