,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1180,,,Mix Electronic Scrap,,517.066,,BR,,R4,Singapore,2016
1,B1110,"Y22,Y23,Y26,Y29,Y31",,Scrap Computer,H12,47.841,,TT,,R4,Singapore,2016
2,B1120,Y6,,Spent Catalyst,H4.2,217.572,MY,NZ,,R8,Singapore,2016
3,B1120,Y6,,Spent Catalyst,H4.2,473.4285, ,NZ,,R8,Singapore,2016
4,B1120,Y11,,Spent Catalyst,H4.2,362.2,,PH,,R8,Singapore,2016
5,A2030,Y42,,Spent Hydrotreating Catalyst,"H4.2,H8",535.94,,AU,,"R4,R8",Singapore,2016
6,"A4050,A1030","Y22,Y31",,Ion Exchange Resin,H11,0.0367,,TH,,R4,Singapore,2016
7,A1180,"Y22,Y33",,Scrap of Electronic Parts,H11,3e-05,,TH,,R4,Singapore,2016
8,A1050,Y17,,Galvenic Sludge,H11,0.25065,,TH,,R4,Singapore,2016
9,A1180,"Y21,Y31",,Electronic and Electrical Waste & Printed Circuit Boards,H11,18.0898,,LK,,R4,Singapore,2016
10,A1180,Y17,,Printed Circuit Board Laminate Scrap With Solder,H11,2.692,,TH,,R4,Singapore,2016
11,A1180,Y17,,"Lead Solder (Dross, Bar, Ingot and Paste)",H11,52.999,,TH,,R4,Singapore,2016
12,A1180,Y18,,"E-Wastes (PCB And PCB Trimmings, Electronic Items, Components And Accessories, Lithium Ion Batteries)",H13,89.66772,,IN,,R4,Singapore,2016
13,,Y18,,Lithium Ion (Rechargeable) Batteries,H13,0.474,,MY,,R4,Singapore,2016
14,A1170,"Y22,Y23,Y26",,"Electrical & Electronic Equipment, Parts & Accessories (i.e Computer & Mobile Phones) & Lithium ion batteries",H13,203.19698,,VN,,R4,Singapore,2016
15,A1180,,,"Electrical & Electronic Equipments, Parts & Accessories (i.e. Computer & Mobile Phones) and Lithium Batteries",H13,7.4285,,LK,,R4,Singapore,2016
16,A1180,"Y22,Y23,Y31,Y45",,"Waste Electrical and Electronic Equipment and Assemblies (including Circuit Boards, Components and Wires)","H12,H13",127.9806,,NZ,,R4,Singapore,2016
17,A1180,,,"Used Computers (CPU, Laptop/Notebook, Lithium Batteries), Used Mobile Phone (Mobile Phone Units, Lithium Ion batteries, Adapters/Charger, Mobile Phone Parts, Accessories) And Telecommunication Equipments (BTS Modules, Power Supplies Boards)",H13,70.3674,,ID,,R4,Singapore,2016
18,,Y18,,Used Toner Ink Cartridges,H13,51.81,,PH,,R4,Singapore,2016
19,A1180,Y18,,"Used Electrical and Electronics Equipment , Parts & Accessories (i.e computer & Mobile phones, Lithium Ions Batteries)",H13,78.78,,PH,,R4,Singapore,2016
20,A4070,Y18,,Toner Cartridge,H13,13.77,,KR,,R4,Singapore,2016
21,A1180,,,"PC and Related Parts & Accessories , Mobile Phones & Related Parts & Accessories",H13,0.46,,KR,,R4,Singapore,2016
22,A1180,Y31,,"Electrical And Electronic Equipment, Parts And Accessories (e.g. Computer & Mobile Phones, Lithium-Ion Batteries)",H11,327.74,,JP,,R4,Singapore,2016
23,A1180,Y31,,"Electrical And Electronic Equipment, Parts & Assemblies (Eg. Computer & Mobile Phone) And Li-Ion Batteries",H13,295.91,,TH,,R4,Singapore,2016
