,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
133,,Y18,19 02 09,premixed wastes,"H4.1,H12",92.8,SI,HR,D10,,Austria,2018
134,,Y18,19 12 11,premixed wastes,"H4.1,H12",2751.8,SI,HR,D10,,Austria,2018
135,A3140,Y42,07 03 04,solvents,H3,1979.3,,SI,D10,,Austria,2018
136,A4010,"Y42,Y2",07 05 04,solvents,H3,1153.8,,SI,D10,,Austria,2018
137,A3140,"Y42,Y2",07 05 04,solvents,H3,135.7,,SI,,"R12,R1",Austria,2018
138,A3140,"Y42,Y2",07 05 04,solvents,H3,898.6,,SI,,R1,Austria,2018
139,A4070,"Y12,Y42",08 01 11,paint,H3,1190.8,,SI,D10,,Austria,2018
140,A4100,Y21,10 02 07,steelmill dust,H11,945.7,,SI,D9,,Austria,2018
141,A1060,Y17,11 01 05,etching solution,H8,677.3,,SI,,R4,Austria,2018
142,A4060,Y8,13 04 03,oil water mixtures,H13,713.4,,SI,"D15,D10",,Austria,2018
143,,Y18,15 02 02,waste from garages,"H4.1,H12",421.9,,SI,D10,,Austria,2018
144,,Y18,16 10 02,concentrates,H13,1243.0,,SI,,R5,Austria,2018
145,,Y8,17 01 06,contaminated C&D waste,H11,54.2,,SI,D8,,Austria,2018
146,,Y18,17 05 03,contamianted soil,H11,38.6,,SI,D8,,Austria,2018
147,A4100,Y18,19 01 07,fly ash,H13,993.2,,SI,D9,,Austria,2018
148,A4060,Y18,19 02 04,premixed wastes,H12,98.6,,SI,D9,,Austria,2018
149,,Y18,19 02 04,premixed wastes,"H4.1,H12",1858.3,,SI,D10,,Austria,2018
150,A3020,Y8,19 02 07,waste oil,H12,2193.5,,SI,,"R13,R1",Austria,2018
151,A3140,"Y18,Y42",19 02 08,premixed wastes,H3,760.4,,SI,D10,,Austria,2018
152,A3140,"Y18,Y42",19 02 08,premixed wastes,H3,4037.1,,SI,,"R13,R1",Austria,2018
153,A3150,"Y18,Y41",19 02 08,premixed wastes,H3,1153.2,,SI,D10,,Austria,2018
154,,Y18,19 02 09,premixed wastes,H4.1,791.7,,SI,D10,,Austria,2018
155,,Y18,19 02 09,premixed wastes,H4.1,736.7,,SI,"D15,D10",,Austria,2018
156,,Y18,19 02 09,premixed wastes,H4.1,944.0,,SI,,"R12,R1",Austria,2018
157,,Y18,19 02 11,premixed wastes,H12,2890.3,,SI,,R3,Austria,2018
158,,Y18,19 03 04,partly stabilized wastes,"H11,H12",4698.4,,SI,D9,,Austria,2018
159,,Y18,19 03 04,partly stabilized wastes,"H11,H12",4278.5,,SI,D10,,Austria,2018
160,,Y18,19 03 06,sludge,H11,577.5,,SI,D9,,Austria,2018
161,,Y18,19 12 11,pretreated waste,H12,660.8,,SI,D8,,Austria,2018
162,,Y18,19 12 11,pretreated waste,H11,1006.2,,SI,D10,,Austria,2018
163,,Y18,19 13 01,contaminated soil,H11,136.1,,SI,D10,,Austria,2018
164,A1180,Y45,20 01 23,CFC containing equipment,H12,1055.1,,SI,,"R4,R3",Austria,2018
165,A2030,,16 08 02,spent catalysts,H11,3866.3,DE,FI,,R8,Austria,2018
166,A1030,Y29,18 01 10,amalgam waste,H12,1.8,DE,FI,,R4,Austria,2018
167,A1060,Y17,11 01 05,etching solution,H8,1581.7,,HU,,R4,Austria,2018
168,,Y17,12 01 14,metal sludge,H12,19.8,,HU,,R4,Austria,2018
169,A1160,Y31,16 06 01,LAB,"H8,H11",2593.7,,HU,,R4,Austria,2018
170,,Y18,19 02 05,sludge from PC-treatment,H12,59.2,,HU,D10,,Austria,2018
171,,,12 01 14,metal sludge,H12,239.4,"FR,DE",GB,,R4,Austria,2018
172,,,12 01 14,metal sludge,H12,406.5,DE,SE,,R4,Austria,2018
173,A2030,,16 08 02,spent catalysts,"H4.2,H11",5647.5,CZ,PL,,R4,Austria,2018
174,,,10 01 04,V-ash,H6.1,312.8,DE,NL,,R4,Austria,2018
