,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y1,180103,,,9.72,,BE,D10,,Netherlands,2017
1,A4010,Y1,180202,,,4.0,,BE,D10,,Netherlands,2017
2,A4020,Y1,180103,,,845.65,,BE,D10,,Netherlands,2017
3,A4020,Y1,180202,,,3.1,,BE,D10,,Netherlands,2017
4,A4020,Y1,180103,,,311.16,,DE,D10,,Netherlands,2017
5,,Y1,180101,,,335.901,,BE,D10,,Netherlands,2017
6,,Y2,120112,,,150.171,,DE,D9,,Netherlands,2017
7,,Y2,120112,,,20.918,,DE,,R3,Netherlands,2017
8,A3140,Y2,70504,,,83.16,,DE,,R1,Netherlands,2017
9,A3140,Y2,70504,,,150.28,,FR,,R2,Netherlands,2017
10,A4010,Y2,70501,,,699.42,,BE,D10,,Netherlands,2017
11,A4010,Y2,70513,,,457.717,,BE,D10,,Netherlands,2017
12,A4010,Y2,180103,,,44.229,,BE,D10,,Netherlands,2017
13,A4010,Y2,180202,,,128.55,,BE,D10,,Netherlands,2017
14,A4010,Y2,180207,,,115.92,,BE,D10,,Netherlands,2017
15,A4010,Y2,70501,,,148.12,,DE,D10,,Netherlands,2017
16,A4010,Y2,70504,,,1271.466,,DE,,R2,Netherlands,2017
17,A4020,Y2,180103,,,6.071,,BE,D10,,Netherlands,2017
18,A4020,Y2,180203,,,99.32,,BE,D10,,Netherlands,2017
19,A4010,Y3,180207,,,39.16,,BE,D10,,Netherlands,2017
20,,Y4,200119,,,0.125,,DE,D10,,Netherlands,2017
21,A4030,Y4,70407,,,21.0,,BE,D10,,Netherlands,2017
22,A4030,Y4,70410,,,259.56,,BE,D10,,Netherlands,2017
23,A4030,Y4,70413,,,2.0,,BE,D10,,Netherlands,2017
24,A4030,Y4,200119,,,15.34,,BE,D10,,Netherlands,2017
25,A4030,Y4,200119,,,187.215,,DK,D10,,Netherlands,2017
26,A4030,Y4,70407,,,134.54,,DE,D10,,Netherlands,2017
27,A4030,Y4,191211,,,82.1,,DE,D10,,Netherlands,2017
28,A4030,Y4,200119,,,473.10365,,DE,D10,,Netherlands,2017
29,A4030,Y4,70408,,,174.13,,DE,D12,,Netherlands,2017
30,A4030,Y4,20108,,,45.02,,FR,D10,,Netherlands,2017
31,A4060,Y4,161001,,,1097.73,,DE,D10,,Netherlands,2017
32,A4130,Y4,150110,,,73.54,,BE,,R1,Netherlands,2017
33,A4130,Y4,150110,,,20.64,,DE,D10,,Netherlands,2017
34,A4130,Y4,150110,,,255.0,,DE,,R1,Netherlands,2017
35,A4130,Y4,150110,,,121.021,,DE,,R4,Netherlands,2017
36,,Y5,191206,,,109162.381,,DE,,R1,Netherlands,2017
37,,Y5,30105,,,401.88,,DE,,R12,Netherlands,2017
38,,Y6,70210,,,1385.317,,BE,,R1,Netherlands,2017
39,,Y6,70108,,,910.2,,DK,D10,,Netherlands,2017
40,,Y6,190208,,,24.86,,DE,D9,,Netherlands,2017
41,,Y6,150202,,,1.473,,DE,D10,,Netherlands,2017
42,,Y6,190208,,,25.0,,DE,D10,,Netherlands,2017
43,,Y6,70108,,,194.0,,DE,,R1,Netherlands,2017
44,,Y6,160113,,,69.1,,DE,,R3,Netherlands,2017
45,,Y6,160114,,,18.62,,DE,,R3,Netherlands,2017
46,A3050,Y6,70214,,,105.86,,BE,D10,,Netherlands,2017
47,A3050,Y6,160305,,,51.06,,BE,D10,,Netherlands,2017
48,A3140,Y6,70204,,,41.007,,BE,D10,,Netherlands,2017
49,A3140,Y6,190208,,,8888.254,,BE,D10,,Netherlands,2017
50,A3140,Y6,70104,,,298.32,,BE,,R1,Netherlands,2017
51,A3140,Y6,140603,,,25.0,,BE,,R1,Netherlands,2017
52,A3140,Y6,140603,,,10.276,,BE,,R2,Netherlands,2017
53,A3140,Y6,70104,,,859.32,,DK,D10,,Netherlands,2017
54,A3140,Y6,70104,,,334.24,,DE,D10,,Netherlands,2017
55,A3140,Y6,140603,,,2524.503,,DE,D10,,Netherlands,2017
56,A3140,Y6,70704,,,352.24,,DE,,R1,Netherlands,2017
57,A3140,Y6,140603,,,13.7,,DE,,R1,Netherlands,2017
58,A3140,Y6,80319,,,165.0,,DE,,R2,Netherlands,2017
59,A3140,Y6,140603,,,294.05,,DE,,R2,Netherlands,2017
60,A3140,Y6,70704,,,303.64,,FR,D10,,Netherlands,2017
61,A3140,Y6,190208,,,3045.77,,FR,,R1,Netherlands,2017
62,A3140,Y6,70104,,,38.54,,FR,,R2,Netherlands,2017
63,A3150,Y6,70703,,,376.193,,BE,D10,,Netherlands,2017
64,A3150,Y6,190208,,,25.0,,BE,D10,,Netherlands,2017
65,A3150,Y6,70703,,,50.182,,DK,D10,,Netherlands,2017
66,A3150,Y6,70703,,,10.0,,DE,D10,,Netherlands,2017
67,A3150,Y6,140602,,,95.28,,DE,D10,,Netherlands,2017
68,A3150,Y6,70703,,,40.0,,DE,,R1,Netherlands,2017
69,A3150,Y6,70703,,,98.3625,,DE,,R2,Netherlands,2017
70,A3160,Y6,70108,,,16.0,,BE,,R1,Netherlands,2017
71,A3160,Y6,70708,,,588.39,,DE,D10,,Netherlands,2017
72,A3170,Y6,70107,,,581.38,,BE,D10,,Netherlands,2017
73,A4050,Y6,160305,,,105.0,,DE,D10,,Netherlands,2017
74,A4050,Y6,80501,,,52.98,,DE,,R1,Netherlands,2017
75,A4060,Y6,161001,,,291.58,,BE,D10,,Netherlands,2017
76,A4060,Y6,70108,,,1744.93,,BE,,R1,Netherlands,2017
77,A4060,Y6,161001,,,1216.56,,DE,D10,,Netherlands,2017
78,A4060,Y6,160709,,,306.01,,FR,D10,,Netherlands,2017
79,A4060,Y6,161003,,,172.84,,FR,D10,,Netherlands,2017
80,A4160,Y6,70110,,,40.08,,BE,,R7,Netherlands,2017
81,,Y6,70112,,,464.78,,BE,D9,,Netherlands,2017
82,,Y8,160107,,,474.18,,BE,,R4,Netherlands,2017
83,,Y8,160107,,,15.8,,BE,,R12,Netherlands,2017
84,,Y8,150202,,,3.788,,DE,D10,,Netherlands,2017
85,,Y8,160213,,,3.57,,DE,D10,,Netherlands,2017
86,,Y8,191211,,,728.02,,DE,D10,,Netherlands,2017
87,A1050,Y8,190205,,,4964.34,,DE,,R11,Netherlands,2017
88,A3020,Y8,120106,,,18.12,,BE,D10,,Netherlands,2017
89,A3020,Y8,160107,,,363.28,,BE,,R4,Netherlands,2017
90,A3020,Y8,130205,,,7046.056,,DK,,R9,Netherlands,2017
91,A3020,Y8,130703,,,539.39,,DE,D10,,Netherlands,2017
92,A3020,Y8,130205,,,25784.99,,DE,,R9,Netherlands,2017
93,A3020,Y8,130208,,,14155.324,,DE,,R9,Netherlands,2017
94,A3020,Y8,130205,,,7476.5,,FI,,R9,Netherlands,2017
95,A3040,Y8,130307,,,1050.679,,DE,,R9,Netherlands,2017
96,A3140,Y8,140603,,,51.32,,DE,,R1,Netherlands,2017
97,A3150,Y8,190208,,,28.0,,BE,D10,,Netherlands,2017
98,A4060,Y8,130204,,,48.0,,DE,,R1,Netherlands,2017
99,A4060,Y8,190207,,,91.74,,DE,,R3,Netherlands,2017
100,A4060,Y8,130703,,,51.824,,DE,,R9,Netherlands,2017
101,A4060,Y8,190207,,,7511.855,,DE,,R9,Netherlands,2017
102,A4060,Y8,130701,,,290.32,,FR,,R1,Netherlands,2017
103,A4060,Y8,130703,,,131.38,,FR,,R1,Netherlands,2017
104,,Y9,190813,,,243.86,,BE,D9,,Netherlands,2017
105,,Y9,160114,,,409.4,,BE,,R2,Netherlands,2017
106,,Y9,160113,,,50.0,,BE,,R3,Netherlands,2017
107,,Y9,150202,,,53.54,,BE,,R4,Netherlands,2017
108,,Y9,190208,,,13494.899,,DK,D10,,Netherlands,2017
109,,Y9,130508,,,270.86,,DE,D9,,Netherlands,2017
110,,Y9,160114,,,143.26,,DE,,R2,Netherlands,2017
111,,Y9,160114,,,1859.709,,DE,,R3,Netherlands,2017
112,A3020,Y9,160107,,,536.849,,BE,,R4,Netherlands,2017
113,A3020,Y9,130208,,,52.96,,DE,,R9,Netherlands,2017
114,A3140,Y9,70504,,,534.32,,BE,D10,,Netherlands,2017
115,A4060,Y9,130401,,,40249.227,,BE,D8,,Netherlands,2017
116,A4060,Y9,70201,,,53.04,,BE,D9,,Netherlands,2017
117,A4060,Y9,160709,,,550.0,,BE,D9,,Netherlands,2017
118,A4060,Y9,70201,,,22.4,,BE,D10,,Netherlands,2017
119,A4060,Y9,190207,,,17.9,,BE,,R1,Netherlands,2017
120,A4060,Y9,70101,,,627.64,,DK,D10,,Netherlands,2017
