,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1020,,191211,,,2811.13,,FR,,R4,Portugal,2018
1,A1020,Y31,191211,,,4318.69,,GB,,R4,Portugal,2018
2,A1060,Y17,"060106,110105",,,42.49,"ES,GB",IE,"D9,D1",,Portugal,2018
3,A1060,"Y17,Y34","110111,110113,110115,110198",,,0.66,"BE,DE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2018
4,A1060,"Y17,Y34","110111,110113,110115,110198",,,3.42,"BE,DE,ES,GB,NL,TR",GR,D9,,Portugal,2018
5,A1160,"Y31,Y34",160601,,,155.66,,ES,,R4,Portugal,2018
6,A1160,"Y31,Y34",160601,,,491.983,"ES,GB",IE,,R4,Portugal,2018
7,A1160,"Y34,Y35",160601,,,1643.483,"ES,GB",IE,,R4,Portugal,2018
8,A2050,Y11,170605,,,174.1,"BE,ES,FR,GB,IT,NL,TR",GR,D1,,Portugal,2018
9,A2050,Y36,170605,,,210.52,ES,MT,D1,,Portugal,2018
10,A2050,Y36,"160111,170601,170605",,,231.2,TR,GR,D1,,Portugal,2018
11,A2050,Y36,"170601,170605",,,54.71,"BE,DE,ES,NL,TR",GR,D1,,Portugal,2018
12,A3050,Y13,"070108,070208,070210,080409,080411,080413,080415,140605,150202,200127",,,112.64,ES,GB,,"R12,R1",Portugal,2018
13,A3050,Y13,"070108,070208,070210,080409,080411,080413,080415,140605,150202,200127",,,61.96,"ES,FR,IE,NL",GB,,"R12,R1",Portugal,2018
14,A3050,Y13,"070108,070208,070210,080409,080411,080413,080415,140605,150202,200127",,,757.75,"FR,NL",GB,,"R12,R1",Portugal,2018
15,A3050,Y13,"080409,080411,080413,080415,080417",,,20.18,"BE,DE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2018
16,A3050,"Y12,Y13","080409,080411,080413,080415,200127",,,9.5,"ES,GB",IE,"D9,D1",,Portugal,2018
17,A3140,Y6,140603,,,196.04,,ES,,R2,Portugal,2018
18,A3190,Y11,"050103,050107,050108,050601,050603,160508,191102",,,222.199,"BE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2018
19,A3190,Y11,"050107,050108,050601,160508,191102",,,299.624,"BE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2018
20,A3190,Y11,"050107,050601,170503",,,10.54,"BE,DE,ES,FR,GB,NL,TR",GR,"D9,D1",,Portugal,2018
21,A4010,"Y2,Y18",070513,,,595.135,"ES,IT",IL,,"R12,R1",Portugal,2018
22,A4020,Y1,180103,,,44.057,,ES,D9,,Portugal,2018
23,A4020,Y1,"180103,180202",,,11.271,,ES,D10,,Portugal,2018
24,A4020,Y1,"180103,180202",,,358.014,,ES,D9,,Portugal,2018
25,A4020,Y3,"180108,180109,180207",,,82.712,,ES,D10,,Portugal,2018
26,A4020,Y3,"180108,180207",,,565.029,,ES,D10,,Portugal,2018
27,A4060,Y9,130703,,,7412.0,,ES,,R9,Portugal,2018
28,A4060,Y9,130703,,,69.76,ES,FR,,R2,Portugal,2018
29,A4060,Y9,130703,,,20297.0,,GB,,R9,Portugal,2018
30,A4060,Y9,130703,,,4159.0,,MT,,R9,Portugal,2018
31,A4060,Y9,160708,,,10969.7,,FR,,R9,Portugal,2018
32,A4060,Y9,160708,,,2673.989,,GR,,R9,Portugal,2018
33,A4060,Y9,160708,,,2391.0,,GR,,"R13,R9",Portugal,2018
34,A4060,Y9,190207,,,13231.322,,NL,,R9,Portugal,2018
35,A4060,Y9,"050103,160708",,,30.13,"ES,GB",IE,"D9,D1",,Portugal,2018
36,A4060,Y8,"130403,190207",,,9530.61,NL,BE,,R9,Portugal,2018
37,A4060,"Y8,Y9","130701,130899",,,94.52,,CV,,"R3,R9",Portugal,2018
38,A4060,"Y8,Y9","130701,130899",,,1608.66,"ES,GW,MR",CV,,"R3,R9",Portugal,2018
39,A4070,Y12,150202,,,10.864,"BE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2018
40,A4070,Y12,150202,,,640.82,"ES,IT",IL,,"R12,R1",Portugal,2018
41,A4070,Y12,"040216,080111,080113,080115,080117,080119,080121,080312,080314,080317,080501,200127",,,109.93,"ES,IT,TR",GR,"D9,D1",,Portugal,2018
42,A4070,"Y12,Y13","060502,070108,070208,070308,070310,070311,080111,080112,080113,080114,080115,080117,080118,080119,080121,080312,080313,080314,080409,080411,080413,080415,200127,200128",,,494.76,"ES,IE",GB,,"R12,R1",Portugal,2018
43,A4070,Y12,"060502,070108,070208,070308,070310,080111,080112,080113,080114,080115,080117,080118,080119,080121,080308,080312,080313,080314,140605,150110,150202,150203,160305,190204,200127,200128",,,1549.28,"ES,FR",IT,D9,,Portugal,2018
44,A4070,Y12,"060502,070108,070208,070308,070310,080111,080112,080113,080114,080115,080117,080118,080119,080121,080308,080312,080313,080314,140605,150110,150202,150203,160305,200127,200128",,,35.88,"ES,FR",IT,"D9,D1",,Portugal,2018
45,A4070,Y12,"070108,070208,070210,070308,070310,070311,080111,080113,080115,080117,080121,080312,080314,140605,150202,200127",,,179.69,"ES,FR,IE,NL",GB,,"R12,R1",Portugal,2018
46,A4070,Y12,"070108,070208,070210,070308,070310,070311,080111,080113,080115,080117,080121,080312,080314,140605,150202,200127",,,1798.05,"FR,NL",GB,,"R12,R1",Portugal,2018
47,A4070,"Y12,Y13","070108,070208,070210,070308,070311,080111,080113,080115,080117,080119,080121,080312,080314,140605,150202,200127",,,266.78,ES,GB,,"R12,R1",Portugal,2018
48,A4070,Y12,"070108,070208,070308,070310,080111,080112,080113,080114,080115,080117,080118,080119,080121,080312,080313,080314",,,952.26,"ES,FR",IT,"D9,D1",,Portugal,2018
49,A4070,Y12,"070108,070208,070308,070310,080111,080112,080113,080114,080115,080117,080118,080119,080121,080312,080313,080314,140605,160305,200127,200128",,,767.92,"ES,FR",IT,"D9,D1",,Portugal,2018
50,A4070,Y12,"070308,070310,070311,080111,080112,080113,080114,080115,080117,080118,080119,080121,080312,080313,080314,190205",,,649.9,"ES,IE",GB,,"R12,R1",Portugal,2018
51,A4070,Y12,"080111,080112,080113,080114,080115,080117,080118,080119,080121,080312,080313,080314,080409,080410,200127,200128",,,149.83,"ES,FR,IT",HR,"D9,D1",,Portugal,2018
52,A4070,Y12,"080111,080113,080115,080117,080119,080121,080312,080314,080317",,,61.7,"BE,DE,ES,FR,GB,NL,TR",GR,"D9,D1",,Portugal,2018
53,A4070,Y12,"080111,080113,080115,080117,080119,080121,080312,080314,080317",,,19.53,"BE,DE,GB,NL,TR",GR,"D9,D1",,Portugal,2018
54,A4070,"Y12,Y13","080111,080113,080115,080117,080119,080121,080312,080314,080317,200127",,,377.865,"ES,GB",IE,"D9,D1",,Portugal,2018
55,"A4070,Y46",Y12,"080111,080113,080115,080117,080119,080121,080312,080314,140605,200127",,,1499.55,,GB,,"R12,R1",Portugal,2018
56,A4070,Y12,"080111,080113,080115,080117,080121,080312,080314,080409,080411,080413,080415,150202,200127",,,229.08,,GB,,"R12,R1",Portugal,2018
57,A4070,Y12,"080111,080113,080115,080117,080121,080312,080314,150202",,,114.86,,GB,,"R12,R1",Portugal,2018
58,A4070,Y12,"080111,080115",,,1822.34,"ES,IT",IL,,"R12,R1",Portugal,2018
59,A4070,Y12,"080111,080115,080117,080119,080121",,,137.42,"ES,FR",IT,"D9,D1",,Portugal,2018
60,A4070,,"080111,080117",,,181.44,"ES,FR",IT,"D9,D1",,Portugal,2018
61,A4070,Y12,"080117,080121,080312",,,25.44,,GB,,"R12,R1",Portugal,2018
62,A4070,Y12,"080121,080312",,,1856.66,,GB,,"R12,R1",Portugal,2018
63,A4090,Y17,"060101,060102,060103,060104,060105,060106,110105,110106,110109,160507",,,1.76,"BE,DE,ES,FR,GB,NL,TR",GR,"D9,D1",,Portugal,2018
64,A4090,"Y17,Y34","060101,060102,060103,060104,060105,060106,110105,110106,160303,160506,160507,161001,200114",,,149.401,"BE,ES,FR,GB,IT,NL,PT,TR",GR,D9,,Portugal,2018
65,A4090,Y34,"060101,060102,060104,060105,060106,200114",,,94.6,"ES,GB",IE,D9,,Portugal,2018
66,A4090,"Y17,Y34","060106,110105",,,21.86,"BE,ES,FR,GB,GR,IL,IT,TR",GR,"D9,D1",,Portugal,2018
67,A4090,"Y17,Y35","060201,060203,060204,060205,110107,160303,160506,160507,161001,200115",,,10.34,"BE,ES,FR,GB,IT,NL,PT,TR",GR,D9,,Portugal,2018
68,A4090,Y35,"060201,060204,060205,200115",,,23.04,"ES,GB",IE,D9,,Portugal,2018
69,A4100,,100214,,,4033.24,,FR,,R5,Portugal,2018
70,A4100,Y18,190113,,,65.612,"BE,ES,FR,GB,IT,NL,TR",GR,"D9,D1",,Portugal,2018
71,A4130,,150110,,,2.1,,GR,,"R4,R3",Portugal,2018
72,A4130,,150110,,,42.17,"ES,IT,TR",GR,,"R3,R4",Portugal,2018
73,A4130,,150110,,,169.6,"ES,IT",IL,,"R3,R4",Portugal,2018
74,A4130,Y12,150110,,,39.59,"BE,DE,ES,FR,GB,NL,TR",GR,,"R3,R4",Portugal,2018
75,A4130,Y12,150110,,,3.09,"BE,DE,ES,GB,NL,TR",GR,,"R3,R4",Portugal,2018
76,"A4130,Y46",Y12,"150110,150202",,,1541.73,,GB,,"R12,R1",Portugal,2018
77,A4140,Y9,160305,,,110.82,"ES,FR",IT,"D9,D1",,Portugal,2018
78,"A4140,Y46","Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y30,Y31,Y32,Y33,Y34,Y35,Y37,Y38,Y39,Y41,Y42","160303,160305,160507,160508,200129",,,99.48,TR,GR,"D9,D1",,Portugal,2018
79,A4140,,"160303,160305,160508",,,21.88,"BE,DE,ES,GB,NL,TR",GR,"D9,D1",,Portugal,2018
80,A4140,Y6,"160303,160305,160508",,,34.46,"BE,DE,ES,FR,GB,IT,NL,TR",GR,"D9,D1",,Portugal,2018
81,A4140,Y18,"160305,160306",,,57.82,"ES,FR",IT,"D9,D1",,Portugal,2018
82,A4140,"Y34,Y35","200114,200115,200127,200129",,,20.5,"BE,DE,ES,FR,GB,IT,NL,TR",GR,D9,,Portugal,2018
83,A4140,"Y34,Y35","200114,200115,200127,200129",,,39.82,"BE,DE,ES,FR,GB,NL,TR",GR,D9,,Portugal,2018
84,A4160,"Y2,Y18",061302,,,266.42,"ES,IT",IL,,"R12,R1",Portugal,2018
85,,Y31,100405,,,89.42,"BE,ES,FR,GB,IL,IT,NL,TR",GR,D9,,Portugal,2018
86,,Y18,120112,,,64.59,"ES,FR,IT",HR,"D9,D1",,Portugal,2018
87,,,130205,"mineral-based non chlorinated engine, gear and lubricating oils",H12,182.66,"ES,FR",IT,,"R12,R1",Portugal,2018
88,,Y6,140603,,,15.96,,ES,,R2,Portugal,2018
89,,,150202,"Absorbing materials, ventilation filters, wipping clothes, protective clothes.","H4.1,H11,H12",39.79,"ES,IT,TR",GR,"D9,D1",,Portugal,2018
90,,,160107,oil filters wastes from automobile equipment,H12,15.8,"ES,IT,TR",GR,,R4,Portugal,2018
91,,,160107,oil filters wastes from automobile equipment,H12,6.95,TR,GR,,R4,Portugal,2018
92,,,160113,brake fluids,H12,8.28,"BE,DE,ES,FR,GB,NL,TR",GR,"D9,D1",,Portugal,2018
93,,Y12,160305,brake fluids,,177.52,"ES,FR",IT,D9,,Portugal,2018
94,,Y31,160601,,,140.62,,SG,,R4,Portugal,2018
95,,Y32,170503,,,3298.92,,IT,"D9,D1",,Portugal,2018
96,,Y18,190204,,,3525.76,,IE,"D9,D1",,Portugal,2018
97,,Y18,190204,,,14090.87,"ES,FR",IT,"D9,D1",,Portugal,2018
98,,Y18,190204,,,9807.2,"ES,FR,GB",IT,D9,,Portugal,2018
99,,Y18,190205,,,947.94,"ES,GB",IE,"D9,D1",,Portugal,2018
100,,Y18,190205,,,898.32,"ES,FR,GB",IT,"D9,D1",,Portugal,2018
101,,Y18,190205,,,817.8,,IT,D9,,Portugal,2018
102,,Y18,190304,,,7048.02,"ES,FR,GB",IT,D1,,Portugal,2018
103,,Y18,190304,,,533.28,,IT,"D9,D1",,Portugal,2018
104,Y46,,191210,,,28730.74,,GB,,R1,Portugal,2018
105,Y46,,191210,,,1797.96,"FR,NL",GB,,R1,Portugal,2018
106,Y46,,191212,,,13149.64,"ES,FR",IT,D1,,Portugal,2018
107,Y46,,191212,,,7548.65,ES,MT,D1,,Portugal,2018
108,,Y18,191301,,,9872.74,,IT,"D9,D1",,Portugal,2018
109,,"Y11,Y18","010506,050103,050106",,,451.96,"ES,IT",IL,,"R12,R1",Portugal,2018
110,,"Y11,Y18","070110,070111",,,1232.875,"ES,IT",IL,,"R12,R1",Portugal,2018
111,,Y16,"090101,090102,090103,090104,090105,090106,090113",,,14.97,"BE,DE,ES,FR,GB,NL,TR",GR,D9,,Portugal,2018
112,,,"150110,150202",waste packages/containers and absorbants materials,"H3,H4.1,H8,H12",458.015,"ES,GB",IE,,"R12,R1",Portugal,2018
113,,"Y8,Y12","150202,160107",,,78.64,"BE,DE,ES,FR,GB,NL,TR",GR,,"R12,R4,R1",Portugal,2018
114,,"Y8,Y12","150202,160107",,,48.35,,GR,,"R12,R4,R1",Portugal,2018
115,,Y17,"190205,190211",,,21.9,"BE,DE,ES,FR,GB,NL,TR",GR,"D9,D1",,Portugal,2018
116,,Y17,"190205,190211",,,31.84,"BE,DE,ES,GB,NL,TR",GR,D9,,Portugal,2018
