,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y18,19 12 10,Mixed waste,,2348.46,SI,AT,,R1,Croatia,2019
1,,Y_,19 12 10,Mixed waste,,3443.14,SI,IT,,R1,Croatia,2019
2,,Y_,19 12 10,Mixed waste,,3039.58,SI,IT,,R1,Croatia,2019
3,,Y18,19 12 10,Mixed waste,,1115.56,SI,AT,,R1,Croatia,2019
4,,Y_,19 12 12,Mixed waste,,672.46,,SI,,R1,Croatia,2019
5,,Y_,19 12 12,Mixed waste,,322.48,,SI,,R1,Croatia,2019
6,,Y_,19 12 12,Mixed waste,,497.6,,SI,,R1,Croatia,2019
7,,Y_,19 10 06,,,213.94,"AT,DE",CH,,R4,Croatia,2019
8,,Y_,19 10 06,,,167.12,"AT,DE",CH,,R4,Croatia,2019
9,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H6.1,H11,H12",1395.528,,BA,,R4,Croatia,2019
10,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H12,H6.1,H11",40.06,,SI,,R4,Croatia,2019
11,A1160,"Y31,Y34",16 06 01*,,"H8,H12",1069.0945,,RS,,R4,Croatia,2019
12,A1160,"Y31,Y34",16 06 01*,,"H8,H12",70.63,,HU,,R4,Croatia,2019
13,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H12,H6.1,H11",319.72,,SI,,R4,Croatia,2019
14,A1160,"Y31,Y34",16 06 01*,,"H8,H12",1471.975,,RS,,R4,Croatia,2019
15,A1160,"Y31,Y34",16 06 01*,HP10,"H8,H6.1,H11,H12",865.558,,BA,,R4,Croatia,2019
16,A3020,Y8,13 02 05*,,"H11,H12",76.86,,SI,,R1,Croatia,2019
17,A3020,Y8,13 02 05*,"HP5, HP7, HP14","H11,H12,H13",44.2,,SI,,R1,Croatia,2019
18,A3020,Y8,13 02 05*,,"H12,H13",164.12,SI,AT,,R1,Croatia,2019
19,,Y_,19 08 05,AC270,,142.2,SI,IT,,R1,Croatia,2019
20,,Y18,19 08 13*,AC270,"H11,H12",95.86,SI,IT,,R1,Croatia,2019
21,,Y_,03 03 11,AC270,,1089.88,,SI,,R3,Croatia,2019
22,,Y_,03 03 11,AC270,,986.88,,SI,,R3,Croatia,2019
23,,Y_,03 03 11,AC270,,1981.74,SI,IT,,R3,Croatia,2019
24,A1180,Y18,16 02 15*,,H12,55.991,,RS,,R4,Croatia,2019
25,Y46,Y_,20 01 08,,,1279.74,SI,IT,,R3,Croatia,2019
