,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y26,160602,,,94.548,,BY,,R13,Lithuania,2018
1,,Y26,160602,,,61.097,,BY,,"R13,R4",Lithuania,2018
2,,"Y31,Y34",160601,,,21.988,PL,SK,,"R12,R3",Lithuania,2018
3,Y46,,200135,,,2336.88,,DK,,"R13,R1,R3,R4,R5",Lithuania,2018
4,Y46,,200135,,,21.26,DE,DK,,"R12,R1,R3,R4,R5",Lithuania,2018
5,Y46,,200135,,,711.243,DE,DK,,"R12,R13,R3,R4",Lithuania,2018
6,Y46,,200136,,,1678.117,DE,DK,,"R12,R13,R3,R4",Lithuania,2018
7,,Y31,160601,,,116.999,,LV,,"R4,R12,R13",Lithuania,2018
8,Y46,,200136,,,451.163,DE,DK,,"R13,R1,R3,R4,R5",Lithuania,2018
9,,Y18,200136,,,553.92,"SE,LV",NO,,"R1,R3,R4,R5,R12,R13",Lithuania,2018
10,,Y18,200135,,,67.748,"SE,LV",NO,,"R13,R1,R3,R4,R5",Lithuania,2018
11,,Y18,200136,,,1123.679,"SE,LV",NO,,"R13,R1,R3,R4,R5",Lithuania,2018
12,Y46,,200135,,,78.404,,SE,,R13,Lithuania,2018
13,Y46,,200136,,,488.136,,SE,,R13,Lithuania,2018
14,,"Y22,Y31",200123,,,140.936,LV,EE,,"R4,R5",Lithuania,2018
15,,"Y22,Y31",200123,,,791.589,LV,EE,,"R4,R5",Lithuania,2018
16,,"Y22,Y31",200123,,,2.878,,LV,,"R4,R5",Lithuania,2018
17,,"Y22,Y31",200135,,,3.408,,LV,,"R4,R5",Lithuania,2018
18,A2030,,160807,,,1.9888,LV,GE,,R13,Lithuania,2018
19,A2030,,160807,,,1.996,LV,GE,,R13,Lithuania,2018
20,A2030,,160807,,,1.885,LV,GE,,R13,Lithuania,2018
21,A2030,,160807,,,4.4695,LV,GE,,R13,Lithuania,2018
22,A2030,,160807,,,5.534,LV,GE,,R13,Lithuania,2018
23,A2030,,160807,,,5.48,LV,GE,,R13,Lithuania,2018
24,A2030,,160807,,,7.1288,LV,GE,,R13,Lithuania,2018
25,A2030,,160807,,,4.686,LV,GE,,R13,Lithuania,2018
26,A2030,,160807,,,2.075,LV,GE,,R13,Lithuania,2018
27,,Y31,160601,,,81.079,,LV,,"R13,R4",Lithuania,2018
28,B3010,,20199,Fish farming nets,H4.1,155.356,"FI,EE,LV",NO,,R12,Lithuania,2018
29,,,20199,Fish farming nets,H4.1,11.528,"SE,LV",NO,,R12,Lithuania,2018
30,,,20199,Fish farming nets,H4.1,49.23,"SE,LV",NO,,R12,Lithuania,2018
31,,,20199,Fish farming nets,H4.1,18.748,"SE,LV",NO,,R12,Lithuania,2018
32,,,20199,Fish farming nets,H4.1,495.415,"SE,EE,LV",NO,,R12,Lithuania,2018
33,,,20199,Fish farming nets,H4.1,240.342,"SE,LV",NO,,R12,Lithuania,2018
34,,,20199,Fish farming nets,H4.1,329.702,"SE,LV",NO,,R12,Lithuania,2018
35,,,20199,Fish farming nets,H4.1,331.627,"SE,LV",NO,,R12,Lithuania,2018
36,Y46,,200139,,,2708.36,,NO,,R12,Lithuania,2018
37,Y46,,200139,,,1120.0,"SE,LV",NO,,R12,Lithuania,2018
38,,Y31,160601,,,447.633,,FI,,R12,Lithuania,2018
39,,Y31,160601,,,92.331,,LV,,"R12,R3",Lithuania,2018
40,,Y31,160601,,,138.29,,LV,,"R12,R4,R5",Lithuania,2018
41,,Y31,160601,,,991.288,,LV,,"R12,R3",Lithuania,2018
42,,Y31,160601,,,486.866,,LV,,"R12,R13",Lithuania,2018
43,,Y31,160601,,,185.848,,LV,,R12,Lithuania,2018
44,,Y31,160601,,,249.212,,LV,,"R12,R3",Lithuania,2018
45,,Y31,160601,,,331.457,,LV,,"R12,R4,R5",Lithuania,2018
46,,Y31,160601,,,116.884,,LV,,R12,Lithuania,2018
47,,Y31,160601,,,47.349,,LV,,"R12,R13",Lithuania,2018
48,,"Y31,Y34",160601,,,47.57,,SE,,"R3,R12",Lithuania,2018
49,,"Y31,Y34",160601,,,97.539,,SE,,"R3,R12",Lithuania,2018
