,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
23,A4100,Y18,100102,,H6.1,58.42,,NO,,R5,Denmark,2020
24,A4100,Y18,100105,,H6.1,162.2,,NO,,R5,Denmark,2020
25,A4100,Y18,"190105,190107,190113",,H6.1,660.97,,NO,,R5,Denmark,2020
26,A4100,Y18,190113,,H13,850.78,,DE,,R11,Denmark,2020
27,,Y18,"191206,170204,200137",AC170,H4.1,1267.94,,DE,,R1,Denmark,2020
28,A3140,Y42,"070104,070204,070504",,"H3,H6.1,H8,H12",766.3,,FR,"D6,D8","R2,R1",Denmark,2020
29,A4100,Y18,161001,,H8,120.28,,BE,,R4,Denmark,2020
30,A4100,Y18,"190105,190107,190113",,H6.1,1053.64,,NO,,R5,Denmark,2020
31,,Y18,"191206,200137",AC170,,9266.23,,DE,,R1,Denmark,2020
32,A1050,Y17,110109,,"H11,H12",6.65,,DE,,R4,Denmark,2020
33,,Y18,191212,Unlisted,,123.38,,DE,D1,"R12,R4,R1",Denmark,2020
34,A2030,Y21,160802,,"H6.1,H8",22.042,,DE,,R4,Denmark,2020
35,A3020,Y8,"130110,130205,130206,130208,130307",,,3521.88,,DE,,R9,Denmark,2020
36,A4100,Y18,190107,,H12,276.86,,NO,,R5,Denmark,2020
37,A4100,Y18,190105,,H11,73.86,,DE,,R11,Denmark,2020
38,A1180,Y18,"200135,200136",,H12,127.68,,SE,"D1,D10","R12,R1,R3,R4",Denmark,2020
39,,,191207,AC170,H_,2327.86,,DE,,R3,Denmark,2020
40,A4100,Y18,"100118,190113,190105,190107",,H13,3726.53,,NO,,R5,Denmark,2020
41,A3120,,191003,,,101.4,,DE,D1,"R12,R4,R1",Denmark,2020
42,,,191006,Unlisted,H_,1098.67,,DE,D1,"R12,R4,R1",Denmark,2020
43,A1020,Y22,"100602,120104",,H12,119.06,,BE,,R4,Denmark,2020
44,A1050,Y17,"110109,120120",,H12,61.242,,DE,,R4,Denmark,2020
45,A4100,Y18,"190105,190107,190113",,H6.1,523.56,,NO,,R5,Denmark,2020
46,,,170903,Unlisted,H_,24733.537,,NL,,R5,Denmark,2020
47,A1050,Y17,110109,,"H11,H12",45.45,,DE,,R4,Denmark,2020
48,,Y18,191212,Unlisted,,55.64,,SE,D1,"R12,R4,R1",Denmark,2020
49,A1030,Y29,200121,,,470.522,,BE,,"R12,R5,R4",Denmark,2020
50,A1050,Y17,060405,,H11,39.71,,DE,,R4,Denmark,2020
51,A4100,Y18,"190105,190107,190113",,H6.1,103.445,,NO,,R5,Denmark,2020
52,,,191002,Unlisted,H_,9793.33,,SE,D1,"R12,R4",Denmark,2020
53,A1050,Y17,190205,,"H11,H12",15325.0,,DE,,R4,Denmark,2020
54,A1180,Y31,"160213,160214,160216,200136",,H11,99.7,,DE,"D1,D10","R12,R4,R3",Denmark,2020
55,A2010,Y31,191211,,H11,659.57,,DE,,R5,Denmark,2020
56,,,120117,AB130,H_,655.42,,SE,,"R4,R5",Denmark,2020
57,A1160,Y31,160601,,H8,18.6,,DE,,R4,Denmark,2020
58,,Y18,"191206,200137,170204,150110",AC170,,696.3,,DE,,R1,Denmark,2020
59,A1180,"Y22,Y23,Y29,Y31","160214,160216,200135",,H12,15970.979,,SE,D10,"R12,R4,R1,R5,R3,R4",Denmark,2020
60,A4130,"Y12,Y13",150110,,"H3,H12,H13",49.58,,DE,,"R3,R4",Denmark,2020
61,A4100,Y18,190113,,H12,295.91,,NO,,R5,Denmark,2020
62,A2030,,160802,,H4.2,332.494,,FR,,"R8,R4",Denmark,2020
63,A2010,Y29,"200121,191211",,H11,36.653,,DE,"D15,D9,D5","R12,R5,R1,R4",Denmark,2020
64,,,191207,AC170,H_,229.06,,DE,,R1,Denmark,2020
65,,,100105,Unlisted,H_,291.42,,NO,"D9,D12",,Denmark,2020
66,,Y18,"190105,190205,190107,110109",Unlisted,H12,701.0,,NO,"D12,D9",,Denmark,2020
67,A2030,Y35,060502,,"H11,H12",112.034,,DE,,R4,Denmark,2020
68,,Y18,191206,AC170,H4.1,470.14,,DE,,R1,Denmark,2020
69,,,140601,AC150,H_,17.7,,GB,,R3,Denmark,2020
70,,Y5,191206,AC170,H13,479.3,,DE,,R1,Denmark,2020
71,A1060,Y17,"110105,110111,110113",,H8,235.76,,DE,,R5,Denmark,2020
72,,,"120117,170904",AB130,H_,1133.52,,BE,D12,"R12,R5",Denmark,2020
73,A1180,"Y31,Y45","160213,200135",,H12,108.75,,CZ,"D1,D10","R12,R1,R3,R4",Denmark,2020
74,,,191207,AC170,H_,134.08,,DE,,R3,Denmark,2020
75,A1180,Y31,"130204,200135,200136",,H11,437.92,,DE,,"R12,R4,R3,R13",Denmark,2020
76,A2030,,160802,,H4.2,117.08,,FR,,"R4,R8",Denmark,2020
77,,,100105,Unlisted,H_,31.34,,NO,"D9,D12",,Denmark,2020
78,A1190,Y31,191211,,H11,36.06,,SE,,R4,Denmark,2020
79,,,191202,Unlisted,H_,1852.0,,NO,,R4,Denmark,2020
80,A4100,Y18,190113,,H13,491.36,,DE,,R11,Denmark,2020
81,,,191002,Unlisted,H_,6244.55,,SE,D1,"R12,R4",Denmark,2020
82,A1170,Y26,160602,,H8,23.94,,FR,"D10,D1",R12,Denmark,2020
83,A1180,Y31,"160213,160214,200135,200136",,H11,265.34,,DE,,"R12,R4,R3",Denmark,2020
84,,,191207,AC170,H_,20.48,,SE,,R1,Denmark,2020
85,A4100,Y18,101115,,,39.15,,NO,,R5,Denmark,2020
86,,Y45,"160211,200123",AC150,H12,5880.384,,SE,D10,"R12,R3,R4,R9,R1",Denmark,2020
87,A4120,Y13,"160903,160904",,"H4.1,H4.2,H4.3,H5.1,H5.2,H6.1,H8",14.175,,DE,D10,,Denmark,2020
88,A4090,Y34,"060106,200114",,"H3,H6.1,H8",4.699,,DE,D10,,Denmark,2020
89,A4090,Y35,200115,,"H3,H6.1,H8",21.716,,DE,D10,,Denmark,2020
90,A2030,Y18,060315,,H11,134.48,,NO,D9,,Denmark,2020
91,A1180,"Y22,Y31","160213,200135",,H11,4297.8,,DE,,"R12,R4,R3,R13,R1",Denmark,2020
92,A4100,Y18,"190113,190105,190107",,H13,2195.87,,NO,"D9,D12",,Denmark,2020
93,A4100,Y18,"190113,190105,190107",,H13,3839.76,,NO,,R5,Denmark,2020
94,,,100105,Unlisted,H_,665.12,,NO,"D9,D12",,Denmark,2020
95,,,191207,AC170,H_,92.1,,DE,,R3,Denmark,2020
96,,Y18,"191206,200137",AC170,H4.1,19897.96,,DE,,R1,Denmark,2020
97,,,100119,Unlisted,H_,565.44,,NO,"D9,D12",,Denmark,2020
98,,Y18,100908,AB070,,147.18,,DE,,R5,Denmark,2020
99,A4090,Y35,200115,,"H3,H6.1,H8",17.468,,DE,D10,,Denmark,2020
100,A4070,Y12,200127,,"H3,H4.1,H12",346.155,,DE,D10,,Denmark,2020
101,A4090,Y34,200114,,"H3,H6.1,H8",39.512,,DE,D10,,Denmark,2020
102,,,020109,Unlisted,H_,19.48,,DE,D10,,Denmark,2020
103,A4090,Y35,200115,,"H3,H4.1,H6.1,H8",47.77,,DE,D10,,Denmark,2020
104,A4090,Y34,200114,,"H3,H4.1,H6.1,H8",15.845,,DE,D10,,Denmark,2020
105,A3050,"Y12,Y13",080501,,"H3,H6.1",7.146,,DE,D10,,Denmark,2020
106,A4140,"Y34,Y35,Y37,Y38,Y39,Y40,Y42",160508,,"H11,H12,H13,H3,H4.1,H4.3,H6.1,H8",8.156,,DE,D10,,Denmark,2020
107,A4090,Y34,060106,,H8,97.33,,DE,,R5,Denmark,2020
108,,,170302,Unlisted,H_,12.44,,BE,,R3,Denmark,2020
109,,Y18,191006,Unlisted,H12,1287.12,,BE,D5,"R12,R3,R5,R1,R4",Denmark,2020
110,,Y24,"200137,170204",AC170,H12,14644.99,,DE,,R1,Denmark,2020
111,A4100,Y8,190107,,H13,339.22,,DE,,R11,Denmark,2020
112,A1130,Y17,110106,,H8,94.8,,BE,,R4,Denmark,2020
113,,,170107,Unlisted,H_,38180.995,,NO,,R5,Denmark,2020
114,A1050,Y22,190205,,H12,78.425,,NL,,"R12,R4",Denmark,2020
115,,Y18,190112,Unlisted,H12,11553.45,,NO,,"R11,R5",Denmark,2020
116,,Y18,190113,Unlisted,H12,5454.015,,NO,"D9,D12",,Denmark,2020
117,,Y18,191206,AC170,,5232.59,,DE,,R1,Denmark,2020
118,,Y18,191206,AC170,H4.1,2533.162,,DE,,R1,Denmark,2020
119,,,200139,Unlisted,H_,559.34,,LT,,"R12,R3,R4,R1",Denmark,2020
120,A1180,,"160213,160214",,H12,1073.39,,DE,"D10,D9,D12",R12,Denmark,2020
121,A4100,Y18,190105,,,438.86,,NO,,R5,Denmark,2020
122,,,"150102,150106",Unlisted,H_,5294.94,,DE,,"R12,R1,R4,R5",Denmark,2020
123,A4100,,190199,,,2075.7,,NO,D12,,Denmark,2020
124,,,191207,AC170,H_,575.11,,DE,,R3,Denmark,2020
125,,"Y12,Y13",200127,Unlisted,"H12,H13,H4.1",344.457,,DE,D10,,Denmark,2020
126,A4100,Y18,190113,,H13,141.66,,NO,,R5,Denmark,2020
127,,,191207,AC170,H_,11189.328,,DE,,R1,Denmark,2020
128,,,191207,AC170,H_,13340.66,,SE,,R1,Denmark,2020
129,A3140,Y42,140603,,"H3,H6.1,H8,H12",40.324,,DE,D10,,Denmark,2020
130,,,161001,Unlisted,H12,6792.761,,DE,D10,,Denmark,2020
131,,Y17,120118,Unlisted,H12,26.84,,DE,D10,,Denmark,2020
132,A1180,,200135,,H12,633.88,,LT,,"R13,R1,R3,R4,R5",Denmark,2020
133,,,"100101,100103,100199",Unlisted,H_,25597.061,,PL,,R5,Denmark,2020
134,A1170,"Y23,Y26,Y31",200133,,H8,22.0,,FR,,"R13,R4",Denmark,2020
135,A4100,Y18,"190113,190105",,H13,1791.5,,NO,,R5,Denmark,2020
136,A1010,Y31,170409,,H11,231.654,,AT,,R4,Denmark,2020
137,A1180,,160213,,H12,41.4,,DE,,R4,Denmark,2020
138,,,191207,AC170,H_,14274.87,,LT,,R3,Denmark,2020
139,A4100,Y18,190113,,H13,382.25,,NO,,R5,Denmark,2020
140,,Y18,191206,AC170,H4.1,6218.34,,DE,,R1,Denmark,2020
141,,Y18,191206,AC170,H4.1,2568.6,,DE,,R1,Denmark,2020
142,,,191207,AC170,H_,1835.5,,DE,,R3,Denmark,2020
143,,,191207,AC170,H_,1167.79,,DE,,R1,Denmark,2020
144,A4100,Y18,"190105,190107",,H13,1571.9,,NO,"D9,D12",,Denmark,2020
145,,,191207,AC170,H_,7527.65,,SE,,R3,Denmark,2020
146,,Y18,191206,AC170,,6093.911,,DE,,R1,Denmark,2020
147,A4070,Y12,200127,,"H3,H4.1,H12",23.0,,NO,D10,,Denmark,2020
148,A1130,Y17,110107,,H6.1,37.62,,BE,,"R4,R6",Denmark,2020
149,,Y8,160113,AC070,H12,108.74,,DE,,R3,Denmark,2020
150,A4100,Y18,"190113,190105",,H13,1971.24,,NO,,R5,Denmark,2020
151,A4100,Y18,190113,,H13,1509.34,,NO,,R5,Denmark,2020
152,A1160,"Y31,Y34",160601,,"H8,H12",18019.856,,SE,,R4,Denmark,2020
153,A1190,"Y22,Y31",170410,,"H12,H11",23.36,,GB,,R4,Denmark,2020
154,A4010,Y2,180109,,"H3,H6.1,H6.2",309.4,,SE,,R1,Denmark,2020
155,,Y5,191206,AC170,H13,2206.801,,DE,,R1,Denmark,2020
156,A2030,,160802,,"H11,H12",110.24,,DE,,R4,Denmark,2020
157,A2040,,160802,,H12,88.54,,NL,,R8,Denmark,2020
158,A4090,Y17,110105,,H8,238.16,,DE,,R5,Denmark,2020
159,,Y24,191206,AC170,H12,216.98,,DE,,R1,Denmark,2020
160,A4100,Y18,"190105,190107,190113",,H6.1,191.52,,NO,,R5,Denmark,2020
161,A4100,Y18,"190113,190105,190107",,H13,4391.48,,NO,,R5,Denmark,2020
162,A4100,Y18,190113,,H13,38.36,,NO,,R5,Denmark,2020
163,A4030,,190812,,,16559.16,,NO,D12,,Denmark,2020
164,,Y18,"190105,190205,190107,110109",Unlisted,H12,6370.86,,NO,"D9,D12",,Denmark,2020
165,,,191207,AC170,H_,7207.84,,SE,,R1,Denmark,2020
166,A4060,Y9,"130403,160708,190207",,H12,469.638,,NO,,"R12,R1",Denmark,2020
167,,,191207,AC170,H_,5255.48,,LV,,R3,Denmark,2020
168,A4100,Y18,190113,,H13,569.41,,DE,,R11,Denmark,2020
169,A4100,Y18,190105,,H13,248.82,,DE,,R11,Denmark,2020
170,,,170201,AC170,H_,7375.03,,SE,,R1,Denmark,2020
171,A1050,Y17,110109,,H12,475.1,,DE,,R4,Denmark,2020
172,A4130,"Y36,Y42",150111,,"H11,H3",48.1,,DE,,"R2,R4",Denmark,2020
173,,,191207,AC170,H_,8386.12,,SE,,R1,Denmark,2020
174,A1060,Y17,"110105,110111,110113",,H8,799.32,,DE,,R5,Denmark,2020
175,A4100,Y18,190113,,H13,4053.123,,DE,,R11,Denmark,2020
176,A4140,"Y29,Y33,Y34,Y35",160506,,"H6.1,H8",7.25,,DE,,"R3,R4,R5,R6",Denmark,2020
177,A1030,Y29,200121,,H11,118.772,,SE,,"R12,R5,R4,R5",Denmark,2020
178,A1170,,160605,,"H12,H4.3",47.0,,FI,,R4,Denmark,2020
179,A4070,Y12,"080501,200127",,"H3,H6.1",5.69,,DE,"D14,D10",,Denmark,2020
180,A4010,Y3,"200132,180109,180208",,,115.5,,DE,D10,,Denmark,2020
181,,Y21,161105,Unlisted,H12,244.56,,DE,,"R12,R5",Denmark,2020
182,,Y45,"160211,200123",AC150,H12,149.78,,SE,,R12,Denmark,2020
183,A4100,Y18,190107,,H13,357.887,,DE,,R11,Denmark,2020
184,A4100,Y18,190113,,H13,1663.088,,DE,,R11,Denmark,2020
185,A4100,Y18,190113,,H13,927.187,,DE,,R11,Denmark,2020
186,A1180,Y31,"160213,160214,200135,200136",,H11,825.81,,DE,,"R12,R4,R3,R13,R1",Denmark,2020
187,,,200139,Unlisted,H_,2464.85,,DE,,"R12,R3,R1",Denmark,2020
188,,,"191204,200139",Unlisted,H_,46.68,,SE,,"R12,R5,R1",Denmark,2020
189,A4030,Y4,020108,,"H6.1,H12",72.287,,DE,D10,,Denmark,2020
190,A1030,Y29,"200121,191211",,H11,148.507,,DE,"D10,D9,D15,D5","R12,R5,R4,R1",Denmark,2020
191,A4100,Y18,190113,,H13,5782.45,,NO,,R5,Denmark,2020
192,A4100,Y18,"190105,190107,190113",,H6.1,110.009,,NO,,R5,Denmark,2020
193,A4100,Y18,190113,,H13,1488.74,,NO,,R5,Denmark,2020
194,A4090,,"060106,200114",,"H3,H6.1,H8",28.375,,DE,D10,,Denmark,2020
195,A4120,Y13,"160903,160904",,"H4.1,H4.2,H4.3,H5.1,H5.2,H6.1,H8",42.268,,DE,D10,,Denmark,2020
196,A1170,Y26,160602,,H8,63.9,,FR,"D1,D10",R12,Denmark,2020
197,A1170,"Y35,Y32,Y26",200133,,"H4.1,H8",69.04,,NL,,"R12,R4",Denmark,2020
198,,,191207,AC170,H_,6284.36,,DE,,R3,Denmark,2020
199,A4090,Y35,200115,,"H3,H6.1,H8",59.345,,DE,D10,,Denmark,2020
200,,Y18,191206,AC170,,3550.692,,DE,,R1,Denmark,2020
201,,Y18,191206,AC170,H4.1,4854.84,,DE,,R1,Denmark,2020
202,A1190,Y31,191211,,H11,783.71,,SE,,R4,Denmark,2020
203,,Y18,170903,Unlisted,H12,9829.0,,NL,"D1,D5","R12,R11,R4,R9,R5",Denmark,2020
204,A4100,Y18,190113,,H13,103.42,,NO,,R5,Denmark,2020
205,A4090,Y34,200114,,"H3,H6.1,H8",60.199,,DE,D10,,Denmark,2020
206,,Y18,100909,AA010,,39.96,,NO,"D9,D12",,Denmark,2020
207,,,191207,AC170,H_,6843.106,,DE,,R3,Denmark,2020
208,,Y18,191206,AC170,H12,1103.35,,DE,,R12,Denmark,2020
209,A4100,Y18,101115,,,107.53,,NO,,R5,Denmark,2020
210,A4100,Y18,101115,,,7.8,,NO,,R5,Denmark,2020
211,A1160,"Y31,Y34",160601,,H8,113.51,,DE,,R4,Denmark,2020
212,A4140,"Y16,Y18,Y21,Y22,Y23,Y31","160901,160902,160903,160904",,"H5.1,H6.1,H8",12.701,,DE,D10,,Denmark,2020
213,A1180,Y31,"160213,160214,160216,200136",,H11,766.18,,DE,"D1,D10","R12,R1,R4,R3",Denmark,2020
214,A1180,Y31,"160213,160214,200135,200136",,H11,855.37,,DE,"D10,D1","R12,R3,R4,R1",Denmark,2020
215,,,120106,AB130,H_,158.8,,NO,"D9,D12",,Denmark,2020
216,,,020109,Unlisted,H_,76.32,,DE,D10,,Denmark,2020
217,A4090,Y35,200115,,"H3,H6.1,H8",86.707,,DE,D10,,Denmark,2020
218,A1180,"Y22,Y31","160213,200135",,H11,12939.47,,DE,,"R12,R4,R3,R1",Denmark,2020
219,A2030,Y18,060315,,H11,102.9,,NO,D9,,Denmark,2020
220,A4090,Y23,110109,,H12,84.34,,BE,,"R12,R4,R5",Denmark,2020
221,,,170201,AC170,H_,85.76,,SE,,R1,Denmark,2020
222,A4100,Y18,"190113,190105",,H13,89.86,,NO,,R5,Denmark,2020
223,A4090,Y35,060205,,H8,66.72,,DE,,R5,Denmark,2020
224,,,"150102,150106",Unlisted,H_,6234.28,,DE,,"R12,R5,R1,R4",Denmark,2020
225,,,100119,Unlisted,H_,109.46,,NO,"D9,D12",,Denmark,2020
226,,,100105,Unlisted,H_,436.78,,NO,"D9,D12",,Denmark,2020
227,A4100,Y18,"190107,190113",,"H12,H13",28603.657,,NO,,R5,Denmark,2020
228,,,190112,Unlisted,H_,4176.22,,NO,,"R11,R5",Denmark,2020
229,,,200138,AC170,H_,1737.69,,SE,,R1,Denmark,2020
230,,Y18,191006,Unlisted,,334.26,,DE,D1,"R12,R4,R13,R5,R1",Denmark,2020
231,A4100,Y18,"190105,190107,190113",,"H12,H13",6177.24,,NO,"D9,D12",,Denmark,2020
232,A4100,Y18,190113,,H13,850.24,,NO,,R5,Denmark,2020
233,,,"160106,160214,160216,170405,191202,191203",Unlisted,H_,7643.74,,NO,,R12,Denmark,2020
234,A4100,Y18,190113,,H12,3233.829,,DE,,R11,Denmark,2020
235,,Y18,190113,Unlisted,H12,1446.6,,NO,"D9,D12",,Denmark,2020
236,A1050,Y22,190205,,H12,17.95,,NL,,"R12,R4",Denmark,2020
237,,,191002,Unlisted,H_,10000.0,,SE,D1,"R12,R4",Denmark,2020
238,A4100,Y18,100404,,H13,34.069,,NO,,R5,Denmark,2020
239,A4090,Y35,200115,,"H3,H4.1,H6.1,H8",65.538,,DE,D10,,Denmark,2020
240,A4090,Y34,200114,,"H3,H4.1,H6.1,H8",22.057,,DE,D10,,Denmark,2020
241,A3050,"Y12,Y13",080501,,"H3,H6.1",17.894,,DE,D10,,Denmark,2020
242,,,191207,AC170,H_,4805.1,,SE,,"R12,R3,R1",Denmark,2020
243,A4030,Y4,070408,,H8,215.26,,DE,D10,,Denmark,2020
244,,,170107,Unlisted,H_,26359.635,,NO,,R5,Denmark,2020
245,,,170503,Unlisted,H_,98.08,,DE,D10,,Denmark,2020
246,A4100,Y18,190113,,H13,261.0,,DE,,R11,Denmark,2020
247,A4100,Y18,190113,,H13,1409.96,,DE,,R11,Denmark,2020
248,,Y18,191206,AC170,H4.1,2597.2,,DE,,R1,Denmark,2020
249,A4100,Y18,190113,,H12,2591.09,,DE,,R11,Denmark,2020
250,,Y18,191206,AC170,H4.1,966.9,,DE,,R1,Denmark,2020
251,A4140,"Y34,Y35,Y37,Y38,Y39,Y40,Y42",160508,,"H11,H12,H13,H3,H4.1,H4.3,H6.1,H8",12.304,,DE,D10,,Denmark,2020
252,,"Y12,Y13",200127,Unlisted,"H12,H3,H4.1",164.171,,DE,D10,,Denmark,2020
253,A4100,Y18,190113,,H13,2151.387,,DE,,R11,Denmark,2020
254,,,200139,Unlisted,H_,309.14,,LT,,"R12,R3,R4,R1",Denmark,2020
255,A1010,Y29,200121,,"H8,H6.1,H11,H12",8.73,,DE,D14,,Denmark,2020
256,,Y18,191206,AC170,H4.1,2700.18,,DE,,R1,Denmark,2020
257,,,191207,AC170,H_,8997.0,,LT,,"R12,R3",Denmark,2020
258,A4060,Y9,"130403,160708,190207",,H12,186.9,,SE,,R9,Denmark,2020
259,,,"200139,150102",Unlisted,H_,4446.833,,DE,,"R12,R1,R3",Denmark,2020
260,A1030,Y29,180110,,H12,3773.0,,DE,"D13,D10,D9,D12","R12,R4",Denmark,2020
261,A4070,Y12,200127,,"H3,H4.1,H12",336.866,,DE,D10,,Denmark,2020
262,,,"100101,100103,100199",Unlisted,H_,4492.0,,PL,,R5,Denmark,2020
263,,Y18,170903,Unlisted,H12,2329.0,,NL,D1,"R12,R4,R11,R1",Denmark,2020
264,A4090,Y34,"060101,060102,060104,060105,060106",,H8,48.17,,DE,,R5,Denmark,2020
265,A2010,Y31,191211,,H11,48.26,,DE,,R5,Denmark,2020
266,,,160509,Unlisted,H_,49.0,,DE,,R5,Denmark,2020
267,A1170,"Y23,Y32,Y35,Y26",160604,,"H8,H4.3",555.215,,NL,,"R12,R4",Denmark,2020
268,,,"170405,170407,191202,200140",Unlisted,H_,4605.0,,LV,D1,R12,Denmark,2020
269,,,191207,AC170,H_,280.4,,DE,,R3,Denmark,2020
270,A4100,,100102,,,105.62,,NO,,R5,Denmark,2020
271,A4100,Y18,100105,,H13,176.26,,NO,,R5,Denmark,2020
272,,Y18,191206,AC170,H4.1,1664.244,,DE,,R1,Denmark,2020
273,,,191211,Unlisted,H12,3117.0,,BE,D5,"R12,R4,R3,R1",Denmark,2020
274,,Y18,191006,Unlisted,H12,1067.9,,BE,D5,"R12,R5,R3,R1,R4",Denmark,2020
275,A4030,Y4,070408,,H8,23.8,,DE,D10,,Denmark,2020
276,,Y24,"200137,170204",AC170,H12,3040.06,,DE,,R1,Denmark,2020
277,,,191207,AC170,H_,2109.86,,SE,,R3,Denmark,2020
278,,Y18,191206,AC170,H4.1,328.54,,DE,,R1,Denmark,2020
279,A3140,Y42,140603,,"H3,H12,H6.1,H8",9.874,,DE,D10,,Denmark,2020
280,,Y18,191206,AC170,H4.1,271.19,,DE,,R1,Denmark,2020
281,,Y18,191206,AC170,H4.1,351.88,,DE,,R1,Denmark,2020
282,,Y31,191211,Unlisted,H12,215.74,,DE,,R5,Denmark,2020
