,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y_,070704,,,22.24,,ES,,R2,Portugal,2016
1,,Y11,100317,,,7954.86,,IT,"D9,D1",,Portugal,2016
2,,"Y11,Y18",070110; 070111,,,476.04,"ES,IT",IL,,"R12,R1",Portugal,2016
3,,Y16,090101; 090102; 090103; 090104; 090105; 090113,,,15.22,"ES,NL,GB,BE,DE,TR",GR,"D9,D1",,Portugal,2016
4,,Y17,190205; 190211,,,48.31,"ES,NL,GB,BE,DE,TR",GR,D9,,Portugal,2016
5,,Y18,100319,,,25.26,ES,IT,"D9,D1",,Portugal,2016
6,,Y26,110207,,,3199.76,,IT,"D9,D1",,Portugal,2016
7,Y46,,191210,,,32950.68,,GB,,R1,Portugal,2016
8,A1020,Y18,190111,,,22.12,"ES,NL,GB,BE,TR,IT",GR,"D9,D1",,Portugal,2016
9,A1020,Y31,100401; 100405,,,20.03,"ES,NL,GB,BE,DE,TR",GR,D9,,Portugal,2016
10,A1020,Y31,191211,,,1561.02,,GB,,R4,Portugal,2016
11,A1020,Y_,100401; 110109,,,74.83,"ES,NL,GB,BE,TR,IT",GR,"D9,D1",,Portugal,2016
12,A1020,Y_,191211,,,2111.69,,FR,,R4,Portugal,2016
13,A1020,Y_,191211,,,1414.63,,GB,,R4,Portugal,2016
14,A1030,Y29,200121,,,318.11,BE,DK,,R5,Portugal,2016
15,A1050,Y23,110109; 190205,,,12.79,"ES,NL,GB,BE,TR,IT",GR,"D9,D1",,Portugal,2016
16,A1160,Y31,191211,,,105.71,,NG,,R4,Portugal,2016
17,A2050,Y36,160111; 170601; 170605,,,105.3,"ES,NL,GB,BE,DE,TR",GR,D1,,Portugal,2016
18,A2050,Y36,170601,,,26.7,TR,GR,D1,,Portugal,2016
19,A2050,Y36,170601; 170605,,,34.93,"ES,NL,GB,BE,DE,TR",GR,D1,,Portugal,2016
20,A2050,Y_,170601; 170605,,,46.75,"ES,NL,GB,BE,DE,TR",GR,D1,,Portugal,2016
21,A3050,Y13,080409; 080411; 080413; 080415; 080417,,,13.82,"ES,NL,GB,BE,DE,TR",GR,D9,,Portugal,2016
22,A3140,Y42,070704,,,80.44,,ES,,R2,Portugal,2016
23,A3140,Y6,140603,,,105.56,,ES,,R2,Portugal,2016
24,A3190,Y11,050107; 050601; 170503,,,9.04,"ES,NL,GB,BE,DE,TR",GR,"D9,D1",,Portugal,2016
25,A4010,"Y1,Y2",180109,,,15.34,"ES,IT",IL,,"R12,R1",Portugal,2016
26,A4010,"Y2,Y18",070513,,,246.53,"ES,IT",IL,,"R12,R1",Portugal,2016
27,A4020,Y1,180103; 180202,,,3.27,,ES,D10,,Portugal,2016
28,A4020,Y1,180103; 180202,,,54.66,,ES,D9,,Portugal,2016
