,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y1,180103,,,2080.18,,BE,D10,,Netherlands,2020
1,,Y1,160506,,,1.59,,DE,D10,,Netherlands,2020
2,,Y1,161001,,,33.58,,DE,D10,,Netherlands,2020
3,A4020,Y1,180103,,,484.64,,BE,D10,,Netherlands,2020
4,A4020,Y1,180103,,,132.18,,DE,D10,,Netherlands,2020
5,A4140,Y1,160506,,,1.914,,DE,D10,,Netherlands,2020
6,,Y1,191207,,,2536.99,,DE,,R1,Netherlands,2020
7,,Y1,120117,,,610.8,,DE,,R5,Netherlands,2020
8,,Y1,191210,,,34600.0,,SE,,R1,Netherlands,2020
9,,Y2,120112,,,160.857,,DE,D9,,Netherlands,2020
10,A3140,Y2,70501,,,105.0,,FR,,R2,Netherlands,2020
11,A3140,Y2,70504,,,235.635,,FR,,R2,Netherlands,2020
12,A3150,Y2,70503,,,362.48,,DE,,R2,Netherlands,2020
13,A4010,Y2,70501,,,424.36,,BE,D10,,Netherlands,2020
14,A4010,Y2,70513,,,463.422,,BE,D10,,Netherlands,2020
15,A4010,Y2,180103,,,21.679,,BE,D10,,Netherlands,2020
16,A4010,Y2,180202,,,174.96,,BE,D10,,Netherlands,2020
17,A4010,Y2,180207,,,310.6,,BE,D10,,Netherlands,2020
18,A4010,Y2,70501,,,183.8,,DE,D10,,Netherlands,2020
19,A4010,Y2,70504,,,1465.0,,DE,,R2,Netherlands,2020
20,A4020,Y2,180103,,,23.291,,BE,D10,,Netherlands,2020
21,A4060,Y2,161001,,,504.38,,DE,D10,,Netherlands,2020
22,A4020,Y2,180203,,,113.22,,BE,D10,,Netherlands,2020
23,A1130,Y3,150110,,,32.072,,BE,,R1,Netherlands,2020
24,A3140,Y3,70104,,,955.0,,DE,,R1,Netherlands,2020
25,A4130,Y3,150110,,,114.84,,BE,,R1,Netherlands,2020
26,A4130,Y3,150110,,,56.156,,DE,D10,,Netherlands,2020
27,A4130,Y3,150110,,,176.36,,DE,,R4,Netherlands,2020
28,A4030,Y4,200119,,,36.937,,BE,D10,,Netherlands,2020
29,A4030,Y4,70413,,,6.26,,DK,D10,,Netherlands,2020
30,A4030,Y4,191211,,,9.9,,DK,D10,,Netherlands,2020
31,A4030,Y4,200119,,,117.064,,DK,D10,,Netherlands,2020
32,A4030,Y4,200119,,,501.956,,DE,D10,,Netherlands,2020
33,A4060,Y4,161001,,,999.82,,DE,D10,,Netherlands,2020
34,A4120,Y4,70208,,,13.5,,BE,D10,,Netherlands,2020
35,A4130,Y4,160504,,,114.98,,BE,,R1,Netherlands,2020
36,A4130,Y4,150110,,,2.82,,DE,D10,,Netherlands,2020
37,A4130,Y4,150110,,,238.66,,DE,,R1,Netherlands,2020
38,,Y5,191206,,,123985.446,,DE,,R1,Netherlands,2020
39,,Y5,191206,,,954.0,,GB,,R1,Netherlands,2020
40,,Y5,30105,,,294.62,,DE,,R1,Netherlands,2020
41,,Y6,70210,,,1708.0,,BE,,R1,Netherlands,2020
42,,Y6,70108,,,269.52,,DE,,R1,Netherlands,2020
43,,Y6,160113,,,110.42,,DE,,R3,Netherlands,2020
44,,Y6,160114,,,171.81,,DE,,R3,Netherlands,2020
45,A3050,Y6,160305,,,68.86,,BE,D10,,Netherlands,2020
46,A3140,Y6,190208,,,10180.0,,BE,D10,,Netherlands,2020
47,A3140,Y6,70104,,,1268.04,,BE,,R1,Netherlands,2020
48,A3140,Y6,140603,,,3.461,,BE,,R2,Netherlands,2020
49,A3140,Y6,140603,,,1477.71,,DK,D10,,Netherlands,2020
50,A3140,Y6,200113,,,538.313,,DK,D10,,Netherlands,2020
51,A3140,Y6,70104,,,1160.005,,DE,D10,,Netherlands,2020
52,A3140,Y6,140603,,,1384.295,,DE,D10,,Netherlands,2020
