,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.06,,GB,,R9,Ireland,2019
1,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.0,,GB,,R9,Ireland,2019
2,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.12,,GB,,R9,Ireland,2019
3,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.04,,GB,,R9,Ireland,2019
4,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.66,,GB,,R9,Ireland,2019
5,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.06,,GB,,R9,Ireland,2019
6,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.26,,GB,,R9,Ireland,2019
7,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.2,,GB,,R9,Ireland,2019
8,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.03,,GB,,R9,Ireland,2019
9,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.46,,GB,,R9,Ireland,2019
10,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.78,,GB,,R9,Ireland,2019
11,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,25.1,,GB,,R9,Ireland,2019
12,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.3,,GB,,R9,Ireland,2019
13,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,25.82,,GB,,R9,Ireland,2019
14,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.8,,GB,,R9,Ireland,2019
15,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.84,,GB,,R9,Ireland,2019
16,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.76,,GB,,R9,Ireland,2019
17,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.12,,GB,,R9,Ireland,2019
18,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.9,,GB,,R9,Ireland,2019
19,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.62,,GB,,R9,Ireland,2019
20,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,25.4,,GB,,R9,Ireland,2019
21,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.54,,GB,,R9,Ireland,2019
22,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.06,,GB,,R9,Ireland,2019
23,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,25.16,,GB,,R9,Ireland,2019
24,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.06,,GB,,R9,Ireland,2019
25,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.8,,GB,,R9,Ireland,2019
26,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.52,,GB,,R9,Ireland,2019
27,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,25.04,,GB,,R9,Ireland,2019
28,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.06,,GB,,R9,Ireland,2019
29,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.76,,GB,,R9,Ireland,2019
30,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,25.58,,GB,,R9,Ireland,2019
31,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.78,,GB,,R9,Ireland,2019
32,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.22,,GB,,R9,Ireland,2019
33,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.46,,GB,,R9,Ireland,2019
34,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,23.04,,GB,,R9,Ireland,2019
35,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.42,,GB,,R9,Ireland,2019
36,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.56,,GB,,R9,Ireland,2019
37,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.32,,GB,,R9,Ireland,2019
38,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.14,,GB,,R9,Ireland,2019
39,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.08,,GB,,R9,Ireland,2019
40,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.44,,GB,,R9,Ireland,2019
41,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.1,,GB,,R9,Ireland,2019
42,A3020,Y8,"13 02 05*, 13 02 06*, 13 02 08*",Used engine lubricating oil,,24.52,,GB,,R9,Ireland,2019
