,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1190,,SW 422,Cable / Wire Scrap,,2500,,SG,,R4,Malaysia,2019
1,,Y37,SW 427,Calcium Hydroxide Sludges ,,2400,,SG,,R7,Malaysia,2019
2,,Y37,SW 427,Calcium Hydroxide Sludges ,,1800,,SG,,R7,Malaysia,2019
3,,Y37,SW 427,Calcium Hydroxide Sludges ,,1800,,SG,,R7,Malaysia,2019
4,,Y37,SW 427,Calcium Hydroxide Sludges ,,1800,,SG,,R7,Malaysia,2019
5,,Y37,SW 427,Calcium Hydroxide Sludges ,,4500,,ID,,R7,Malaysia,2019
6,,Y37,SW 427,Calcium Hydroxide Sludges ,,1800,,SG,,R7,Malaysia,2019
7,,Y37,SW 427,Calcium Hydroxide Sludges ,,3800,,SG,,R7,Malaysia,2019
