,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A1020,Y31,191211,,,1882.735,ES,IT,,R4,Portugal,2008
1,A1020,Y31,191211,,,446.68,IE,GB,,R4,Portugal,2008
2,A1020,Y31,191211,,,2604.96,NL,GB,,R4,Portugal,2008
3,A1020,Y31,191211,,,1215.24,,FR,,R4,Portugal,2008
4,A1020,Y31,191211,,,5086.12,,GB,,R4,Portugal,2008
5,A1160,Y31,191211,,,196.0,NL,LT,,R4,Portugal,2008
6,A1160,"Y31,Y34",160601,,,1233.793,NL,IE,,R4,Portugal,2008
7,A1160,"Y31,Y34",160601,,,283.06,,ES,,R4,Portugal,2008
8,A3050,Y13,"070108,070208,070210,080409,080411,080413,080415,140605,150202,160305,160508,200127",,,1254.47,"ES,FR,IE,NL",GB,,"R12,R1",Portugal,2008
9,A3050,Y13,"070108,070208,070210,080409,080411,140605,150202,160305,160508",,,1071.86,"ES,IE,NL",GB,,"R12,R1",Portugal,2008
10,A3050,Y13,"070108,070214,070216,080409,080411,080413,160305",,,305.99,IE,GB,,"R12,R1",Portugal,2008
11,A3140,"Y2,Y6,Y12,Y13,Y42","070104,140603",,,14.24,IE,GB,,R2,Portugal,2008
12,A3140,Y42,"070104,070108,070204,070208,070304,070308,070504,070508,070704,070708,160305",,,198.575,IE,GB,,R2,Portugal,2008
13,A3140,Y42,070704,,,176.73,"ES,FR,IT",MT,,R2,Portugal,2008
14,A3140,Y6,"070104,070204,070304,070404,070504,070604,070704,080111,080312,140603,160305,160508,200113",,,242.08,"ES,IE,NL",GB,,R2,Portugal,2008
15,A3150,Y2,070703,,,12.457,ES,MT,,R2,Portugal,2008
16,A3150,Y2,070703,,,6.506,"ES,NL",MT,,R2,Portugal,2008
17,A3150,"Y2,Y6,Y41","070103,070203,070303,070403,070503,070603,070703",,,155.125,IE,GB,,R2,Portugal,2008
