,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,A4160,,,191207,,14483,,SE,,R1,Norway,2019
1,A4150,Y14,7083.0,160506,H3,2,SE,DK,D10,,Norway,2019
2,A4140,Y24,7261.0,160504,H11,3,"DK,SE,DE",FR,D10,,Norway,2019
3,A4140,Y18,,160506,,16,,SE,D10,,Norway,2019
4,A4140,Y18,,160506,H3,24,SE,DK,D10,,Norway,2019
5,A4140,Y18,,160506,H8,13,SE,DK,D10,,Norway,2019
6,A4140,Y13,,80501,H3,94,,SE,,R1,Norway,2019
7,A4140,,7152.0,160506,,134,SE,DK,D10,,Norway,2019
8,A4120,Y18,,160507,,20,,SE,D10,,Norway,2019
9,A4120,Y18,,160507,H5.1,1,,SE,D10,,Norway,2019
10,A4120,Y13,7123.0,160903,H5.2,1,,SE,,R1,Norway,2019
11,A4100,Y23,,100207,H12,9175,NL,DE,,R4,Norway,2019
12,A4100,Y18,7096.0,100213,,3,NL,BE,,R4,Norway,2019
13,A4090,Y5,,161001,H6.1,246,,DK,,R1,Norway,2019
14,A4090,Y35,,60201,,129,SE,DK,D10,,Norway,2019
15,A4090,Y35,,60204,H8,4422,,DK,,R3,Norway,2019
16,A4090,Y35,,60204,H8,4304,,DK,,R5,Norway,2019
17,A4090,Y35,7135.0,70601,H8,24,,SE,D10,,Norway,2019
18,A4090,Y34,,60101,H6.1,237,,DK,D10,,Norway,2019
19,A4090,Y34,7131.0,60101,H8,111,,SE,D10,,Norway,2019
20,A4090,Y34,7134.0,110106,H8,24,,SE,D10,,Norway,2019
21,A4090,Y18,,60101,H8,11,,SE,D9,,Norway,2019
22,A4090,Y18,,70601,H6.1,196,,SE,D10,,Norway,2019
23,A4090,Y17,,60106,,9,,SE,D1,,Norway,2019
24,A4090,Y17,,60201,H8,47,,SE,D1,,Norway,2019
25,A4090,Y17,,60204,H8,28,,SE,D13,,Norway,2019
26,A4090,Y14,,160506,H8,20,,SE,,R1,Norway,2019
27,A4090,Y12,7132.0,60201,H8,210,,SE,D13,,Norway,2019
28,A4090,,,70601,,113,,SE,D10,,Norway,2019
29,A4070,Y6,,130503,H4.1,141,,SE,,R1,Norway,2019
30,A4070,Y18,,160504,H3,185,,SE,,R12,Norway,2019
31,A4070,Y18,,160504,H3,45,,SE,,R4,Norway,2019
32,A4070,Y13,,80111,H3,280,,SE,,R1,Norway,2019
33,A4070,Y12,,80111,H3,180,,SE,,R1,Norway,2019
34,A4070,Y12,,80111,H3,68,,SE,,R12,Norway,2019
35,A4070,Y12,,80112,,27,,SE,,R1,Norway,2019
36,A4070,Y12,,80117,H3,38,,SE,D10,,Norway,2019
37,A4070,Y12,,80409,H3,100,,DK,D10,,Norway,2019
38,A4070,Y12,,200127,,134,,SE,,R1,Norway,2019
39,A4070,Y12,7165.0,70214,,231,,SE,,R1,Norway,2019
40,A4070,Y12,7165.0,80119,,882,,SE,,R1,Norway,2019
41,A4070,Y12,7165.0,80119,,1097,,SE,,R3,Norway,2019
42,A4070,Y12,7051.0,80111,,721,,SE,,R1,Norway,2019
43,A4070,Y12,7051.0,80111,H3,276,,SE,D10,,Norway,2019
44,A4070,Y12,7051.0,80112,,207,,SE,,R12,Norway,2019
45,A4070,,,70214,,211,,SE,,R1,Norway,2019
46,A4070,,,80111,,125,,DK,D10,,Norway,2019
47,A4060,Y9,,130205,H3,10704,,GB,,R9,Norway,2019
48,A4060,Y9,,130802,,1849,,DK,D10,,Norway,2019
49,A4060,Y9,,161001,,7158,,NL,,R1,Norway,2019
50,A4060,Y9,,161001,H11,118828,,DK,D8,,Norway,2019
51,A4060,Y9,7030.0,130802,,905,,DK,D10,,Norway,2019
52,A4060,Y9,7042.0,160114,H11,1703,,SE,,R3,Norway,2019
53,A4060,Y9,7023.0,130703,H3,332,,SE,,R9,Norway,2019
54,A4060,Y8,,10505,,102,,GB,,R9,Norway,2019
55,A4060,Y18,7030.0,130802,H4.1,1818,,SE,,R12,Norway,2019
56,A4060,Y18,7042.0,160114,H11,1831,SE,DK,,R3,Norway,2019
57,A4060,,,130506,,1880,,DK,,R9,Norway,2019
58,A4050,Y7,,60311,,1,SE,DK,D10,,Norway,2019
59,A4050,Y18,,60313,H12,50,,DK,D10,,Norway,2019
60,A4050,Y18,,60313,H6.1,111,,DK,D10,,Norway,2019
61,A4040,Y5,7154.0,170204,H12,638,,SE,,R1,Norway,2019
62,A4030,Y4,,20108,,46,,DK,D10,,Norway,2019
63,A4030,Y4,7111.0,20108,H6.1,26,,SE,D10,,Norway,2019
64,A4020,Y1,,180101,H6.2,39,SE,DK,D10,,Norway,2019
65,A4020,Y1,,180103,H6.2,31,,SE,D10,,Norway,2019
66,A4020,Y1,6003.0,180102,H6.2,454,,SE,D10,,Norway,2019
67,A4020,Y1,6003.0,180103,H6.2,288,,SE,D10,,Norway,2019
68,A4020,,,180103,H6.2,99,SE,DK,D10,,Norway,2019
69,A4010,Y41,7151.0,70103,H3,110,"DK,SE",DE,D10,,Norway,2019
70,A4010,Y2,,70101,H12,516,,SE,,R1,Norway,2019
71,A4010,Y2,,70503,H12,517,,SE,,R1,Norway,2019
72,A3190,Y11,,70108,H11,699,,DK,D10,,Norway,2019
73,A3190,Y11,,100317,H3,14,,SE,D10,,Norway,2019
74,A3190,Y11,,170303,,136,,DK,D10,,Norway,2019
75,A3190,Y11,7152.0,170303,H3,38,,SE,D10,,Norway,2019
76,A3180,Y10,,130101,H12,314,,SE,D10,,Norway,2019
77,A3180,Y10,,130101,H12,551,SE,DK,D10,,Norway,2019
78,A3180,Y10,,160209,H11,3,,SE,D10,,Norway,2019
79,A3180,Y10,,170902,H12,138,"DK,SE",DE,D10,,Norway,2019
80,A3180,Y10,7211.0,170903,H6.1,138,,SE,,R1,Norway,2019
81,A3180,Y10,7210.0,150202,H12,6,,SE,D10,,Norway,2019
82,A3180,Y10,7210.0,160209,H12,26,,SE,,R1,Norway,2019
83,A3170,Y41,7151.0,70207,H6.1,69,DK,DE,D10,,Norway,2019
84,A3160,Y45,,140601,H12,71,"BE,NL",FR,D10,,Norway,2019
85,A3150,Y6,,70103,,4,,DK,D10,,Norway,2019
86,A3150,Y41,,70707,H6.1,3,,SE,D10,,Norway,2019
87,A3150,Y41,7151.0,70503,H3,4,DK,DE,D10,,Norway,2019
88,A3150,Y41,7151.0,70707,H6.1,1,,SE,D10,,Norway,2019
89,A3140,Y9,,70104,,22,NL,BE,,R2,Norway,2019
90,A3140,Y6,,70704,H3,271,,SE,D10,,Norway,2019
91,A3140,Y6,,80111,,421,,SE,D10,,Norway,2019
92,A3120,Y45,,170903,,2,,SE,D10,,Norway,2019
93,A3120,Y18,,191003,H11,6878,,SE,,R1,Norway,2019
94,A3120,,,191104,,1254,,SE,,R1,Norway,2019
95,A3050,Y13,,70208,,199,SE,DE,D10,,Norway,2019
96,A3050,Y13,7121.0,70208,H3,19,SE,SE,D10,,Norway,2019
97,A3050,Y13,7121.0,80501,,24,SE,DK,D10,,Norway,2019
98,A3050,Y13,7121.0,80501,H3,156,,SE,D10,,Norway,2019
99,A3020,Y8,,130205,H3,13790,,GB,,R9,Norway,2019
100,A3020,Y8,,130899,H4.1,574,,SE,,R1,Norway,2019
101,A3020,Y8,7022.0,130899,H4.1,585,,SE,D10,,Norway,2019
102,A3020,Y18,7012.0,190299,H3,1135,,DE,,R9,Norway,2019
103,A2030,Y34,,160805,,311,,GB,,R5,Norway,2019
104,A2030,Y34,,160805,H8,101,,GB,,R5,Norway,2019
105,A2030,Y18,,160807,H4.2,623,DK,DE,,R4,Norway,2019
106,A2030,,,160807,,45,,SE,D10,,Norway,2019
107,A2030,,7096.0,160802,H4.2,490,BE,FR,,R4,Norway,2019
108,A2010,Y31,,160215,H11,197,,SE,,R4,Norway,2019
