,annex_2_8_9_code,annex_1_code,national_code,type_of_waste,annex_3_code,amount,countries_of_transit ,country_of_origin,annex_4_a_code,annex_4_b_code,country,year
0,,Y_,03 03 11,AC270,,1967.42,,SI,,R3,Croatia,2020
1,,Y_,03 03 11,AC270,,1837.32,SI,IT,,R3,Croatia,2020
2,,Y_,03 03 11,AC270,,474.82,SI,IT,,R3,Croatia,2020
3,,Y_,03 03 11,AC270,,570.1,,SI,,R3,Croatia,2020
4,,Y_,15 02 02*,\,H11,9.34,SI,IT,,R1,Croatia,2020
5,,Y_,17 02 01,AC170,,441.42,SI,AT,,R3,Croatia,2020
6,,Y_,19 08 05,AC270,,1601.9,SI,IT,,R1,Croatia,2020
7,,Y_,19 08 05,AC270,,672.78,,SI,,R1,Croatia,2020
8,,Y_,19 08 05,AC270,,243.04,,SI,,R1,Croatia,2020
9,,Y_,19 08 12,AC270,,2479.06,,SI,,R3,Croatia,2020
10,,Y_,19 10 06,EE-waste,,139.22,"AT,DE",CH,,R4,Croatia,2020
11,,Y_,19 10 06,EE-waste,,462.96,"SI,AT,DE",CH,,R4,Croatia,2020
12,,Y_,19 12 04,Mixed plastics,,808.32,SI,IT,,R1,Croatia,2020
13,,Y_,19 12 07,AC170,,5792.58,SI,IT,,R3,Croatia,2020
14,,Y_,19 12 07,AC170,,1997.3,,SI,,R3,Croatia,2020
15,,Y_,19 12 07,AC170,,1219.0,,SI,,R3,Croatia,2020
16,,Y_,19 12 07,AC170,,1169.88,,SI,,R3,Croatia,2020
17,,Y_,19 12 10,RDF,,2407.7,SI,IT,,R1,Croatia,2020
18,,Y_,19 12 10,RDF,,57.98,SI,IT,,R1,Croatia,2020
19,,Y_,19 12 10,RDF,,4935.72,SI,IT,,R1,Croatia,2020
20,,Y_,19 12 10,RDF,,4724.84,SI,AT,,R1,Croatia,2020
21,,Y_,19 12 10,RDF,,2001.6,SI,AT,,R1,Croatia,2020
22,,Y_,19 12 10,RDF,,1491.24,SI,AT,,R1,Croatia,2020
23,,Y_,19 12 12,RDF,,616.28,SI,SI,,R1,Croatia,2020
24,,Y_,19 12 12,RDF,,4648.66,,SI,,R1,Croatia,2020
25,,Y_,19 12 12,RDF,,3615.88,,SI,,R1,Croatia,2020
26,,Y_,20 01 38,AC170,,2890.52,SI,AT,,R3,Croatia,2020
27,,Y_,20 01 38,AC170,,104.88,SI,AT,,R3,Croatia,2020
28,,Y18,19 02 04*,Mixed waste,,210.16,SI,IT,,R1,Croatia,2020
29,,Y18,19 02 05*,AC270,,47.64,SI,IT,,R5,Croatia,2020
30,,Y18,19 08 13*,AC270,"H11,H12",275.54,SI,IT,,R1,Croatia,2020
31,,Y18,19 12 07,AC170,,21.16,SI,AT,,R3,Croatia,2020
32,,Y18,19 12 10,RDF,,4427.29,SI,AT,,R1,Croatia,2020
33,,Y18,19 12 10,RDF,,3903.16,SI,AT,,R1,Croatia,2020
34,,Y18,19 12 11*,Mixed waste,,427.06,SI,IT,,R1,Croatia,2020
35,,Y18,20 01 38,AC170,,125.78,SI,AT,,R3,Croatia,2020
36,,Y_,19 12 12,Mixed waste,,944.36,SI,IT,,R1,Croatia,2020
37,,Y_,20 01 08,Mixed waste,,3180.06,SI,IT,,R3,Croatia,2020
38,A3020,Y8,13 02 05*,\,,219.16,,SI,,R1,Croatia,2020
39,A1020,Y31,19 12 11*,Mixed waste,"H11,H12,H13",46.664,,RS,,R12,Croatia,2020
40,A1160,"Y31,Y34",16 06 01*,\,,792.152,,BA,,R4,Croatia,2020
41,A1160,"Y31,Y34",16 06 01*,\,,96.998,,BA,,R4,Croatia,2020
42,A1160,"Y31,Y34",16 06 01*,\,,40.022,,SI,,R4,Croatia,2020
43,A1160,"Y31,Y34",16 06 01*,\,,359.907,,SI,,R4,Croatia,2020
44,A1160,"Y31,Y34",16 06 01*,\,"H8,H12",787.2,,RS,,R4,Croatia,2020
45,A1160,"Y31,Y34",16 06 01*,\,"H8,H12",1726.364,,RS,,R4,Croatia,2020
46,A3020,Y8,13 02 05*,\,"H12,H13",620.28,SI,AT,,R1,Croatia,2020
47,A3020,Y8,13 02 05*,\,"H12,H13",140.92,SI,AT,,R1,Croatia,2020
48,A3020,Y8,13 02 05*,\,"H11,H12",242.46,,SI,,R1,Croatia,2020
49,,Y_,19 12 07,AC170,,1684.14,,SI,,R3,Croatia,2020
50,,Y_,03 03 11,AC270,,396.32,,SI,,R3,Croatia,2020
